claim_id	entity	direction	context_keys	term_uid	source	term_id	term_name	module_id	module_missing	module_reason	gene_ids	gene_ids_suggest	gene_ids_snippet	gene_ids_n_total	gene_ids_n_in_claim	term_ids	gene_set_hash	context_score	context_evaluated	context_status	context_method	context_confidence	context_reason	select_context_score	select_context_evaluated	select_context_tokens_n	select_context_status_score	select_context_tiebreak	context_signature	context_swap_active	context_gate_mode	context_gate_hit	eligible_context	eligible	term_survival	keep_term	keep_reason	claim_json	preselect_tau_gate	context_score_proxy	select_context_mode	select_context_policy	select_notes	select_diag_n_total	select_diag_n_eligible	select_diag_n_ineligible	select_diag_n_picked	select_diag_blocked_by_module_cap	select_diag_relaxed	select_diag_relax_passes	select_diag_max_per_module	select_diag_ctx_hit_terms	claim_mode	llm_notes	context_notes	context_review_mode	context_ctx_id	context_proxy_method	context_score_proxy_norm	module_context_weight	context_tokens_n	context_score_proxy_u01	context_score_proxy_u01_norm	context_ctx_id_original	context_ctx_id_effective	context_swap_from	context_swap_to	gene_ids_excel	term_ids_excel	context_gate_applied_pre_audit
c_3ad4ff02d7ca	HALLMARK_COAGULATION	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	fgsea_msigdb_H_entrez	HALLMARK_COAGULATION	HALLMARK_COAGULATION	M48672add5139	False		2147,1519,3818,462,6678,710,731,4324,732,1513	2147,1519,3818,462,6678,710,731,4324,732,1513	2147,1519,3818,462,6678,710,731,4324,732,1513	36	36	fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	21ccc3419e22	0.22903671075200416	False	PASS	none	0.22903671075200416	PROXY_U01_OK		False	0	-1		13caeba4c58b	False	hard	False	True	True	0.984375	True	ok	"{""claim_id"":""c_3ad4ff02d7ca"",""entity"":""HALLMARK_COAGULATION"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M48672add5139"",""gene_ids"":[""2147"",""1519"",""3818"",""462"",""6678"",""710"",""731"",""4324"",""732"",""1513"",""11072"",""10603"",""1512"",""1508"",""335"",""8858"",""1510"",""715"",""7076"",""3426"",""5328"",""2"",""5627"",""2934"",""4318"",""1803"",""3690"",""7056"",""344"",""726"",""2243"",""8309"",""1465"",""5155"",""5879"",""10747""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_COAGULATION""],""gene_set_hash"":""21ccc3419e22"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=13; relaxed=True; relax_passes=7; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=13caeba4c58b; ctx_hit_terms=0	50	50	0	50	13	True	7	1	0	deterministic		proxy_context_v2: u=0.229 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=13caeba4c58b	proxy	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.22903671075200416	0.22903671075200416	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt			'2147;1519;3818;462;6678;710;731;4324;732;1513	'fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	False
c_b1510e91eeac	HALLMARK_KRAS_SIGNALING_DN	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	fgsea_msigdb_H_entrez	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Mf98bcbc2b511	False		3860,2842,5650,3352,6754,5030,1907,398,3785,2488	3860,2842,5650,3352,6754,5030,1907,398,3785,2488	3860,2842,5650,3352,6754,5030,1907,398,3785,2488	44	44	fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	8b787f328557	0.8008680630745075	False	PASS	none	0.8008680630745075	PROXY_U01_OK		False	0	-1		13caeba4c58b	False	hard	False	True	True	0.984375	True	ok	"{""claim_id"":""c_b1510e91eeac"",""entity"":""HALLMARK_KRAS_SIGNALING_DN"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Mf98bcbc2b511"",""gene_ids"":[""3860"",""2842"",""5650"",""3352"",""6754"",""5030"",""1907"",""398"",""3785"",""2488"",""7781"",""8471"",""7252"",""5020"",""1208"",""3851"",""3955"",""8115"",""5795"",""3780"",""2261"",""6414"",""9992"",""6528"",""4908"",""5164"",""70"",""2593"",""3485"",""3750"",""152"",""727"",""10964"",""3699"",""3852"",""3458"",""1237"",""7068"",""7771"",""525"",""4599"",""658"",""5133"",""9746""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN""],""gene_set_hash"":""8b787f328557"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=13; relaxed=True; relax_passes=7; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=13caeba4c58b; ctx_hit_terms=0	50	50	0	50	13	True	7	1	0	deterministic		proxy_context_v2: u=0.801 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=13caeba4c58b	proxy	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.8008680630745075	0.8008680630745075	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt			'3860;2842;5650;3352;6754;5030;1907;398;3785;2488	'fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	False
c_14e208564632	HALLMARK_ESTROGEN_RESPONSE_EARLY	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY	fgsea_msigdb_H_entrez	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	M532e1eb29b76	False		9022,3860,960,6505,8800,596,374,7739,744,7052	9022,3860,960,6505,8800,596,374,7739,744,7052	9022,3860,960,6505,8800,596,374,7739,744,7052	37	37	fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY	3f45706a437d	0.5933614572579404	False	PASS	none	0.5933614572579404	PROXY_U01_OK		False	0	-1		13caeba4c58b	False	hard	False	True	True	0.984375	True	ok	"{""claim_id"":""c_14e208564632"",""entity"":""HALLMARK_ESTROGEN_RESPONSE_EARLY"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M532e1eb29b76"",""gene_ids"":[""9022"",""3860"",""960"",""6505"",""8800"",""596"",""374"",""7739"",""744"",""7052"",""2296"",""4681"",""3856"",""3625"",""8416"",""5655"",""8614"",""4609"",""4299"",""8839"",""1997"",""5979"",""6542"",""3983"",""6566"",""3280"",""2697"",""4602"",""8165"",""2810"",""9467"",""9846"",""2289"",""8204"",""3875"",""6509"",""367""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY""],""gene_set_hash"":""3f45706a437d"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=13; relaxed=True; relax_passes=7; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=13caeba4c58b; ctx_hit_terms=0	50	50	0	50	13	True	7	1	0	deterministic		proxy_context_v2: u=0.593 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=13caeba4c58b	proxy	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.5933614572579404	0.5933614572579404	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt			'9022;3860;960;6505;8800;596;374;7739;744;7052	'fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY	False
c_99506903ca69	HALLMARK_UV_RESPONSE_DN	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN	fgsea_msigdb_H_entrez	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	M90c0e12ead30	False		6256,7436,8455,493,11343,2535,10370,2202,10516,8476	6256,7436,8455,493,11343,2535,10370,2202,10516,8476	6256,7436,8455,493,11343,2535,10370,2202,10516,8476	44	44	fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN	9991641a1954	0.7198074259657672	False	PASS	none	0.7198074259657672	PROXY_U01_OK		False	0	-1		13caeba4c58b	False	hard	False	True	True	0.984375	True	ok	"{""claim_id"":""c_99506903ca69"",""entity"":""HALLMARK_UV_RESPONSE_DN"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M90c0e12ead30"",""gene_ids"":[""6256"",""7436"",""8455"",""493"",""11343"",""2535"",""10370"",""2202"",""10516"",""8476"",""6310"",""3638"",""8613"",""5922"",""136"",""7799"",""7035"",""8997"",""5607"",""490"",""4609"",""3382"",""1902"",""3815"",""390"",""861"",""2869"",""1859"",""2697"",""7049"",""1843"",""4790"",""2064"",""4853"",""3778"",""2534"",""657"",""3949"",""773"",""5293"",""4052"",""6383"",""3480"",""11030""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN""],""gene_set_hash"":""9991641a1954"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=13; relaxed=True; relax_passes=7; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=13caeba4c58b; ctx_hit_terms=0	50	50	0	50	13	True	7	1	0	deterministic		proxy_context_v2: u=0.720 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=13caeba4c58b	proxy	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.7198074259657672	0.7198074259657672	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt			'6256;7436;8455;493;11343;2535;10370;2202;10516;8476	'fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN	False
c_6efdd3ba315d	HALLMARK_MTORC1_SIGNALING	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING	fgsea_msigdb_H_entrez	HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Mbe0eef0dd551	False		5347,6241,2805,440,7436,10652,2745,5163,10989,6503	5347,6241,2805,440,7436,10652,2745,5163,10989,6503	5347,6241,2805,440,7436,10652,2745,5163,10989,6503	61	61	fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING	1b2c240fe339	0.6245984570068062	False	PASS	none	0.6245984570068062	PROXY_U01_OK		False	0	-1		13caeba4c58b	False	hard	False	True	True	0.984375	True	ok	"{""claim_id"":""c_6efdd3ba315d"",""entity"":""HALLMARK_MTORC1_SIGNALING"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Mbe0eef0dd551"",""gene_ids"":[""5347"",""6241"",""2805"",""440"",""7436"",""10652"",""2745"",""5163"",""10989"",""6503"",""6533"",""2932"",""811"",""928"",""5693"",""5704"",""900"",""6472"",""1595"",""3638"",""2023"",""3145"",""6917"",""516"",""7037"",""9521"",""3336"",""2542"",""4173"",""3329"",""205"",""3475"",""10797"",""31"",""4793"",""10963"",""5641"",""4836"",""3309"",""586"",""10197"",""10096"",""4074"",""2539"",""6509"",""2965"",""7277"",""2936"",""1718"",""3992"",""3251"",""6515"",""3949"",""5723"",""4199"",""5352"",""2597"",""10212"",""8615"",""7283"",""8833""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING""],""gene_set_hash"":""1b2c240fe339"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=13; relaxed=True; relax_passes=7; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=13caeba4c58b; ctx_hit_terms=0	50	50	0	50	13	True	7	1	0	deterministic		proxy_context_v2: u=0.625 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=13caeba4c58b	proxy	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.6245984570068062	0.6245984570068062	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt			'5347;6241;2805;440;7436;10652;2745;5163;10989;6503	'fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING	False
c_078ac4fc47af	HALLMARK_BILE_ACID_METABOLISM	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	fgsea_msigdb_H_entrez	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	M22f9460c7d50	False		5002,3422,3417,847,866,10350,21,3418,335,24	5002,3422,3417,847,866,10350,21,3418,335,24	5002,3422,3417,847,866,10350,21,3418,335,24	26	26	fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	f35dbae89767	0.10635191529518906	False	ABSTAIN	none	0.10635191529518906	PROXY_U01_LOW_ABSTAIN		False	0	-1		13caeba4c58b	False	hard	False	True	False	0.96875	True	ok	"{""claim_id"":""c_078ac4fc47af"",""entity"":""HALLMARK_BILE_ACID_METABOLISM"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M22f9460c7d50"",""gene_ids"":[""5002"",""3422"",""3417"",""847"",""866"",""10350"",""21"",""3418"",""335"",""24"",""6647"",""10351"",""2232"",""6579"",""9409"",""9023"",""1582"",""1593"",""5213"",""5189"",""8630"",""8435"",""2030"",""1581"",""8412"",""2730""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM""],""gene_set_hash"":""f35dbae89767"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=13; relaxed=True; relax_passes=7; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=13caeba4c58b; ctx_hit_terms=0	50	50	0	50	13	True	7	1	0	deterministic		proxy_context_v2: u=0.106 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=13caeba4c58b	proxy	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.10635191529518906	0.10635191529518906	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt			'5002;3422;3417;847;866;10350;21;3418;335;24	'fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	True
c_280d5b016582	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	fgsea_msigdb_H_entrez	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	M43ea70e29bc2	False		3685,3576,2014,1296,5217,11010,6678,2882,9353,333	3685,3576,2014,1296,5217,11010,6678,2882,9353,333	3685,3576,2014,1296,5217,11010,6678,2882,9353,333	31	31	fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	35ad53927d4f	0.23283712354261876	False	PASS	none	0.23283712354261876	PROXY_U01_OK		False	0	-1		13caeba4c58b	False	hard	False	True	True	0.96875	True	ok	"{""claim_id"":""c_280d5b016582"",""entity"":""HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M43ea70e29bc2"",""gene_ids"":[""3685"",""3576"",""2014"",""1296"",""5217"",""11010"",""6678"",""2882"",""9353"",""333"",""388"",""1004"",""1601"",""2619"",""5376"",""4638"",""3908"",""10409"",""9235"",""7474"",""4017"",""4015"",""3486"",""2817"",""3956"",""7456"",""3600"",""8038"",""2006"",""7076"",""5329""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION""],""gene_set_hash"":""35ad53927d4f"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=13; relaxed=True; relax_passes=7; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=13caeba4c58b; ctx_hit_terms=0	50	50	0	50	13	True	7	1	0	deterministic		proxy_context_v2: u=0.233 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=13caeba4c58b	proxy	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.23283712354261876	0.23283712354261876	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt			'3685;3576;2014;1296;5217;11010;6678;2882;9353;333	'fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
c_515e03891d40	HALLMARK_GLYCOLYSIS	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS	fgsea_msigdb_H_entrez	HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	M22a259c4888c	False		8996,3425,3417,9048,7033,5207,5315,1528,1468,3796	8996,3425,3417,9048,7033,5207,5315,1528,1468,3796	8996,3425,3417,9048,7033,5207,5315,1528,1468,3796	29	29	fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS	b097c15efbce	0.7068900941899345	False	PASS	none	0.7068900941899345	PROXY_U01_OK		False	0	-1		13caeba4c58b	False	hard	False	True	True	0.953125	True	ok	"{""claim_id"":""c_515e03891d40"",""entity"":""HALLMARK_GLYCOLYSIS"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M22a259c4888c"",""gene_ids"":[""8996"",""3425"",""3417"",""9048"",""7033"",""5207"",""5315"",""1528"",""1468"",""3796"",""1365"",""2582"",""7295"",""5230"",""3925"",""11285"",""3597"",""4731"",""10456"",""5223"",""5165"",""8870"",""3486"",""2719"",""9514"",""2817"",""8704"",""6647"",""10776""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS""],""gene_set_hash"":""b097c15efbce"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=13; relaxed=True; relax_passes=7; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=13caeba4c58b; ctx_hit_terms=0	50	50	0	50	13	True	7	1	0	deterministic		proxy_context_v2: u=0.707 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=13caeba4c58b	proxy	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.7068900941899345	0.7068900941899345	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt			'8996;3425;3417;9048;7033;5207;5315;1528;1468;3796	'fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS	False
c_c3986942e567	HALLMARK_ESTROGEN_RESPONSE_LATE	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE	fgsea_msigdb_H_entrez	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	M639505020b00	False		7033,10202,6337,4886,2444,10610,2582,9612,10535,4057	7033,10202,6337,4886,2444,10610,2582,9612,10535,4057	7033,10202,6337,4886,2444,10610,2582,9612,10535,4057	41	41	fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE	986b661aa4ab	0.6531873665288157	False	PASS	none	0.6531873665288157	PROXY_U01_OK		False	0	-1		13caeba4c58b	False	hard	False	True	True	0.953125	True	ok	"{""claim_id"":""c_c3986942e567"",""entity"":""HALLMARK_ESTROGEN_RESPONSE_LATE"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M639505020b00"",""gene_ids"":[""7033"",""10202"",""6337"",""4886"",""2444"",""10610"",""2582"",""9612"",""10535"",""4057"",""7031"",""4665"",""11187"",""4277"",""11145"",""21"",""3418"",""595"",""6478"",""6652"",""2353"",""6584"",""7022"",""949"",""7494"",""1345"",""3716"",""991"",""7264"",""7054"",""1363"",""7517"",""9455"",""5121"",""9231"",""2030"",""990"",""1154"",""10733"",""6387"",""267""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE""],""gene_set_hash"":""986b661aa4ab"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=13; relaxed=True; relax_passes=7; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=13caeba4c58b; ctx_hit_terms=0	50	50	0	50	13	True	7	1	0	deterministic		proxy_context_v2: u=0.653 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=13caeba4c58b	proxy	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.6531873665288157	0.6531873665288157	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt			'7033;10202;6337;4886;2444;10610;2582;9612;10535;4057	'fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE	False
c_e4e08af5898d	HALLMARK_PANCREAS_BETA_CELLS	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS	fgsea_msigdb_H_entrez	HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS	M45244dbc14ff	False		5080,5126,6727,7421,3651,5313,6514,3170,6726,9935	5080,5126,6727,7421,3651,5313,6514,3170,6726,9935	5080,5126,6727,7421,3651,5313,6514,3170,6726,9935	10	10	fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS	6360277662e1	0.025963744046434645	False	FAIL	none	0.025963744046434645	PROXY_U01_LOW_FAIL		False	0	-1		13caeba4c58b	False	hard	False	True	False	0.953125	True	ok	"{""claim_id"":""c_e4e08af5898d"",""entity"":""HALLMARK_PANCREAS_BETA_CELLS"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M45244dbc14ff"",""gene_ids"":[""5080"",""5126"",""6727"",""7421"",""3651"",""5313"",""6514"",""3170"",""6726"",""9935""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS""],""gene_set_hash"":""6360277662e1"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=50; eligible=50; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=13; relaxed=True; relax_passes=7; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=13caeba4c58b; ctx_hit_terms=0	50	50	0	50	13	True	7	1	0	deterministic		proxy_context_v2: u=0.026 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=13caeba4c58b	proxy	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.025963744046434645	0.025963744046434645	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt	LUSC|tumor|genotype|TP53_mut_vs_TP53_wt			'5080;5126;6727;7421;3651;5313;6514;3170;6726;9935	'fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS	True
