claim_id	decision	module_id	term_uid	term_id	term_name	direction	direction_source	stability	context_fit	evidence_strength	score_source	_join	term_label	evidence_strength_filled	utility_score	rank_global	module_utility_sum	module_rank	rank_in_module
c_50a5934c6cd1	PASS	M10c120fdec83	fgsea_msigdb_H_ensembl:HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	up	audit	1.0	0.4223223465881172	4.091910296124831	-log10(qval)	HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS: HALLMARK_MYOGENESIS	4.091910296124831	1.728105158287516	18	1.728105158287516	16	1
c_207e0a204396	PASS	M001d3b4257ae	fgsea_msigdb_H_ensembl:HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	up	audit	0.921875	0.7872591774936544	2.3514223871352686	-log10(qval)	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING: HALLMARK_TGF_BETA_SIGNALING	2.3514223871352686	1.7065555064334428	19	1.7065555064334428	17	1
c_400a1c2b0cda	ABSTAIN	M10c94544e295	fgsea_msigdb_H_ensembl:HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	up	audit	1.0	0.1348906133010545	12.461609904018934	-log10(qval)	HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE: HALLMARK_MITOTIC_SPINDLE	12.461609904018934	1.6809542026716089	20	33.54125657173885	1	3
c_8a5f20f892f0	PASS	Mae5680496322	fgsea_msigdb_H_ensembl:HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	up	audit	0.984375	0.4644166963353655	3.5080687189961806	-log10(qval)	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING: HALLMARK_HEDGEHOG_SIGNALING	3.5080687189961806	1.603749346165618	21	1.603749346165618	18	1
c_fe0ca2ae33d0	PASS	M473fb04e1bf4	fgsea_msigdb_H_ensembl:HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	up	audit	1.0	0.3909271888866525	4.028839212000958	-log10(qval)	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP: HALLMARK_KRAS_SIGNALING_UP	4.028839212000958	1.5749827876238507	22	1.5749827876238507	19	1
c_7b052c54c7da	PASS	Mcf6b775ed5f3	fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	up	audit	0.96875	0.3955558874625773	3.5078059564292388	-log10(qval)	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE: HALLMARK_ANDROGEN_RESPONSE	3.5078059564292388	1.3441728825749486	23	1.3441728825749486	20	1
c_395e60655c4a	PASS	M88fc41364801	fgsea_msigdb_H_ensembl:HALLMARK_COAGULATION	HALLMARK_COAGULATION	HALLMARK_COAGULATION	up	audit	0.953125	0.8892322710663971	1.5834845521536136	-log10(qval)	HALLMARK_COAGULATION	HALLMARK_COAGULATION: HALLMARK_COAGULATION	1.5834845521536136	1.342081553673703	24	1.9449904127305848	14	1
c_cd057a97b9a0	PASS	M5ad8c232ffd3	fgsea_msigdb_H_ensembl:HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	up	audit	1.0	0.7964658010542911	1.68395906553816	-log10(qval)	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING: HALLMARK_IL6_JAK_STAT3_SIGNALING	1.68395906553816	1.341215806076486	25	10.112949522140383	2	3
c_1145ca21bf67	PASS	M734186d89bdb	fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	up	audit	0.96875	0.4304729891742418	3.0981736361378043	-log10(qval)	HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS: HALLMARK_ANGIOGENESIS	3.0981736361378043	1.292002564062537	26	1.292002564062537	21	1
c_100a570f5fc6	PASS	M1f4f65ddbd4a	fgsea_msigdb_H_ensembl:HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	up	audit	0.984375	0.3353022611973835	3.4166806774118146	-log10(qval)	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS: HALLMARK_CHOLESTEROL_HOMEOSTASIS	3.4166806774118146	1.127720432598627	27	5.556743004119615	5	2
c_cbb2cda65112	ABSTAIN	Mb6caa934d86e	fgsea_msigdb_H_ensembl:HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	up	audit	1.0	0.0489934424318538	16.509984484065416	-log10(qval)	HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM: HALLMARK_HEME_METABOLISM	16.509984484065416	0.8088809743708585	28	0.8088809743708585	22	1
c_9b69058e35af	PASS	M5ad8c232ffd3	fgsea_msigdb_H_ensembl:HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	audit	0.953125	0.3817386865002952	1.957725618039397	-log10(qval)	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE: HALLMARK_INTERFERON_ALPHA_RESPONSE	1.957725618039397	0.712308061929041	29	10.112949522140383	2	4
c_2875af398278	PASS	M88fc41364801	fgsea_msigdb_H_ensembl:HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	up	audit	1.0	0.6254478468039726	0.9639634417765374	-log10(qval)	HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT: HALLMARK_COMPLEMENT	0.9639634417765374	0.6029088590568819	30	1.9449904127305848	14	2
c_ab6344981456	ABSTAIN	M9e9aef27dc3d	fgsea_msigdb_H_ensembl:HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	up	audit	1.0	0.591164720310227	0.9639634417765374	-log10(qval)	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1: HALLMARK_MYC_TARGETS_V1	0.9639634417765374	0.5698611784471106	31	0.5698611784471106	23	1
c_90d5c57c0bd3	PASS	Mf49fdc9ffbda	fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	up	audit	1.0	0.5052635400661862	0.8758816993349974	-log10(qval)	HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS: HALLMARK_APOPTOSIS	0.8758816993349974	0.4425510880851877	32	0.4425510880851877	24	1
c_a82594b21128	ABSTAIN	M76d2b450cd9b	fgsea_msigdb_H_ensembl:HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	up	audit	0.890625	0.6780299592881374	0.552790965944092	-log10(qval)	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING: HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.552790965944092	0.33381411968177505	33	0.3727183706780843	25	1
c_0625b0d0790b	PASS	Me7f4ca4a1479	fgsea_msigdb_H_ensembl:HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	up	audit	0.921875	0.3816081837193057	0.9423775081546759	-log10(qval)	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE: HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.9423775081546759	0.33152373729101614	34	0.33152373729101614	26	1
c_732459afdaa3	PASS	M102c62cc5b82	fgsea_msigdb_H_ensembl:HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	up	audit	0.9375	0.7391115157665031	0.3917316647414172	-log10(qval)	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM: HALLMARK_BILE_ACID_METABOLISM	0.3917316647414172	0.2714375479694667	35	0.3267679610197701	27	1
c_98bc292b0cca	PASS	Me9bf4742b516	fgsea_msigdb_H_ensembl:HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	up	audit	0.984375	0.3996456992242485	0.513687531022973	-log10(qval)	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING: HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.513687531022973	0.20208530919785303	36	0.20208530919785303	28	1
c_c4ef246736df	ABSTAIN	M63598010daa2	fgsea_msigdb_H_ensembl:HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	down	audit	0.96875	0.7362962636190502	0.21173029377245983	-log10(qval)	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM: HALLMARK_FATTY_ACID_METABOLISM	0.21173029377245983	0.15102446719338772	37	0.15102446719338772	29	1
c_6fe04c32a662	PASS	Mda6326f0d7bf	fgsea_msigdb_H_ensembl:HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	up	audit	0.96875	0.2255498967506857	0.41472077775032107	-log10(qval)	HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION: HALLMARK_PROTEIN_SECRETION	0.41472077775032107	0.09061709645813808	38	0.09061709645813808	30	1
c_ce666bdd9f29	PASS	Mdf6607068867	fgsea_msigdb_H_ensembl:HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	up	audit	1.0	0.91205195261698	0.09688669455752015	-log10(qval)	HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS: HALLMARK_ADIPOGENESIS	0.09688669455752015	0.08836569895379119	39	0.08836569895379119	31	1
c_57c3badb424e	PASS	M5ad8c232ffd3	fgsea_msigdb_H_ensembl:HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	audit	1.0	0.2617827359199633	0.32345654994960815	-log10(qval)	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE: HALLMARK_INTERFERON_GAMMA_RESPONSE	0.32345654994960815	0.0846753405970407	40	10.112949522140383	2	5
c_a09822cead85	ABSTAIN	M8613e37e866b	fgsea_msigdb_H_ensembl:HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	up	audit	1.0	0.0780176787831055	0.9639634417765374	-log10(qval)	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM: HALLMARK_XENOBIOTIC_METABOLISM	0.9639634417765374	0.07520619015917872	41	0.07520619015917872	32	1
c_2ddb1c805b31	PASS	M75d8d1af5bcb	fgsea_msigdb_H_ensembl:HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	down	audit	0.90625	0.3207034674747742	0.21173029377245983	-log10(qval)	HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY: HALLMARK_P53_PATHWAY	0.21173029377245983	0.06153676694019166	42	0.06153676694019166	34	1
c_941e4d647100	ABSTAIN	M3f3292a3d432	fgsea_msigdb_H_ensembl:HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	up	audit	1.0	0.19712707001949	0.2887816969711739	-log10(qval)	HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR: HALLMARK_DNA_REPAIR	0.2887816969711739	0.05692668979918374	43	0.05692668979918374	35	1
c_af19760478e6	PASS	M102c62cc5b82	fgsea_msigdb_H_ensembl:HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	up	audit	0.9375	0.2132425557711028	0.2767698363032606	-log10(qval)	HALLMARK_PEROXISOME	HALLMARK_PEROXISOME: HALLMARK_PEROXISOME	0.2767698363032606	0.05533041305030347	44	0.3267679610197701	27	2
c_455dba37be71	ABSTAIN	M2fbb6d7ec279	fgsea_msigdb_H_ensembl:HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	up	audit	0.984375	0.029606465221766	1.6494479030544331	-log10(qval)	HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS: HALLMARK_GLYCOLYSIS	1.6494479030544331	0.04807128569600693	45	0.06699658345894718	33	1
c_5ad9b02b81c9	ABSTAIN	M76d2b450cd9b	fgsea_msigdb_H_ensembl:HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	up	audit	0.921875	0.1713232046582471	0.24632519280682164	-log10(qval)	HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING: HALLMARK_NOTCH_SIGNALING	0.24632519280682164	0.03890425099630924	46	0.3727183706780843	25	2
c_640cd3fdde66	PASS	M5ad8c232ffd3	fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	up	audit	0.984375	0.74943401415274	0.03375621239458223	-log10(qval)	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION: HALLMARK_ALLOGRAFT_REJECTION	0.03375621239458223	0.02490277166750386	47	10.112949522140383	2	6
c_795815b409e8	ABSTAIN	M066e297c8710	fgsea_msigdb_H_ensembl:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	up	audit	0.84375	0.7234201051554945	0.04060234011407296	-log10(qval)	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY: HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.04060234011407296	0.024783088349431527	48	0.024783088349431527	36	1
c_cf13126e115b	ABSTAIN	M04098975cc06	fgsea_msigdb_H_ensembl:HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS	up	audit	1.0	0.134858427103671	0.15412644715012408	-log10(qval)	HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS: HALLMARK_PANCREAS_BETA_CELLS	0.15412644715012408	0.020785250237742806	49	0.020785250237742806	37	1
c_36d7fb1fbdc1	ABSTAIN	M2fbb6d7ec279	fgsea_msigdb_H_ensembl:HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	up	audit	1.0	0.0047185036935701	4.0108684854331536	-log10(qval)	HALLMARK_HYPOXIA	HALLMARK_HYPOXIA: HALLMARK_HYPOXIA	4.0108684854331536	0.01892529776294025	50	0.06699658345894718	33	2
