raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
10	KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.38363799420333	0.905408653846154	down	['3953', '2057', '2690', '1440', '5618']		False		False	False	3953;2057;2690;1440;5618	True		qval	True	missing	False	42	True	5	0	10	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY	evidence_perturb	True	496	True	False	1		0.984375	63	64	computed	0.984375	8fd1ad3208c0	0.984375	0.46875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.890625	0.890625	1.0	0.984375	True	ok	off		M41675f49d338	False	0.984375	1.0	1.0	term_survival:min
11	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.34562046546629	0.905408653846154	down	['774', '779', '8912', '777', '783', '782', '9254', '776', '8911']		False		False	False	774;779;8912;777;783;782;9254;776;8911	True		qval	True	missing	False	42	True	9	0	11	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	evidence_perturb	True	496	True	False	1		0.921875	59	64	computed	0.921875	08a9407ede70	0.921875	0.640625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8836805555555556	0.8836805555555556	1.0	0.921875	True	ok	off		Mf921735b4589	False	0.921875	4.0	4.0	term_survival:min
12	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.33523688411406	0.905408653846154	up	['1017', '1163', '9978', '1870', '4609', '6502', '898', '1027', '1871']		False		False	False	1017;1163;9978;1870;4609;6502;898;1027;1871	True		qval	True	missing	False	42	True	9	0	12	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S	evidence_perturb	True	496	True	False	1		0.9375	60	64	computed	0.9375	fab54dd11be4	0.9375	0.59375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9027777777777777	0.9027777777777777	1.0	0.9375	True	ok	off		Mb96180810fd3	False	0.921875	4.0	4.0	term_survival:min
13	KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.33479031023739	0.905408653846154	down	['5578', '5582', '2776', '5579', '5330', '2767', '2798', '5595', '2488', '3972']		False		False	False	5578;5582;2776;5579;5330;2767;2798;5595;2488;3972	True		qval	True	missing	False	42	True	10	0	13	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY	evidence_perturb	True	496	True	False	1		0.984375	63	64	computed	0.984375	eb5d3f295bb6	0.984375	0.671875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8890625000000001	0.8890625000000001	1.0	0.984375	True	ok	off		M68347b7d3966	False	0.796875	7.0	7.0	term_survival:min
14	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.33159558335414	0.905408653846154	up	['5692', '5706', '5694', '5701', '5621', '5690', '5704', '5714', '5708']		False		False	False	5692;5706;5694;5701;5621;5690;5704;5714;5708	True		qval	True	missing	False	42	True	9	0	14	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	evidence_perturb	True	496	True	False	1		0.953125	61	64	computed	0.953125	010954be1068	0.953125	0.625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8958333333333334	0.8958333333333334	1.0	0.953125	True	ok	off		M9da2a51d8a58	False	0.796875	8.0	8.0	term_survival:min
15	KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.3254190644987	0.905408653846154	up	['5292', '3574', '3569', '3568', '3600', '3594', '3454', '3439', '3561', '6778', '3566', '3563', '6773', '3565', '6777', '3717', '3560', '6775', '6774', '3596', '3459', '6776']		False		False	False	5292;3574;3569;3568;3600;3594;3454;3439;3561;6778;3566;3563;6773;3565;6777;3717;3560;6775;6774;3596;3459;6776	True		qval	True	missing	False	42	True	22	0	15	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY	evidence_perturb	True	496	True	False	1		0.921875	59	64	computed	0.921875	018125070eb6	0.921875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.857336956521739	0.8963068181818182	0.9514771427388999	0.921875	True	ok	off		Mca2eb037cb3f	False	0.921875	3.0	3.0	term_survival:min
16	KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.30673818530829	0.905408653846154	up	['5692', '5706', '5694', '5701', '5690', '5704', '5714', '5708', '5685', '7311', '6233', '5695']		False		False	False	5692;5706;5694;5701;5690;5704;5714;5708;5685;7311;6233;5695	True		qval	True	missing	False	42	True	12	0	16	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	evidence_perturb	True	496	True	False	1		0.890625	57	64	computed	0.890625	f774127e2524	0.890625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8257211538461539	0.89453125	0.9140685703185705	0.890625	True	ok	off		M9da2a51d8a58	False	0.796875	8.0	8.0	term_survival:min
17	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.30673818530829	0.905408653846154	up	['5692', '5706', '5694', '5701', '5690', '5704', '5714', '5708', '5685', '7311', '6233', '5695']		False		False	False	5692;5706;5694;5701;5690;5704;5714;5708;5685;7311;6233;5695	True		qval	True	missing	False	42	True	12	0	17	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	evidence_perturb	True	496	True	False	1		0.9375	60	64	computed	0.9375	f774127e2524	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8485576923076923	0.9192708333333333	0.9163534382284383	0.9375	True	ok	off		M9da2a51d8a58	False	0.796875	8.0	8.0	term_survival:min
18	KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.29962225271694	0.905408653846154	down	['3452', '3451', '3551', '3444', '3449', '3441', '8517', '4790']		False		False	False	3452;3451;3551;3444;3449;3441;8517;4790	True		qval	True	missing	False	42	True	8	0	18	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY	evidence_perturb	True	496	True	False	1		0.96875	62	64	computed	0.96875	7cee068f0192	0.96875	0.65625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.888671875	0.888671875	1.0	0.96875	True	ok	off		M0964925fa767	False	0.8125	13.0	13.0	term_survival:min
19	KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.2928577392553	0.905408653846154	down	['3452', '3467', '3451', '3455', '3444', '3449', '3441']		False		False	False	3452;3467;3451;3455;3444;3449;3441	True		qval	True	missing	False	42	True	7	0	19	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	evidence_perturb	True	496	True	False	1		0.90625	58	64	computed	0.90625	3c180c9796ae	0.90625	0.59375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8705357142857142	0.8705357142857142	1.0	0.90625	True	ok	off		M0964925fa767	False	0.8125	13.0	13.0	term_survival:min
20	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.28208238875858	0.905408653846154	up	['5291', '5293', '5621', '9586', '1388', '468']		False		False	False	5291;5293;5621;9586;1388;468	True		qval	True	missing	False	42	True	6	0	20	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	evidence_perturb	True	496	True	False	1		0.90625	58	64	computed	0.90625	7deedcc74737	0.90625	0.4375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9114583333333334	0.9114583333333334	1.0	0.90625	True	ok	off		M4030cc2ec23b	False	0.78125	50.0	50.0	term_survival:min
21	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.27768950234334	0.905408653846154	up	['5692', '5706', '5694', '5701', '5690', '5704', '5714', '5708', '5685', '7311', '6233', '5695', '6647', '5691', '5705']		False		False	False	5692;5706;5694;5701;5690;5704;5714;5708;5685;7311;6233;5695;6647;5691;5705	True		qval	True	missing	False	42	True	15	0	21	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	evidence_perturb	True	496	True	False	1		0.96875	62	64	computed	0.96875	1a5ae53f277f	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8447265625	0.9010416666666667	0.9306941105769231	0.96875	True	ok	off		M9da2a51d8a58	False	0.796875	8.0	8.0	term_survival:min
22	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.27543212291424	0.905408653846154	up	['5692', '5706', '5694', '5701', '5690', '5704', '5714', '5708', '5685', '7311', '6233', '5695']		False		False	False	5692;5706;5694;5701;5690;5704;5714;5708;5685;7311;6233;5695	True		qval	True	missing	False	42	True	12	0	22	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	evidence_perturb	True	496	True	False	1		0.796875	51	64	computed	0.796875	f774127e2524	0.796875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8076923076923077	0.875	0.9121321386946388	0.796875	True	ok	off		M9da2a51d8a58	False	0.796875	8.0	8.0	term_survival:min
23	KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.26749629641073	0.905408653846154	down	['648', '8350', '1487', '2146', '7703', '6015', '1911', '1488', '2145', '8358', '10389', '6322']		False		False	False	648;8350;1487;2146;7703;6015;1911;1488;2145;8358;10389;6322	True		qval	True	missing	False	42	True	12	0	23	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	evidence_perturb	True	496	True	False	1		0.90625	58	64	computed	0.90625	003044159657	0.90625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.828125	0.8971354166666667	0.9142115263209014	0.90625	True	ok	off		M33ed264a0f07	False	0.890625	2.0	2.0	term_survival:min
24	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	-1.26652116879089	0.905408653846154	down	['3117', '3113', '3115', '3109', '3122', '3112', '3126', '3127']		False		False	False	3117;3113;3115;3109;3122;3112;3126;3127	True		qval	True	missing	False	42	True	8	0	24	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION	evidence_perturb	True	496	True	False	1		0.984375	63	64	computed	0.984375	082f16c35e8f	0.984375	0.59375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.916015625	0.916015625	1.0	0.984375	True	ok	off		M27856c6fc2ee	False	0.96875	2.0	2.0	term_survival:min
25	KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING	KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez	1.26197726724838	0.905408653846154	up	['8900', '4173', '1017', '4171', '990', '4998', '898', '4176']		False		False	False	8900;4173;1017;4171;990;4998;898;4176	True		qval	True	missing	False	42	True	8	0	25	fgsea_msigdb_C2_CP_KEGG_MEDICUS_entrez:KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING	evidence_perturb	True	496	True	False	1		0.953125	61	64	computed	0.953125	301930647b59	0.953125	0.65625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8828125	0.8828125	1.0	0.953125	True	ok	off		Mb96180810fd3	False	0.921875	4.0	4.0	term_survival:min
