raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
10	REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.88365035629683	0.0041816878527635	down	['8367', '8343', '8339', '8335', '8338', '8341', '8342', '1107', '8352', '8360', '8368', '2074', '2932', '8351', '5928', '8344', '7270', '8353', '8347', '6908', '8361', '8365', '8850', '5931', '5441', '5435', '8350', '8358', '9013', '8355']		False		False	False	8367;8343;8339;8335;8338;8341;8342;1107;8352;8360;8368;2074;2932;8351;5928;8344;7270;8353;8347;6908;8361;8365;8850;5931;5441;5435;8350;8358;9013;8355	True		qval	True	missing	False	42	True	30	0	10	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	evidence_perturb	True	2667	True	False	1		0.984375	63	64	computed	0.984375	1057b58a49e1	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.83349609375	0.8890625000000001	0.9299672158682171	0.984375	True	ok	off		Me56fac9d83f0	False	0.734375	501.0	501.0	term_survival:min
11	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.96087727235213	0.0059197618403763	down	['8367', '8343', '8339', '8335', '8338', '8341', '8342', '8352', '8360', '8368', '10499', '3817', '8351', '367', '8344', '8353', '8347', '8361', '8365', '8350', '8358', '8355']		False		False	False	8367;8343;8339;8335;8338;8341;8342;8352;8360;8368;10499;3817;8351;367;8344;8353;8347;8361;8365;8350;8358;8355	True		qval	True	missing	False	42	True	22	0	11	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	evidence_perturb	True	2667	True	False	1		0.984375	63	64	computed	0.984375	57843204b005	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.873641304347826	0.9133522727272727	0.9523823285945334	0.984375	True	ok	off		Me56fac9d83f0	False	0.734375	501.0	501.0	term_survival:min
12	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.89901056680038	0.007644420372861	down	['8367', '8343', '8339', '8335', '8338', '8341', '8342', '7581', '1107', '8352', '8360', '8368', '8351', '5928', '8344', '8353', '8347', '8361', '8365', '5931', '8350', '8358', '8355']		False		False	False	8367;8343;8339;8335;8338;8341;8342;7581;1107;8352;8360;8368;8351;5928;8344;8353;8347;8361;8365;5931;8350;8358;8355	True		qval	True	missing	False	42	True	23	0	12	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS	evidence_perturb	True	2667	True	False	1		0.90625	58	64	computed	0.90625	534b0bfa3cc0	0.90625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8548177083333333	0.8919836956521738	0.9532999848208301	0.90625	True	ok	off		Me56fac9d83f0	False	0.734375	501.0	501.0	term_survival:min
13	REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.93811305538184	0.0084092317394328	down	['8367', '8343', '8339', '8335', '8338', '8341', '8342', '8360', '8368', '2491', '5928', '1060', '8344', '8347', '8361', '8365', '5931']		False		False	False	8367;8343;8339;8335;8338;8341;8342;8360;8368;2491;5928;1060;8344;8347;8361;8365;5931	True		qval	True	missing	False	42	True	17	0	13	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	evidence_perturb	True	2667	True	False	1		0.984375	63	64	computed	0.984375	37b50bfe9520	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8663194444444444	0.917279411764706	0.9395523313492065	0.984375	True	ok	off		Me56fac9d83f0	False	0.734375	501.0	501.0	term_survival:min
14	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.89606313565799	0.0090448309464444	down	['8367', '3981', '8343', '8339', '8341', '8342', '9577', '8360', '8368', '10524', '9025', '8344', '8347', '8361', '8365', '9656', '5591', '4361', '8924', '7334', '7336', '7520']		False		False	False	8367;3981;8343;8339;8341;8342;9577;8360;8368;10524;9025;8344;8347;8361;8365;9656;5591;4361;8924;7334;7336;7520	True		qval	True	missing	False	42	True	22	0	14	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	evidence_perturb	True	2667	True	False	1		0.9375	60	64	computed	0.9375	d6503b573660	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8627717391304348	0.9019886363636365	0.9518300121562043	0.9375	True	ok	off		Me56fac9d83f0	False	0.734375	501.0	501.0	term_survival:min
15	REACTOME_HCMV_INFECTION	REACTOME_HCMV_INFECTION	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.77382465085978	0.0103997334677449	down	['8367', '8343', '8339', '8335', '8338', '6907', '8341', '8342', '8352', '8360', '8368', '8351', '5928', '8344', '8353', '8347', '10376', '8361', '8365', '5931', '10762', '9688', '8350', '1052', '8329', '8358', '8355', '7278', '1956', '5371', '2146']		False		False	False	8367;8343;8339;8335;8338;6907;8341;8342;8352;8360;8368;8351;5928;8344;8353;8347;10376;8361;8365;5931;10762;9688;8350;1052;8329;8358;8355;7278;1956;5371;2146	True		qval	True	missing	False	42	True	31	0	15	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_HCMV_INFECTION	evidence_perturb	True	2667	True	False	1		0.984375	63	64	computed	0.984375	2f852341e69d	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8570075757575758	0.9122983870967742	0.9337459635355735	0.984375	True	ok	off		Me56fac9d83f0	False	0.734375	501.0	501.0	term_survival:min
16	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.8113487261842	0.0111145426722018	down	['8367', '8343', '8339', '8341', '8342', '9577', '5982', '8360', '8368', '10524', '10971', '9025', '7156', '8344', '5983', '8347', '8361', '8365', '9656', '5985', '7486', '4361', '8924', '6117', '7334', '7336', '3364', '7533', '5932', '6119', '983']		False		False	False	8367;8343;8339;8341;8342;9577;5982;8360;8368;10524;10971;9025;7156;8344;5983;8347;8361;8365;9656;5985;7486;4361;8924;6117;7334;7336;3364;7533;5932;6119;983	True		qval	True	missing	False	42	True	31	0	16	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	evidence_perturb	True	2667	True	False	1		0.953125	61	64	computed	0.953125	5be4906cc9b1	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8413825757575758	0.8956653225806452	0.9325082607714352	0.953125	True	ok	off		Me56fac9d83f0	False	0.734375	501.0	501.0	term_survival:min
17	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.88162522982758	0.0111846617843746	down	['8367', '8343', '8339', '8335', '8338', '8341', '8342', '8352', '8360', '8368', '8351', '5928', '8344', '8353', '8347', '8361', '8365', '5931', '8350', '8358', '8355']		False		False	False	8367;8343;8339;8335;8338;8341;8342;8352;8360;8368;8351;5928;8344;8353;8347;8361;8365;5931;8350;8358;8355	True		qval	True	missing	False	42	True	21	0	17	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	evidence_perturb	True	2667	True	False	1		0.953125	61	64	computed	0.953125	c273de3633f4	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8494318181818181	0.8898809523809523	0.9489617293288927	0.953125	True	ok	off		Me56fac9d83f0	False	0.734375	501.0	501.0	term_survival:min
18	REACTOME_HCMV_EARLY_EVENTS	REACTOME_HCMV_EARLY_EVENTS	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.76958930618998	0.0111846617843746	down	['8367', '8343', '8339', '8335', '8338', '6907', '8341', '8342', '8352', '8360', '8368', '8351', '5928', '8344', '8353', '8347', '10376', '8361', '8365', '5931', '10762', '9688', '8350', '8329', '8358', '8355', '7278', '1956', '5371', '2146']		False		False	False	8367;8343;8339;8335;8338;6907;8341;8342;8352;8360;8368;8351;5928;8344;8353;8347;10376;8361;8365;5931;10762;9688;8350;8329;8358;8355;7278;1956;5371;2146	True		qval	True	missing	False	42	True	30	0	18	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_HCMV_EARLY_EVENTS	evidence_perturb	True	2667	True	False	1		0.953125	61	64	computed	0.953125	9ab4db19631f	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.84033203125	0.8963541666666667	0.9305619084289831	0.953125	True	ok	off		Me56fac9d83f0	False	0.734375	501.0	501.0	term_survival:min
19	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.74562388475511	0.0111846617843746	down	['8367', '8343', '8339', '8335', '8338', '8341', '8342', '8204', '8352', '8360', '8368', '8312', '10499', '8648', '8351', '3320', '2288', '10524', '3276', '1655', '8344', '8353', '8347', '6908', '1387', '8361', '8365', '5433', '8850', '5441', '2099', '5435', '3727', '8350', '2066', '3326', '8358', '8355', '9126']		False		False	False	8367;8343;8339;8335;8338;8341;8342;8204;8352;8360;8368;8312;10499;8648;8351;3320;2288;10524;3276;1655;8344;8353;8347;6908;1387;8361;8365;5433;8850;5441;2099;5435;3727;8350;2066;3326;8358;8355;9126	True		qval	True	missing	False	42	True	39	0	19	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	evidence_perturb	True	2667	True	False	1		0.9375	60	64	computed	0.9375	81bc251b96c4	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8605182926829268	0.904647435897436	0.9461717312855503	0.9375	True	ok	off		Me56fac9d83f0	False	0.734375	501.0	501.0	term_survival:min
20	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.79614394930927	0.0114261759957421	down	['8367', '8343', '8339', '8335', '8338', '8341', '8342', '8352', '8360', '8368', '2068', '8351', '8344', '7270', '8353', '8347', '6908', '8361', '8365', '5441', '8819', '5435', '8350', '8358', '9013', '8355', '2071']		False		False	False	8367;8343;8339;8335;8338;8341;8342;8352;8360;8368;2068;8351;8344;7270;8353;8347;6908;8361;8365;5441;8819;5435;8350;8358;9013;8355;2071	True		qval	True	missing	False	42	True	27	0	20	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	evidence_perturb	True	2667	True	False	1		0.9375	60	64	computed	0.9375	6cf94f8d7e08	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8621651785714286	0.8940972222222221	0.9600421050115343	0.9375	True	ok	off		Me56fac9d83f0	False	0.734375	501.0	501.0	term_survival:min
21	REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES	REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES	fgsea_msigdb_C2_CP_REACTOME_entrez	2.00439550290536	0.0139014355183677	up	['7187', '7314', '10465', '5970', '11123', '5479', '7706', '7311', '6233', '9360', '6441', '861', '3838']		False		False	False	7187;7314;10465;5970;11123;5479;7706;7311;6233;9360;6441;861;3838	True		qval	True	missing	False	42	True	13	0	21	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES	evidence_perturb	True	2667	True	False	1		0.859375	55	64	computed	0.859375	4d8cccf8df84	0.859375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8381696428571428	0.9026442307692308	0.9208557067932069	0.859375	True	ok	off		M7866307142db	False	0.859375	1.0	1.0	term_survival:min
