raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	dropped_n	dropped_genes_str	dropped_genes_symbols_str	notes	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
10	HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	fgsea_msigdb_H_entrez	1.15922167642137	0.903745644599303	up	['9136', '8886', '5245', '5036', '7965', '3177', '6832', '6573', '9221', '4869', '9238', '4839', '2193', '3329', '1019', '705']		False		False	False	9136;8886;5245;5036;7965;3177;6832;6573;9221;4869;9238;4839;2193;3329;1019;705	True		qval	True	missing	False	42	True	16	0	0				10	fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V2	evidence_perturb	True	1118	True	False	1		0.890625	57	64	computed	0.890625	45d385d80c39	0.890625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8318014705882353	0.8837890625	0.9335272570566688	0.890625	True	ok	off		M04d093193c05	False	0.890625	3	3	term_survival:min
11	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	fgsea_msigdb_H_entrez	1.12653091195717	0.903745644599303	up	['3659', '2766', '3107', '10964', '3574', '5696', '1997', '3437', '10379', '1267', '8767']		False		False	False	3659;2766;3107;10964;3574;5696;1997;3437;10379;1267;8767	True		qval	True	missing	False	42	True	11	0	0				11	fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE	evidence_perturb	True	1118	True	False	1		0.875	56	64	computed	0.875	163b5548d354	0.875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.81640625	0.890625	0.9064670138888891	0.875	True	ok	off		M27ccc1097fef	False	0.875	1	1	term_survival:min
12	HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	fgsea_msigdb_H_entrez	-1.07981026879195	0.903745644599303	down	['8321', '8819', '6934', '10402', '5664']		False		False	False	8321;8819;6934;10402;5664	True		qval	True	missing	False	42	True	5	0	0				12	fgsea_msigdb_H_entrez:HALLMARK_NOTCH_SIGNALING	evidence_perturb	True	1118	True	False	1		0.953125	61	64	computed	0.953125	b5e3810fed61	0.953125	0.484375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.875	0.875	1.0	0.953125	True	ok	off		M9ba5ac416d54	False	0.953125	1	1	term_survival:min
13	HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	fgsea_msigdb_H_entrez	1.05838213969476	0.903745644599303	up	['5531', '2155', '1604', '1519', '1012', '3659', '2157', '7077', '8942', '3932', '2815', '2230', '3988', '3796', '710', '7454', '629', '1512', '4035', '3684', '88', '1380', '1368', '5646', '1848', '5698', '2159', '8851', '7980', '4321', '462', '1191', '735']		False		False	False	5531;2155;1604;1519;1012;3659;2157;7077;8942;3932;2815;2230;3988;3796;710;7454;629;1512;4035;3684;88;1380;1368;5646;1848;5698;2159;8851;7980;4321;462;1191;735	True		qval	True	missing	False	42	True	33	0	0				13	fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	evidence_perturb	True	1118	True	False	1		0.890625	57	64	computed	0.890625	99d1c6f2ed85	0.890625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8410714285714285	0.8920454545454546	0.9360466765025139	0.890625	True	ok	off		M2a7704dd8950	False	0.890625	2	2	term_survival:min
14	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	fgsea_msigdb_H_entrez	1.05274075961311	0.903745644599303	up	['5300', '1845', '2251', '1213', '6197', '8822', '3932', '3565', '7323', '2872', '10451', '1869', '1173', '7529', '8503', '10392']		False		False	False	5300;1845;2251;1213;6197;8822;3932;3565;7323;2872;10451;1869;1173;7529;8503;10392	True		qval	True	missing	False	42	True	16	0	0				14	fgsea_msigdb_H_entrez:HALLMARK_PI3K_AKT_MTOR_SIGNALING	evidence_perturb	True	1118	True	False	1		0.921875	59	64	computed	0.921875	dcc9d61dd419	0.921875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8630514705882353	0.9169921875	0.9356876464528119	0.921875	True	ok	off		M6fcae159bef7	False	0.921875	1	1	term_survival:min
15	HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS	fgsea_msigdb_H_entrez	-1.04308137011537	0.903745644599303	down	['5122', '5080', '1641', '10000', '6812', '6727', '7421', '3170', '5078']		False		False	False	5122;5080;1641;10000;6812;6727;7421;3170;5078	True		qval	True	missing	False	42	True	9	0	0				15	fgsea_msigdb_H_entrez:HALLMARK_PANCREAS_BETA_CELLS	evidence_perturb	True	1118	True	False	1		0.953125	61	64	computed	0.953125	9ad354913fec	0.953125	0.46875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9201388888888888	0.9201388888888888	1.0	0.953125	True	ok	off		Mbfff37b753ff	False	0.953125	1	1	term_survival:min
16	HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	fgsea_msigdb_H_entrez	-1.03732700543773	0.903745644599303	down	['2260', '3714', '5154', '6696', '350', '8993', '5747', '1281', '7410', '4973', '4043', '1462', '351', '5196', '8829']		False		False	False	2260;3714;5154;6696;350;8993;5747;1281;7410;4973;4043;1462;351;5196;8829	True		qval	True	missing	False	42	True	15	0	0				16	fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	evidence_perturb	True	1118	True	False	1		0.9375	60	64	computed	0.9375	2b2587128787	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8427734375	0.8989583333333334	0.9305903731684984	0.9375	True	ok	off		Mbfa0ff00ce99	False	0.9375	1	1	term_survival:min
17	HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	fgsea_msigdb_H_entrez	1.0303513737173	0.903745644599303	up	['3251', '10714', '2959', '5429', '5435', '5434', '100', '10134', '2962', '6878', '5893', '4833', '8178', '10063', '6884', '6881', '5111', '11051', '1603', '10946', '2072', '10978', '5438', '5557', '203', '2073', '6895', '1161', '5440', '6834', '9328', '4059', '2967', '6829', '5888', '10623']		False		False	False	3251;10714;2959;5429;5435;5434;100;10134;2962;6878;5893;4833;8178;10063;6884;6881;5111;11051;1603;10946;2072;10978;5438;5557;203;2073;6895;1161;5440;6834;9328;4059;2967;6829;5888;10623	True		qval	True	missing	False	42	True	36	0	0				17	fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	evidence_perturb	True	1118	True	False	1		0.96875	62	64	computed	0.96875	81e3051b1ef4	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8507401315789473	0.8980034722222222	0.9415846487567313	0.96875	True	ok	off		M2e562fe135a0	False	0.96875	1	1	term_survival:min
18	HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	fgsea_msigdb_H_entrez	1.02309447935564	0.903745644599303	up	['10714', '6941', '10606', '7465', '7112', '5036', '4288', '3149', '701', '7514', '5885', '10797', '10549', '11113', '3609', '7083', '5111', '11051', '4683', '6839', '1786', '10615', '10460', '6434', '10111', '5395', '7037', '6790', '10527', '5426', '9221', '4361', '5901', '5902', '9238', '1965', '1062', '9133', '5889', '9787', '3838', '1019', '2146', '10492', '10248', '1633', '4999', '9924']		False		False	False	10714;6941;10606;7465;7112;5036;4288;3149;701;7514;5885;10797;10549;11113;3609;7083;5111;11051;4683;6839;1786;10615;10460;6434;10111;5395;7037;6790;10527;5426;9221;4361;5901;5902;9238;1965;1062;9133;5889;9787;3838;1019;2146;10492;10248;1633;4999;9924	True		qval	True	missing	False	42	True	48	0	0				18	fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	evidence_perturb	True	1118	True	False	1		0.984375	63	64	computed	0.984375	35dea167eb26	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8725	0.9088541666666667	0.9560863938638045	0.984375	True	ok	off		M04d093193c05	False	0.890625	3	3	term_survival:min
19	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	fgsea_msigdb_H_entrez	1.01793153430061	0.903745644599303	up	['1586', '3251', '3398', '6999', '847', '2571', '1036', '5467', '10776', '8942', '3479', '10717', '3487', '5091', '383', '5447', '6898', '9446', '629', '7378', '1571', '10237', '3417', '1401', '2052', '6472', '9564', '1573', '2159', '3728', '52', '4836', '5831', '7132', '8309']		False		False	False	1586;3251;3398;6999;847;2571;1036;5467;10776;8942;3479;10717;3487;5091;383;5447;6898;9446;629;7378;1571;10237;3417;1401;2052;6472;9564;1573;2159;3728;52;4836;5831;7132;8309	True		qval	True	missing	False	42	True	35	0	0				19	fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM	evidence_perturb	True	1118	True	False	1		0.984375	63	64	computed	0.984375	69aa77823f8d	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.855152027027027	0.9040178571428572	0.9404237465792407	0.984375	True	ok	off		M8b36a845cc49	False	0.984375	1	1	term_survival:min
20	HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	fgsea_msigdb_H_entrez	-1.01080479908229	0.903745644599303	down	['1647', '7086', '539', '5468', '112', '1306', '3952', '4713', '7384', '6776', '1717', '8322', '901', '2053', '483', '1892', '8082', '8780', '10243', '3679', '1337', '3977', '334', '3459', '2184', '2632', '6453', '2820', '3991', '5495', '7316', '34', '348', '10162']		False		False	False	1647;7086;539;5468;112;1306;3952;4713;7384;6776;1717;8322;901;2053;483;1892;8082;8780;10243;3679;1337;3977;334;3459;2184;2632;6453;2820;3991;5495;7316;34;348;10162	True		qval	True	missing	False	42	True	34	0	0				20	fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	evidence_perturb	True	1118	True	False	1		0.96875	62	64	computed	0.96875	c1f86aafb6d6	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8541666666666666	0.9044117647058824	0.9387995728831569	0.96875	True	ok	off		M89be92de1632	False	0.96875	1	1	term_survival:min
21	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	fgsea_msigdb_H_entrez	-0.997089524758598	0.903745644599303	down	['5724', '8744', '2773', '7133', '4283', '8877', '490', '3269', '4210', '5996', '10507', '7096', '4986', '4224', '5054', '2719', '11047', '5142', '488', '136', '6717', '8685', '92', '6098', '3249', '970', '4792', '5027', '3665', '2014', '91', '6324', '4891', '5610', '4233', '9034', '3386', '133', '8809', '1317', '958', '6352', '4973', '6354', '3601', '5029', '3732', '5025', '1440', '7162', '5329', '9111']		False		False	False	5724;8744;2773;7133;4283;8877;490;3269;4210;5996;10507;7096;4986;4224;5054;2719;11047;5142;488;136;6717;8685;92;6098;3249;970;4792;5027;3665;2014;91;6324;4891;5610;4233;9034;3386;133;8809;1317;958;6352;4973;6354;3601;5029;3732;5025;1440;7162;5329;9111	True		qval	True	missing	False	42	True	52	0	0				21	fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE	evidence_perturb	True	1118	True	False	1		0.984375	63	64	computed	0.984375	ccdb6923b397	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8519886363636363	0.901141826923077	0.9396952070422819	0.984375	True	ok	off		M8e134b5cade5	False	0.96875	2	2	term_survival:min
22	HALLMARK_COAGULATION	HALLMARK_COAGULATION	fgsea_msigdb_H_entrez	0.987678280691905	0.903745644599303	up	['1519', '6271', '2157', '1510', '5045', '11098', '8858', '2815', '2243', '10411', '710', '7018', '3426', '629', '1512', '4035', '6678', '1848', '2159', '7980', '11202', '2161', '8309', '462', '1191', '735']		False		False	False	1519;6271;2157;1510;5045;11098;8858;2815;2243;10411;710;7018;3426;629;1512;4035;6678;1848;2159;7980;11202;2161;8309;462;1191;735	True		qval	True	missing	False	42	True	26	0	0				22	fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	evidence_perturb	True	1118	True	False	1		0.921875	59	64	computed	0.921875	372891276fba	0.921875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8622685185185185	0.8954326923076923	0.9585745739582268	0.921875	True	ok	off		M2a7704dd8950	False	0.890625	2	2	term_survival:min
23	HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	fgsea_msigdb_H_entrez	0.962039962477126	0.903745644599303	up	['3572', '3659', '1968', '9818', '1036', '1482', '11232', '5334', '5045', '7277', '6897', '3192', '2744', '262', '10439', '1267', '4245', '10963', '2052', '3485', '5243', '650', '7037', '2354']		False		False	False	3572;3659;1968;9818;1036;1482;11232;5334;5045;7277;6897;3192;2744;262;10439;1267;4245;10963;2052;3485;5243;650;7037;2354	True		qval	True	missing	False	42	True	24	0	0				23	fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP	evidence_perturb	True	1118	True	False	1		0.9375	60	64	computed	0.9375	d6b42082f884	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.866875	0.9029947916666667	0.9557217021989262	0.9375	True	ok	off		M21596e51c7a6	False	0.9375	1	1	term_survival:min
24	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	fgsea_msigdb_H_entrez	-0.958485741051399	0.903745644599303	down	['7358', '6611', '1056', '4282', '670', '3032', '131', '11185', '39', '2819', '549', '7533', '765', '1718', '1892', '216', '328', '158', '1374', '8639', '3158', '594', '3956', '6281', '210', '5910', '4128', '5793', '2820', '1543', '1371', '3157', '224', '34']		False		False	False	7358;6611;1056;4282;670;3032;131;11185;39;2819;549;7533;765;1718;1892;216;328;158;1374;8639;3158;594;3956;6281;210;5910;4128;5793;2820;1543;1371;3157;224;34	True		qval	True	missing	False	42	True	34	0	0				24	fgsea_msigdb_H_entrez:HALLMARK_FATTY_ACID_METABOLISM	evidence_perturb	True	1118	True	False	1		0.984375	63	64	computed	0.984375	41bf88093068	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8524305555555554	0.9025735294117647	0.9386794197388102	0.984375	True	ok	off		Mb7e84d273b96	False	0.984375	1	1	term_survival:min
