term_id	term_name	source	stat	qval	direction	evidence_genes
GOBP_CHROMOSOME_ORGANIZATION	GOBP_CHROMOSOME_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-1.45542636188491	0.228808770166528	down	3087,8367,3981,990,2492,5501,7011,8520,6599,5594,8481,6595,8352,8360,2067,7283,1062,8368,7015,2491,8110,5111,8351,10694,3320,3007,6597,10524,10015,6419,6714,1060,7156,8353,8899,9735,11284,8361,8365,3009,11331,6598,8850,7012,6604,3550,5591,6601,7515,7486,8350,4361,9750,5620,8550,3326,4137,8358,9555,8355,5977,1843,2071,10269,7273,9126,8289,5925,6117,7013,675,8881,8467,5371,3181,10388,9212,2072,7507,10403,10445,10783,10728,7520,4216,3796,701,3364,6934,10270,898,10726,3008,25,10051
GOBP_CHROMATIN_REMODELING	GOBP_CHROMATIN_REMODELING	fgsea_msigdb_C5_GO_BP_entrez	-1.44456761302572	0.228808770166528	down	8367,6594,8343,5926,10322,8339,8335,8520,6599,8338,8341,8342,10036,1107,6595,8352,8888,8360,8368,8312,2074,2491,8648,8110,8351,11146,3007,5928,6597,6885,10524,3015,6419,4613,3276,9025,9070,8344,7270,8353,8347,1387,6880,3662,8361,9085,8545,8365,4673,3009,9355,6598,434,8850,8369,4152,5931,8468,10013,604,2099,6604,8320,5591,6601,351,11105,8350,4361,7022,5081,10629,1859,9734,8329,8358,9555,8355,5977,10269,10360,8289,5925
GOBP_B_CELL_MEDIATED_IMMUNITY	GOBP_B_CELL_MEDIATED_IMMUNITY	fgsea_msigdb_C5_GO_BP_entrez	-1.60197968477032	0.235285890519803	down	3981,970,939,3665,5130,3565,722,2067,8741,3329,712,602,3542,731,3501,9025,732,2205,10666,1235,4153,3133,3494,604,718,3495,3500,6375,3538,959
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	fgsea_msigdb_C5_GO_BP_entrez	-1.87378633555195	0.260384141778537	down	567,6891,3416,3136,3133,3107,3134,6892,3106,563
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	-1.68090200929907	0.260384141778537	down	4208,6299,7048,163,639,3280,7042,6423,10277,3209,4607,9353,3491,6604,4851,3398,7046,10848,2022,8928,11064,10269,6926,1482,8321,4669,6091,3084,6331,3516,4887,2296,7137
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	GOBP_CARDIAC_CHAMBER_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	-1.60238435130582	0.260384141778537	down	4208,6299,7048,163,4488,639,3280,6909,7042,6423,10277,3209,4607,9353,7541,655,7010,3491,6604,4851,3398,7046,10848,2022,8928,11064,10269,9784,6926,1482,8321,4669,6091,3084,6331,7472,3516,4887,2296,7137,9782,3340,650
GOBP_STEM_CELL_DIFFERENTIATION	GOBP_STEM_CELL_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	-1.54447534087219	0.277821624509175	down	10322,7291,4208,5594,4487,8092,7048,4040,4488,9221,1107,3280,2932,2068,5928,10524,6660,6909,7042,10509,6423,10016,2335,4902,10443,2348,655,8621,3357,5931,2099,4851,8320,5591,10501,11051,7114,2066,7022,2260,1432,2022,10507,4300,6926,1482,8321,2146,3084,3720,4072,6548,3516,678,7520,2296,2668,6774,5008,2103,25
GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	-1.74812991793971	0.284673130515666	down	10322,7048,1107,3280,2932,5928,10524,6660,7042,10443,8621,5931,4851,5591,11051,7114,6926,1482,8321,2146,678,2296,2668,6774,5008,2103,25
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	fgsea_msigdb_C5_GO_BP_entrez	-1.72050437673576	0.284673130515666	down	8343,283,8339,567,4057,5319,7432,3501,8344,8347,7018,3133,3494,3495,351,3500,1668,6863,820,1669,8398
GOBP_REGULATION_OF_DNA_REPAIR	GOBP_REGULATION_OF_DNA_REPAIR	fgsea_msigdb_C5_GO_BP_entrez	-1.59110269818179	0.284673130515666	down	7291,6599,9577,6188,6595,8505,2074,8110,1161,5111,6597,10933,10524,6419,3276,8870,9025,10721,11284,1387,6880,7335,8464,6598,8850,6604,5591,6601,7515,5531,4361,4862,10629,2070,7398,5977,8289,1956,5371,7334,7336,10445,6944
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	fgsea_msigdb_C5_GO_BP_entrez	-1.46825352968352	0.284673130515666	down	3981,969,3594,970,939,2475,9173,5817,3665,567,4208,5130,10859,6891,3565,6363,722,2067,1075,2794,8741,3329,712,3606,602,6885,10892,3542,731,3501,9025,732,2205,3136,3593,3662,10666,1235,196,3592,3004,4153,3133,3494,7186,604,718,4851,3107,3495,3134
GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR	GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR	fgsea_msigdb_C5_GO_BP_entrez	-1.83626094438003	0.339000013644034	down	3036,3373,6714,5770,1649,867,3690,3037
GOBP_PROGESTERONE_METABOLIC_PROCESS	GOBP_PROGESTERONE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.83125596140109	0.339708391154647	down	10948,1109,1646,1645,6715
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE	GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE	fgsea_msigdb_C5_GO_BP_entrez	1.71563413410641	0.354503663471106	up	8417,1742,9211,11004,3265,11337,5649,1740,4884,9378,2064,102,9371,2239,4218
GOBP_SYNAPTIC_VESICLE_MATURATION	GOBP_SYNAPTIC_VESICLE_MATURATION	fgsea_msigdb_C5_GO_BP_entrez	1.80268318333922	0.360328925210867	up	8301,1742,523,1182,9114,534
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	fgsea_msigdb_C5_GO_BP_entrez	-1.725091369404	0.360328925210867	down	8367,8335,8360,8368,9735,8361,8365,3550,5925,3720,9212,701
GOBP_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOBP_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	fgsea_msigdb_C5_GO_BP_entrez	1.7785020763674	0.399145177355072	up	1742,9211,11004,3265,11337,4884,2064,102,2239,5604,10368
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	fgsea_msigdb_C5_GO_BP_entrez	-1.62209720134421	0.400342834169722	down	6599,9577,6188,6595,2074,8110,1161,5111,6597,10933,10524,6419,3276,9025,11284,1387,6598,6604,5591,6601,4361,4862,2070,7398,5977,8289,1956,7334,7336,10445,6944
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	fgsea_msigdb_C5_GO_BP_entrez	1.82933087004867	0.400717470532314	up	9167,1337,9377,1346,1350,1347,1349
GOBP_NUCLEOTIDE_EXCISION_REPAIR	GOBP_NUCLEOTIDE_EXCISION_REPAIR	fgsea_msigdb_C5_GO_BP_entrez	-1.66489786956891	0.401725472344302	down	3981,6599,6595,2067,2074,8110,1161,2068,6597,10524,5422,11284,5886,6598,1643,6604,6601,5977,2071,8289,6117,675,4913,2072,7507
GOBP_DETECTION_OF_LIGHT_STIMULUS	GOBP_DETECTION_OF_LIGHT_STIMULUS	fgsea_msigdb_C5_GO_BP_entrez	-1.69581613215227	0.412002857101099	down	5995,6295,11190,9397,3000,5158,5146,9094,5956,40,2235,9600
GOBP_TELOMERE_ORGANIZATION	GOBP_TELOMERE_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-1.56075503030944	0.421641720833611	down	8367,7011,5594,8352,8360,2067,8368,7015,5111,8351,10694,3320,6714,8353,11284,8361,8365,7012,5591,7515,7486,8350,4361,8550,3326,8358,8355,6117,7013,675,5371,3181,9212,2072,10445,10728,7520,4216,3364,898
GOBP_INNATE_IMMUNE_RESPONSE_IN_MUCOSA	GOBP_INNATE_IMMUNE_RESPONSE_IN_MUCOSA	fgsea_msigdb_C5_GO_BP_entrez	-1.80565791136682	0.43201421882304	down	8343,8339,9075,4057,5319,8344,8347,1668,4843,820,1669,6036
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE	fgsea_msigdb_C5_GO_BP_entrez	-1.75812846379798	0.43201421882304	down	7291,7015,10000,6909,4904,7012,604,5933
GOBP_PHOTOTRANSDUCTION	GOBP_PHOTOTRANSDUCTION	fgsea_msigdb_C5_GO_BP_entrez	-1.75381013217594	0.447680219211451	down	5995,6295,9397,3000,5158,5146,9094,5956,40,9600
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	-1.79404441485799	0.473960583335679	down	4487,8200,4488,3280,3611,3491,4851,2022,3516,4756,1003,652
GOBP_PHOTOTRANSDUCTION_VISIBLE_LIGHT	GOBP_PHOTOTRANSDUCTION_VISIBLE_LIGHT	fgsea_msigdb_C5_GO_BP_entrez	-1.72616411975819	0.493542086881944	down	6295,9397,3000,5158,5146
GOBP_PROTEIN_LOCALIZATION_TO_POSTSYNAPSE	GOBP_PROTEIN_LOCALIZATION_TO_POSTSYNAPSE	fgsea_msigdb_C5_GO_BP_entrez	1.71537471867005	0.493542086881944	up	1742,9211,11004,3265,2905,11337,4884,2064,102,2239,4218
GOBP_PROTEIN_REFOLDING	GOBP_PROTEIN_REFOLDING	fgsea_msigdb_C5_GO_BP_entrez	-1.7104303536426	0.493542086881944	down	567,3309,6625,3316,3329,3320,3315,9529,1409,3312
GOBP_PROSTAGLANDIN_TRANSPORT	GOBP_PROSTAGLANDIN_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	1.7103188946837	0.493542086881944	up	6578,6582,8600,9376,5743,3553,8399,10599,2182,1906,5027,10864,9356
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	fgsea_msigdb_C5_GO_BP_entrez	-1.69866408965298	0.493542086881944	down	7291,4487,7048,4488,7042,4851,3037,7046,2022,6926,7472,3516,1942,650,652,182
GOBP_ENDOCARDIAL_CUSHION_FORMATION	GOBP_ENDOCARDIAL_CUSHION_FORMATION	fgsea_msigdb_C5_GO_BP_entrez	-1.67614389342909	0.493542086881944	down	4487,7048,4488,6909,7042,655,4851,7046,2022,6926,6091,3516
GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	-1.66163266580991	0.493542086881944	down	8367,4208,7564,8360,8368,3276,8361,8365,4850
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	fgsea_msigdb_C5_GO_BP_entrez	-1.60823071247483	0.493542086881944	down	567,5641,6891,3119,3416,3136,3133,1520,3107,3111,3134,1785,3117,3118,6892,3127,3106,3109,2213,563,3113
GOBP_CHLORIDE_TRANSPORT	GOBP_CHLORIDE_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	-1.59366824597814	0.493542086881944	down	6560,2556,9022,2743,2742,363,1364,7351,2568,6530,2569,1193,2561,2558,9635,5593,5030,2559,2560,10316,2566,1836,2564,10723,2570,5349
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	fgsea_msigdb_C5_GO_BP_entrez	1.56982562184487	0.493542086881944	up	6656,5372,7091,8322,8600,4691,2494,6432,7037,11235,7706,4092,3192,10253,2355,7494,4605,4744,2730,1911,2131,9242,1385,8399,5990,3070,688,6723,3099
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	fgsea_msigdb_C5_GO_BP_entrez	-1.49181383076054	0.493542086881944	down	6594,5926,10322,8335,8520,8338,6595,8352,8312,8351,11146,6597,3015,4613,9025,9070,8353,8545,9355,6598,434,8850,4152,8468,10013,604,351,8350,7022,1859,9734,8329,8358,9555,8355,10269,8289,5925,8467,2146,11335,3720,6944,10930,8846,9425,8334,5929,8330
GOBP_MESENCHYME_MORPHOGENESIS	GOBP_MESENCHYME_MORPHOGENESIS	fgsea_msigdb_C5_GO_BP_entrez	-1.60416614950548	0.493985125410277	down	7291,4487,7048,70,4488,6909,7042,655,4851,7046,2260,2022,6926,6091,3516,2296,650,4609
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	fgsea_msigdb_C5_GO_BP_entrez	1.77869145405448	0.499113728150378	up	1499,3912,5649,5455,8941,1020,1600,7101
GOBP_DIOL_METABOLIC_PROCESS	GOBP_DIOL_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.75554364464473	0.499113728150378	down	2629,8877,9517,5593,10558,8612,1719,5860
GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND	GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND	fgsea_msigdb_C5_GO_BP_entrez	1.75380019794596	0.499113728150378	up	1499,8861,4041,10818,8613,4838,1954,6045,7547,90,5015,7358,6722
GOBP_PODOSOME_ASSEMBLY	GOBP_PODOSOME_ASSEMBLY	fgsea_msigdb_C5_GO_BP_entrez	-1.71746700574246	0.499113728150378	down	6714,1437,6624,5601,822,3055,3567
GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	fgsea_msigdb_C5_GO_BP_entrez	-1.71628943182326	0.499113728150378	down	1612,5817,3329,3593,10666,196,3592,634,3273
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES	GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES	fgsea_msigdb_C5_GO_BP_entrez	-1.64891985430798	0.499113728150378	down	4217,498,4314,5770,7186,2983
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	fgsea_msigdb_C5_GO_BP_entrez	-1.64521650287453	0.499113728150378	down	3565,3329,602,3593,3662,3596,6375,3082,959,7292,5590,6774,5336,940,7099
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	-1.63791046087483	0.499113728150378	down	3783,8517,6188,3988,10666,3932
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	-1.63500427173987	0.499113728150378	down	7430,8525,3783,8517,6188,3988,10892,1445,10666,3958,3932,4068,868,5621,634,933
GOBP_HYALURONAN_METABOLIC_PROCESS	GOBP_HYALURONAN_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.62381340029379	0.499113728150378	down	3036,3373,3161,3038,8692,10057,7130,3037,160,3073,10894
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	fgsea_msigdb_C5_GO_BP_entrez	-1.62363243254716	0.499113728150378	down	3594,5817,567,6891,3136,3593,3592,3133,3107,3134,6375
GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT	GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	-1.60753246098749	0.499113728150378	down	6299,7048,163,639,3280,7042,3209,9353,3491,4851,3398,7046,11064,6926,1482,8321,6091,3516
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	fgsea_msigdb_C5_GO_BP_entrez	-1.6067548681069	0.499113728150378	down	3594,5817,567,10859,6891,3136,3593,3592,3133,3107,3134,6375,634
GOBP_RESPONSE_TO_HEAT	GOBP_RESPONSE_TO_HEAT	fgsea_msigdb_C5_GO_BP_entrez	-1.54978219047722	0.499113728150378	down	3654,2475,6327,3324,3281,3316,1068,2932,3320,10016,7442,1387,8989,3315,8891,5931,10013,4763,3326,4137,9093,1409,4842,3162,11280,4277,3310,7057,5609,7226,3297,4067,3479,6489
GOBP_CELLULAR_SENESCENCE	GOBP_CELLULAR_SENESCENCE	fgsea_msigdb_C5_GO_BP_entrez	-1.54305297519155	0.499113728150378	down	4217,7291,6787,567,7015,10000,10524,6909,4904,7012,604,1311,3845,5933,7486,3398,8550,1432,9093,10269,5601,6926,675,5371
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	1.52752617011893	0.499113728150378	up	3251,3615,4860,1740,7378,1806,205,318,272,204,5198,8833,5634,471,1716,790,271,6470,159,7372,100,7498,4354,7084
GOBP_SMOOTH_MUSCLE_CONTRACTION	GOBP_SMOOTH_MUSCLE_CONTRACTION	fgsea_msigdb_C5_GO_BP_entrez	-1.52685414337915	0.499113728150378	down	624,323,3352,3356,154,6909,5592,5733,7442,8989,3357,8877,1311,3778,1813,1143,6546,2017,10316,6926,5286,4887,6338,11280,4638,2668,7137,151
GOBP_TRANSLATIONAL_INITIATION	GOBP_TRANSLATIONAL_INITIATION	fgsea_msigdb_C5_GO_BP_entrez	-1.50043172350524	0.499113728150378	down	3087,2475,6189,1654,6188,1982,9086,8562,6198,1653,3315,6193,8891,8672,1617,8894,8663,1968,5317,7458,468,5936,1939,5371,3646
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	fgsea_msigdb_C5_GO_BP_entrez	1.49980082668254	0.499113728150378	up	8301,5899,5337,8315,1435,3265,11315,10617,8859,2056,5900,9402,10251,8878,8844,9693,6655,5923,10253,4893,1718
GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION	GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION	fgsea_msigdb_C5_GO_BP_entrez	1.49822103992669	0.499113728150378	up	1742,9211,11004,3265,9379,2905,11337,5649,1740,4884,9378,10458,2064,102,9231,2239,4218,1020,9746,4130
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	fgsea_msigdb_C5_GO_BP_entrez	-1.47745871070938	0.499113728150378	down	3594,970,4208,5594,7048,3565,6188,6363,3280,8741,3606,1437,4352,3485,1436,3593,916,3592,3596,3133,604,7293,6375,8660,9093,959,6863,3600,1880,923,7292,7784,6929,3109,4690,10673,940,7099,8767,3113,10288,3567,4067,3479,598,301,3572,952,7412
GOBP_MAMMARY_GLAND_DEVELOPMENT	GOBP_MAMMARY_GLAND_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	-1.46786500592123	0.499113728150378	down	6239,3664,1448,5594,4487,7048,4488,8648,2001,5021,4513,6909,367,6714,2194,1436,6356,2909,1588,11331,2030,2099,7166,3398,2066,7022,8660,6997,4580,6926,10718,675,5371,6091,3084
GOBP_PROTEIN_FOLDING	GOBP_PROTEIN_FOLDING	fgsea_msigdb_C5_GO_BP_entrez	-1.4543262161727	0.499113728150378	down	8882,6903,9532,567,3309,2580,3324,6625,3316,5204,1155,3329,10694,3320,2288,10130,3323,6904,5034,9141,3308,3315,8468,9529,11328,7456,3326,6902,9093,1409,6892,3312,10283,9601,10728,8872,10693,10491,10726,3338
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	-1.43045553114305	0.499113728150378	down	7430,4208,5594,8525,3783,8517,6188,7006,640,3988,3119,9564,6885,3937,10892,3542,3501,1445,10666,916,3958,3932,8891,973,3494,3495,4068,868,3500,5621,634,933,7334,6461,925,926,25,5144,5336,4690,5579,940,2533,2213,8767
