term_id	term_name	source	stat	qval	direction	evidence_genes
GOBP_PROTEIN_FOLDING	GOBP_PROTEIN_FOLDING	fgsea_msigdb_C5_GO_BP_entrez	-1.46817785078279	0.941915939126346	down	5204,3300,1409,7190,10450,811,11328,908,8425,3337,3303,9218,10726,9601,6102,3338,6950,2671,2288,3301,3329,10693,7265,10131,6625,4878,10856,5480,6903,3304,10728,3323,10694,6782,2923,1410,7203
GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	fgsea_msigdb_C5_GO_BP_entrez	1.71193370513568	0.942638545448802	up	8091,1522,10252,1605,7472,6469,652,7080,10253,3169,10413
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION	GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION	fgsea_msigdb_C5_GO_BP_entrez	1.7535631420457	0.983901899017525	up	10642,1660,5317,6451,3184,2332,3087,7812,208,10492
GOBP_THYROID_HORMONE_METABOLIC_PROCESS	GOBP_THYROID_HORMONE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.70574702159718	0.983901899017525	down	7173,7849,1428,3249,1735,6528,1733,6567,1508
GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN	GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN	fgsea_msigdb_C5_GO_BP_entrez	-1.68942102160549	0.983901899017525	down	8368,8360,8359,8335,8367,8370,8363,8365,8366
GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.67730493990697	0.983901899017525	down	3553,2822,207,345,5562,6653,8909,238,1149
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.667257473344	0.983901899017525	down	4831,1503,10201,978,4830,4832,7371
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	1.66631670383999	0.983901899017525	up	1581,8714,8431,6555
GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE	GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE	fgsea_msigdb_C5_GO_BP_entrez	-1.66512933482029	0.983901899017525	down	10810,5216,10458,5217,2043,387,10857,5978
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	fgsea_msigdb_C5_GO_BP_entrez	1.66123363326324	0.983901899017525	up	1432,4773,8754,4656,7305,8837,9518,3566
GOBP_RUFFLE_ASSEMBLY	GOBP_RUFFLE_ASSEMBLY	fgsea_msigdb_C5_GO_BP_entrez	-1.6605523212794	0.983901899017525	down	5216,3265,3636,5217,5025,1464,8394,391
GOBP_MICROTUBULE_BUNDLE_FORMATION	GOBP_MICROTUBULE_BUNDLE_FORMATION	fgsea_msigdb_C5_GO_BP_entrez	1.65262074616806	0.983901899017525	up	7320,4926,1769,583,11076,9148,4131,1641,6683,8086,8481,2242
GOBP_ARACHIDONATE_METABOLIC_PROCESS	GOBP_ARACHIDONATE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	1.64687854814111	0.983901899017525	up	247,1549,8605,1558,747,8529,11343,240,1553,246,1559,5742,1545
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	fgsea_msigdb_C5_GO_BP_entrez	-1.63877782962372	0.983901899017525	down	7189,10868,8165,4829,6675,4153,5245,11074,3627,3661,3433,7334,4690,4939,10013,4828,8449,10955
GOBP_PEPTIDE_CROSS_LINKING	GOBP_PEPTIDE_CROSS_LINKING	fgsea_msigdb_C5_GO_BP_entrez	-1.61301249127109	0.983901899017525	down	3849,7051,1281,301,6698,6699,7052,3848,4014,1475,2125
GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.605992022843	0.983901899017525	down	7360,6675,5373,2762,7264,8790
GOBP_RENAL_FILTRATION	GOBP_RENAL_FILTRATION	fgsea_msigdb_C5_GO_BP_entrez	1.603069429971	0.983901899017525	up	1535,4162,5530,3493,3512,1909,2013,1312,2621,2149,2702
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.59729850275704	0.983901899017525	down	1374,3417,3553,2822,207,345,5562,7291,7067,3248,6653,5581,8909,238,950,3949,1149
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	fgsea_msigdb_C5_GO_BP_entrez	-1.58924982180102	0.983901899017525	down	8368,8360,8359,9212,8335,8367,9183,8370,8363,8365,3720,8366
GOBP_MIDDLE_EAR_MORPHOGENESIS	GOBP_MIDDLE_EAR_MORPHOGENESIS	fgsea_msigdb_C5_GO_BP_entrez	-1.58846793701039	0.983901899017525	down	5396,4669,3199,3638,2138
GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.58798237215401	0.983901899017525	down	1036,10247,570,2653,4522,6472,4357,5723,6470,2731
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	-1.5878099812871	0.983901899017525	down	2932,8313,3199,6662,7424,6096,3398,4088,10507,1021,7291,7130,5727,9241
GOBP_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	1.57990609267103	0.983901899017525	up	5352,1158,3029,2679,2687,4780,2593,1719,2356,1160,10588,5359,6505
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	fgsea_msigdb_C5_GO_BP_entrez	-1.57797070053159	0.983901899017525	down	6240,11187,896,8450,207,2255,6241,1543,301,2735,3741,1654,6868,8451,5356,1981,990,9134,2146,7325,7015
GOBP_RESPONSE_TO_HYPEROXIA	GOBP_RESPONSE_TO_HYPEROXIA	fgsea_msigdb_C5_GO_BP_entrez	-1.57684719758991	0.983901899017525	down	4508,2056,664,1543,3741,847,10587,3066,4313,8140
GOBP_O_GLYCAN_PROCESSING	GOBP_O_GLYCAN_PROCESSING	fgsea_msigdb_C5_GO_BP_entrez	1.57508524724689	0.983901899017525	up	2650,6487,6484,10164,10331,8693,10678
GOBP_GRANULOCYTE_ACTIVATION	GOBP_GRANULOCYTE_ACTIVATION	fgsea_msigdb_C5_GO_BP_entrez	-1.57245155943349	0.983901899017525	down	6845,10758,3579,6810,2204,1776,11027,1511,2213,2205,6714,6814,301,6372,11314
GOBP_XENOBIOTIC_TRANSPORT	GOBP_XENOBIOTIC_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	1.57205754075133	0.983901899017525	up	8714,6580,21,10057,5002,10928,5243,5174,6513,9356
GOBP_POSITIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_POSITIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	fgsea_msigdb_C5_GO_BP_entrez	1.57074858761613	0.983901899017525	up	1432,4773,8754,7305,9518,3566,963
GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN	GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN	fgsea_msigdb_C5_GO_BP_entrez	-1.56273700786531	0.983901899017525	down	6046,8368,8360,8359,8335,8367,8370,8363,10856,8365,3720,8366
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT	GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	1.56025892167944	0.983901899017525	up	2624,7494,6098,10413,7040,5915,688,5914
GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	-1.55781172597196	0.983901899017525	down	7423,2887,3553,7424,10016,4734,2255
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	fgsea_msigdb_C5_GO_BP_entrez	1.55579204172073	0.983901899017525	up	2534,8851,5621,4641,3684,5174,9747,288,3208,208,3745,9270
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	fgsea_msigdb_C5_GO_BP_entrez	-1.55529467006455	0.983901899017525	down	7189,6885,5590,6504,3553
GOBP_REGULATION_OF_CATECHOLAMINE_SECRETION	GOBP_REGULATION_OF_CATECHOLAMINE_SECRETION	fgsea_msigdb_C5_GO_BP_entrez	1.55447783364408	0.983901899017525	up	1137,4986,135,2912,3737,6804,156,1113,2693,1814,2865,6860,4887,3745,2550
GOBP_LEUKOTRIENE_BIOSYNTHETIC_PROCESS	GOBP_LEUKOTRIENE_BIOSYNTHETIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	1.55408534804479	0.983901899017525	up	241,2679,2687,240,5319,6850
GOBP_PULMONARY_VALVE_DEVELOPMENT	GOBP_PULMONARY_VALVE_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	1.55205854424621	0.983901899017525	up	3516,4772,6091,652,659
GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS	GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.54761000773295	0.983901899017525	down	4598,3158,220,3156,1543,6121,3422,3157,4597
GOBP_RUFFLE_ORGANIZATION	GOBP_RUFFLE_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-1.54463830102882	0.983901899017525	down	5216,3265,3636,5217,5025,7168,1464,8394,391
GOBP_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_PROTEIN_TARGETING_TO_MEMBRANE	fgsea_msigdb_C5_GO_BP_entrez	1.5445533215316	0.983901899017525	up	2534,1121,8266,2740,8851,6029,5621,6386,4641,3684,9697,5174,9747,11231,9344,288,6727,6729,3208,7917
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	-1.54301227991227	0.983901899017525	down	4015,4035,3553,9860,6622,347,6714,3554
GOBP_THYROID_HORMONE_GENERATION	GOBP_THYROID_HORMONE_GENERATION	fgsea_msigdb_C5_GO_BP_entrez	-1.54195933337243	0.983901899017525	down	7173,7849,3249,6528,1733,6567,1508
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION	fgsea_msigdb_C5_GO_BP_entrez	-1.53868137018739	0.983901899017525	down	5590,6504,3553,3554,3569,3456,975
GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	fgsea_msigdb_C5_GO_BP_entrez	-1.53789458578688	0.983901899017525	down	4508,2056,664,1543,3741,847,10587,3066,4313,8140
GOBP_RESPONSE_TO_DIETARY_EXCESS	GOBP_RESPONSE_TO_DIETARY_EXCESS	fgsea_msigdb_C5_GO_BP_entrez	1.53548104927135	0.983901899017525	up	1432,7442,7350,348,1291,9462,9518
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	fgsea_msigdb_C5_GO_BP_entrez	1.53522421294764	0.983901899017525	up	1258,585,583,6513,1182,9696,582,482,2103,7275,8842,8195
GOBP_HEMOGLOBIN_METABOLIC_PROCESS	GOBP_HEMOGLOBIN_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.53302194333775	0.983901899017525	down	3623,3276,2056,3263,8861,3624,2235,847,2038,259,6536
GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS	GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS	fgsea_msigdb_C5_GO_BP_entrez	1.53276199869191	0.983901899017525	up	11144,7320,10919,10388,898
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	fgsea_msigdb_C5_GO_BP_entrez	1.52562801954332	0.983901899017525	up	666,427,8772,1540,8837,330,11035,9825,706
GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	fgsea_msigdb_C5_GO_BP_entrez	-1.51994867683225	0.983901899017525	down	6259,7474,8828,6405,6387,1826,10013,10371,6586,1954,214
GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION	GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	1.51971857468811	0.983901899017525	up	4848,8320,4838,100,10413,6722,1045,6670
GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION	fgsea_msigdb_C5_GO_BP_entrez	1.51354586125907	0.983901899017525	up	683,10673,695,8660,958,8741,4773,952,100,3574,972,3596,7293
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING	GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING	fgsea_msigdb_C5_GO_BP_entrez	1.50782517191327	0.983901899017525	up	3064,4133,1780,4641,10947,10239,4644,9371,11127,8943,2647,6860
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	fgsea_msigdb_C5_GO_BP_entrez	-1.5042164168627	0.983901899017525	down	6046,5371,8368,8360,908,8359,9212,5884,8335,7014,6950,8367,9183,8370,8363,10856,8365,1200,7520,3720,8366
GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	fgsea_msigdb_C5_GO_BP_entrez	-1.50275195211508	0.983901899017525	down	10810,5216,10458,5217,387
GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.49856041322874	0.983901899017525	down	2204,1029,4208,2056,301,4763,6868,7067,5291,6591
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	fgsea_msigdb_C5_GO_BP_entrez	-1.49770562857365	0.983901899017525	down	6809,4311,4355,2932,10858,6810,6572,5590,808,6622,6543,815,9215,3156,1139,2904,2043,4763,2890
GOBP_CARTILAGE_CONDENSATION	GOBP_CARTILAGE_CONDENSATION	fgsea_msigdb_C5_GO_BP_entrez	1.49504152462912	0.983901899017525	up	1490,1432,658,5310,8538,2249,4613
GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	fgsea_msigdb_C5_GO_BP_entrez	-1.49503453882324	0.983901899017525	down	3993,3996,889,9475
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	fgsea_msigdb_C5_GO_BP_entrez	-1.49305220301995	0.983901899017525	down	3638,10952,10134,6400,6653,9777,4253,9709,9695,7353,9919,975
GOBP_TYPE_II_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GOBP_TYPE_II_INTERFERON_MEDIATED_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	-1.49284477953202	0.983901899017525	down	3460,10062,3716,3659,3263
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	fgsea_msigdb_C5_GO_BP_entrez	-1.49170145671142	0.983901899017525	down	6602,5977,7114,1031,1029,6240,6601,11187,896,11277,8450,9275,1022,207,6603,86,2255,6241,90,8193,605,1543,301,1032,2735,3398,3741,1654,3624,6868,6929,10106
GOBP_MODIFIED_AMINO_ACID_TRANSPORT	GOBP_MODIFIED_AMINO_ACID_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	1.48915009695294	0.983901899017525	up	10560,10630,1497,6580,10057,2350,5174,8884
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	fgsea_msigdb_C5_GO_BP_entrez	-1.4890837671278	0.983901899017525	down	2072,5371,11284,4798,5394,908,9212,4000,7014,6950,86,6714,5588,5073,10856,4361,10728,10694,7203,7520
GOBP_RECEPTOR_RECYCLING	GOBP_RECEPTOR_RECYCLING	fgsea_msigdb_C5_GO_BP_entrez	-1.4886870665654	0.983901899017525	down	819,6622,1509,10268,11149,2890,5192,5190,6653,1889,3949,8239
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.48600632901335	0.983901899017525	down	2204,1029,3620,4208,7474,301,4763,5291,3586,8013
GOBP_NUCLEOTIDE_EXCISION_REPAIR	GOBP_NUCLEOTIDE_EXCISION_REPAIR	fgsea_msigdb_C5_GO_BP_entrez	-1.48594988792852	0.983901899017525	down	6602,2072,5977,11284,6601,6119,2965,11143,9275,5438,6603,86,8193,605,2071
GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	1.47901135334431	0.983901899017525	up	939,1831,8772,652,5304,384,100,6352,5896
GOBP_FOREBRAIN_REGIONALIZATION	GOBP_FOREBRAIN_REGIONALIZATION	fgsea_msigdb_C5_GO_BP_entrez	1.47809012067567	0.983901899017525	up	8320,5080,6434,6469,652,7080,2018,9355
GOBP_RESPIRATORY_BURST	GOBP_RESPIRATORY_BURST	fgsea_msigdb_C5_GO_BP_entrez	1.47723072119744	0.983901899017525	up	7001,2896,1604,1535,3493,5879,3512,3643,5880
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	fgsea_msigdb_C5_GO_BP_entrez	-1.47713617255316	0.983901899017525	down	6240,896,8450,207,2255,6241,1543,301,3741,1654,6868,8451,5356,1981,990,9134,7325,7015
GOBP_EXECUTION_PHASE_OF_APOPTOSIS	GOBP_EXECUTION_PHASE_OF_APOPTOSIS	fgsea_msigdb_C5_GO_BP_entrez	-1.47584439748845	0.983901899017525	down	835,8428,3297,1776,840,1509,841,207,3329,7976,7153,10595,11132,3569,10904,2021,7224,1149,598
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION	GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-1.47539062000794	0.983901899017525	down	10015,2035,3993,7430,3996,811,2037,9475,10788,391,752,6242
