term_id	term_name	source	stat	qval	direction	evidence_genes
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.93656989211037	0.649923768645586	down	1807,1890,6470,1854,4968,7374,1806,6996
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	fgsea_msigdb_C5_GO_BP_entrez	-1.85714119824285	0.649923768645586	down	3479,335,11006,5371,1992,2000
GOBP_POSITIVE_REGULATION_OF_BINDING	GOBP_POSITIVE_REGULATION_OF_BINDING	fgsea_msigdb_C5_GO_BP_entrez	-1.71656193744699	0.649923768645586	down	3479,9750,3280,2959,5899,4830,3005,4233,5458,3416,1663,8663,7015,627,9693,2035,6135,9802,5914,7074,118,652,1981,119
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.68082990136424	0.649923768645586	down	1807,1400,1373,4830,7371,10201,7083,10570,1890,6470,1854,4968
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	fgsea_msigdb_C5_GO_BP_entrez	-1.54947558042314	0.649923768645586	down	5320,3659,9750,1051,868,2064,6385,384,5771,3133,969,941,5133,8764,5074,5777,135,6441,2796,3956,5465,11006,4192,1493,301,11326,1845,604
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	fgsea_msigdb_C5_GO_BP_entrez	-1.55543236632668	0.817285165041526	down	5320,9750,1051,868,2064,6385,384,3133,941,8764,5074,5777,6441,2796,11006,1493,11326,604
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	fgsea_msigdb_C5_GO_BP_entrez	-1.4272970954457	0.817285165041526	down	11091,6688,7644,10930,3005,7175,4692,4204,3012,1028,3066,10927,6598,5987,5926,6045,2033,1788,10013,4001,3013,328,1111,8352,9582,546,4613,9070,6944,604,7141,4968,8493,8314,9077,1386,8289,8332,3622,5252,434
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING	GOBP_POSITIVE_REGULATION_OF_DNA_BINDING	fgsea_msigdb_C5_GO_BP_entrez	-1.83733863520492	0.878827970797715	down	3479,3280,2959,4830,3005
GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS	GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.78997177780216	0.904334734112966	down	10677,5105,2822,9926,949,9663,6720,718,5106
GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.74118711958345	0.904334734112966	down	1807,1400,1373,10570,1890
GOBP_RESPONSE_TO_MUSCLE_ACTIVITY	GOBP_RESPONSE_TO_MUSCLE_ACTIVITY	fgsea_msigdb_C5_GO_BP_entrez	1.68601253455336	0.904334734112966	up	3091,5071,825,498,158,4656,5950,10631,1291,2660,1605
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	fgsea_msigdb_C5_GO_BP_entrez	1.67222878134132	0.904334734112966	up	7098,4321,8767,1654,4829
GOBP_MRNA_EXPORT_FROM_NUCLEUS	GOBP_MRNA_EXPORT_FROM_NUCLEUS	fgsea_msigdb_C5_GO_BP_entrez	-1.65147555178121	0.904334734112966	down	10189,9775,7175,8106,4927,9887,8480,10482,7919,3267
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	fgsea_msigdb_C5_GO_BP_entrez	-1.64957499112241	0.904334734112966	down	3479,5604,8437,2203,2255,4853,5922,7042,10253,8878,4254
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	1.64463717520842	0.904334734112966	up	2922,3091,1814,2147,1113,5997,5653,5443,10419,55,2850,3690,5149
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	fgsea_msigdb_C5_GO_BP_entrez	-1.64172794660256	0.904334734112966	down	11091,6688,10930,6598,2033,328,9070,6944,4968,1386,8289
GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	fgsea_msigdb_C5_GO_BP_entrez	1.64081746163058	0.904334734112966	up	4669,639,10265,6662,3975,1270,5797,6094,1826,6096,5950,6010,2779,2780
GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	1.6406004650231	0.904334734112966	up	639,3091,6662,4852,10413,5753
GOBP_REGULATION_OF_DNA_BINDING	GOBP_REGULATION_OF_DNA_BINDING	fgsea_msigdb_C5_GO_BP_entrez	-1.63909116882367	0.904334734112966	down	3479,3280,2959,4830,3005,3001,1869,5458,3725,6608
GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING	GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING	fgsea_msigdb_C5_GO_BP_entrez	-1.62961099725525	0.904334734112966	down	5320,3990,348,5125,335,3931,4023,350,5406,949
GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.5988065995102	0.904334734112966	down	1807,4830,7371,10201,1890,6470,1854,4968,7374,7372
GOBP_VESICLE_BUDDING_FROM_MEMBRANE	GOBP_VESICLE_BUDDING_FROM_MEMBRANE	fgsea_msigdb_C5_GO_BP_entrez	1.59092404401562	0.904334734112966	up	4600,1453,5071,6836,1785,1173,10972,9632,3638,10239,10113,5861,9871,4599,5027,8452,1759,8301
GOBP_PANCREAS_DEVELOPMENT	GOBP_PANCREAS_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	-1.54718694769555	0.904334734112966	down	3479,3280,6009,4087,9480,93,4825,2695,7494,3570,2255,572,7474,4233,3643,6608,2696,9575,8854
GOBP_CELLULAR_RESPONSE_TO_VIRUS	GOBP_CELLULAR_RESPONSE_TO_VIRUS	fgsea_msigdb_C5_GO_BP_entrez	1.52756671041968	0.904334734112966	up	7297,3091,3467,7098,4321,3592,4088,3588,5600,3456,3569,1654,3449,103,4790,1984,2131,375,3661,3459
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	1.46899703084172	0.904334734112966	up	8503,3635,5289,5155,9108,9091,5337,8733,5359,5298,1606,8867,8605,246,5291,5281,2181,8678,824,5130,1040,5154,8776,10390,5305,9971,5293,10400,8760,8897,5277,9107,5286,3613
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-1.43252735359769	0.904334734112966	down	382,6911,1400,5376,10505,3280,3985,1020,1072,348,5580,3066,7224,5530,5780,9912,6585,9037,10198,7474,5909,4070,10013,2258,10519,9353
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	fgsea_msigdb_C5_GO_BP_entrez	-1.3862231198631	0.904334734112966	down	5320,3659,9750,1051,868,2064,928,348,5580,671,6385,384,2241,5771,3133,969,10461,941,5133,8764,5074,5777,135,6441,2796,5270,3956,11006,4192,1493,301,11326,2729,1845,604,4846
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	fgsea_msigdb_C5_GO_BP_entrez	-1.70259702182822	0.924178142545516	down	1969,347,5607,384,1991,4940,11006
GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT	GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	-1.60441397163413	0.924178142545516	down	3280,1889,1954,657,6899,2253,7042
GOBP_ONE_CARBON_COMPOUND_TRANSPORT	GOBP_ONE_CARBON_COMPOUND_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	1.57990193866718	0.924178142545516	up	363,3046,366,3047,3045,3040,5455,364
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	fgsea_msigdb_C5_GO_BP_entrez	1.57680198967151	0.924178142545516	up	910,8772,5817,3592,5532,6891,3106,3136,2213,634,3135,5027
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	fgsea_msigdb_C5_GO_BP_entrez	1.49878724994072	0.946526606107047	up	1634,4804,4091,7471,3592,10252,5468,7130,8321,5291,7057
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	1.61726228708487	0.952898042147678	up	6555,10257,634,6579,9965,10599,9971,1581,5205,6554
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	1.57543337416173	0.952898042147678	up	37,5155,672,2677,6591,8644,634,3638,5154,9965,8877,1581,2672,4790,5978,8816,20
GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.68435278082099	0.959510466241698	down	5105,2822,9926,949,9663,6720,718,5106,2710
GOBP_XENOBIOTIC_TRANSPORT	GOBP_XENOBIOTIC_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	-1.6170444571825	0.959510466241698	down	2697,1244,10351,6580,21,5174,9356,6584,8856,5243,1317
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	fgsea_msigdb_C5_GO_BP_entrez	1.60027389093676	0.959510466241698	up	5817,3635,5532,3106,1398,2213,634,1378,3805,3135
GOBP_METABOLIC_COMPOUND_SALVAGE	GOBP_METABOLIC_COMPOUND_SALVAGE	fgsea_msigdb_C5_GO_BP_entrez	1.59652127285678	0.959510466241698	up	1716,353,10591,158,4507,132,4860
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	fgsea_msigdb_C5_GO_BP_entrez	1.59342802384992	0.959510466241698	up	1520,7057,2213,3111,3112,972,8530,3077,6366
GOBP_ALCOHOL_CATABOLIC_PROCESS	GOBP_ALCOHOL_CATABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.59315406441408	0.959510466241698	down	222,6817,348,1593,4923,8578,217,6718,9784,127,949,11165
GOBP_RNA_MODIFICATION	GOBP_RNA_MODIFICATION	fgsea_msigdb_C5_GO_BP_entrez	-1.59028280320093	0.959510466241698	down	6301,3028,10930,6741,4839,6636,6633,10492,11180,11062,8731,9582
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	fgsea_msigdb_C5_GO_BP_entrez	1.58897108235634	0.959510466241698	up	910,8772,5817,3592,6891,3106,3136,3135,5027,6375,3593,3107
GOBP_HAIR_CELL_DIFFERENTIATION	GOBP_HAIR_CELL_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	-1.57719653967322	0.959510466241698	down	3280,9368,6647,1747,11005,5308,182,4613,5048,2247,7399,10083,474,2068
GOBP_BODY_MORPHOGENESIS	GOBP_BODY_MORPHOGENESIS	fgsea_msigdb_C5_GO_BP_entrez	-1.56534324032115	0.959510466241698	down	10787,444,4313,673,10586,5083,2033,6899,7042,2719,5781
GOBP_T_CELL_PROLIFERATION	GOBP_T_CELL_PROLIFERATION	fgsea_msigdb_C5_GO_BP_entrez	-1.28922085559744	0.959510466241698	down	5320,3479,3659,10892,9750,1051,868,3280,2064,970,896,3600,6385,384,3133,5530,975,3552,941,3113,8764,5074,5777,6441,2796,11006,977,1493,11151,301,11326,604,10148,2281,199,5588,2000,3071,4004,5781,4254,177,7412,942,6655,916,6188,3594
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	fgsea_msigdb_C5_GO_BP_entrez	-1.38463282996602	0.989432928011933	down	382,324,9750,1969,10677,10787,3985,1072,5580,9662,2039,11138,2241,9912,10198,1540,5909,4070,6792,2909,9779,857,10178,9353,10807
GOBP_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION	GOBP_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	-1.67901715989006	1	down	3280,6688,2322
GOBP_POSITIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	fgsea_msigdb_C5_GO_BP_entrez	-1.67048523374539	1	down	3479,5604,2255,4853
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	fgsea_msigdb_C5_GO_BP_entrez	-1.65982822455796	1	down	9750,5119,7175,1104
GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION	GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-1.65831619163201	1	down	3280,9368,6647,6385
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	GOBP_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.63672497690323	1	down	1807,1400,10570,1890,1854,4968,7374
GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	fgsea_msigdb_C5_GO_BP_entrez	-1.60616515651801	1	down	3985,1072,5580,9912,10198,5909,4070,9353,7798,4134
GOBP_BONE_MATURATION	GOBP_BONE_MATURATION	fgsea_msigdb_C5_GO_BP_entrez	-1.60405312979985	1	down	3479,10507,11173,2688,387,4057,6261,5741
GOBP_AXONAL_FASCICULATION	GOBP_AXONAL_FASCICULATION	fgsea_msigdb_C5_GO_BP_entrez	-1.58867382189402	1	down	2049,4692,1954,2042,9037,2909,8851
GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	fgsea_msigdb_C5_GO_BP_entrez	-1.58776725760977	1	down	3479,9750,5908,1072,3993
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.58438788839508	1	down	5320,5319,3990,4204,335,11145,2822,3931,21,2170,2171,9926,949,1103
GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	fgsea_msigdb_C5_GO_BP_entrez	-1.57930166013713	1	down	9750,1265,347,969,9353,9466,6347,4681,4345,4856,1843
GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING	GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING	fgsea_msigdb_C5_GO_BP_entrez	-1.56507725667289	1	down	3990,348,335,3931,4023,5406,949
GOBP_DEVELOPMENTAL_PIGMENTATION	GOBP_DEVELOPMENTAL_PIGMENTATION	fgsea_msigdb_C5_GO_BP_entrez	1.56266764246968	1	up	1638,1910,5167,8975,10159,6663,8907,4435,5873,6648,2737,8943,4208
GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING	GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING	fgsea_msigdb_C5_GO_BP_entrez	-1.55492281615796	1	down	5899,3416,7015,627,9693,2035,6135,7074,118,652,119,6737
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	fgsea_msigdb_C5_GO_BP_entrez	1.55164045586635	1	up	6547,8913,7226,2916,5532,9495,5534,779,5026,5621,2534,8911
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	1.54947220280454	1	up	4669,6095,3975,3309,6712
GOBP_MOTOR_BEHAVIOR	GOBP_MOTOR_BEHAVIOR	fgsea_msigdb_C5_GO_BP_entrez	1.54943277304103	1	up	4669,2908,2922
GOBP_MITOTIC_SPINDLE_ASSEMBLY	GOBP_MITOTIC_SPINDLE_ASSEMBLY	fgsea_msigdb_C5_GO_BP_entrez	-1.54612470726812	1	down	9750,5119,7175,1104,8086,10274,3832,11200
GOBP_GLUTAMATE_SECRETION	GOBP_GLUTAMATE_SECRETION	fgsea_msigdb_C5_GO_BP_entrez	-1.54326534797452	1	down	2697,6833,4923,3775,8564,135,4889,6622,2917,6860,551,552
GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	1.5411773236291	1	up	3091,3635,5600,11143,92,2752,2113,3304,3303,5469,2624,2309,405
GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS	GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS	fgsea_msigdb_C5_GO_BP_entrez	1.54091629954937	1	up	10388,6847,9134,4439,898,11144,2177,10734,7917
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.5314944941163	1	down	1807,4830,7371,10201
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	fgsea_msigdb_C5_GO_BP_entrez	1.53044516785245	1	up	7297,5008,3569,3558,9971,3606,8877
GOBP_MITOCHONDRIAL_DEPOLARIZATION	GOBP_MITOCHONDRIAL_DEPOLARIZATION	fgsea_msigdb_C5_GO_BP_entrez	1.53026311216565	1	up	1634,10399,10962,5027,1029,1291,2537,2805,215,8326
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	fgsea_msigdb_C5_GO_BP_entrez	-1.52276907742187	1	down	9750,8437,2203,9912,4233,2909,5922,9353,9411,604,7042,10253
GOBP_INTERLEUKIN_17_PRODUCTION	GOBP_INTERLEUKIN_17_PRODUCTION	fgsea_msigdb_C5_GO_BP_entrez	1.52118136336406	1	up	7297,5008,3592,3569,7292,3558,9971,5621,3606,8877
GOBP_REGULATION_OF_SPINDLE_ORGANIZATION	GOBP_REGULATION_OF_SPINDLE_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-1.51852467300374	1	down	9750,5119,7175,1104,8480,5310
GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	-1.51650927978377	1	down	4064,11027,5777,4057,5781,654,10221
GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	1.51429412388429	1	up	3091,2185,6662,5167,6093
GOBP_RESPONSE_TO_MAGNESIUM_ION	GOBP_RESPONSE_TO_MAGNESIUM_ION	fgsea_msigdb_C5_GO_BP_entrez	-1.51358129669002	1	down	1261,3747,2203,288,3736,955,8074,6622,654
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	fgsea_msigdb_C5_GO_BP_entrez	1.51059222427851	1	up	3108,3118,2923,3120,3111,3112,3125
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.50935479450342	1	down	3479,348,10313
