raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	dropped_n	dropped_genes_str	dropped_genes_symbols_str	notes	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
10	GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.81353593321322	0.405260314090458	down	['440', '4522', '189', '445', '2806', '1201', '1491', '2752', '2747', '10955', '5053', '635', '435', '2744']		False		False	False	440;4522;189;445;2806;1201;1491;2752;2747;10955;5053;635;435;2744	True		qval	True	missing	False	42	True	14	0	0				10	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	evidence_perturb	True	4100	True	False	1		0.796875	51	64	computed	0.796875	88d0a225d07f	0.796875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8302083333333334	0.8895089285714286	0.9250571477133978	0.796875	True	ok	off		Md9d2eaa1ad64	False	0.734375	1566.0	1566.0	term_survival:min
11	GOBP_REGULATION_OF_HAIR_CYCLE	GOBP_REGULATION_OF_HAIR_CYCLE	fgsea_msigdb_C5_GO_BP_entrez	1.80023497554385	0.405260314090458	up	['7124', '8456', '11187', '3872', '4926', '10468', '10855']		False		False	False	7124;8456;11187;3872;4926;10468;10855	True		qval	True	missing	False	42	True	7	0	0				11	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_HAIR_CYCLE	evidence_perturb	True	4100	True	False	1		0.984375	63	64	computed	0.984375	8b8a258dd491	0.984375	0.625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8861607142857142	0.8861607142857142	1.0	0.984375	True	ok	off		M7ffca48795ed	False	0.734375	1468.0	1468.0	term_survival:min
12	GOBP_ENDOCRINE_HORMONE_SECRETION	GOBP_ENDOCRINE_HORMONE_SECRETION	fgsea_msigdb_C5_GO_BP_entrez	-1.78287929749478	0.405260314090458	down	['6865', '3952', '706', '3625', '1407', '2798', '4986', '654', '3624', '5972', '1408', '6863']		False		False	False	6865;3952;706;3625;1407;2798;4986;654;3624;5972;1408;6863	True		qval	True	missing	False	42	True	12	0	0				12	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ENDOCRINE_HORMONE_SECRETION	evidence_perturb	True	4100	True	False	1		0.890625	57	64	computed	0.890625	bd481012c5a8	0.890625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8233173076923077	0.8919270833333334	0.9137331852175603	0.890625	True	ok	off		Md9d2eaa1ad64	False	0.734375	1566.0	1566.0	term_survival:min
13	GOBP_AORTA_DEVELOPMENT	GOBP_AORTA_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	-1.70434539416715	0.405260314090458	down	['94', '3952', '5138', '4015', '2548', '8928', '187', '2022', '4669', '1281', '5311', '4851', '11064', '6092', '3340', '6899', '1959']		False		False	False	94;3952;5138;4015;2548;8928;187;2022;4669;1281;5311;4851;11064;6092;3340;6899;1959	True		qval	True	missing	False	42	True	17	0	0				13	fgsea_msigdb_C5_GO_BP_entrez:GOBP_AORTA_DEVELOPMENT	evidence_perturb	True	4100	True	False	1		0.96875	62	64	computed	0.96875	cafc11b53630	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8489583333333333	0.8988970588235294	0.938341795051354	0.96875	True	ok	off		Md9d2eaa1ad64	False	0.734375	1566.0	1566.0	term_survival:min
14	GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.68650853560304	0.405260314090458	down	['10721', '8971', '4683', '3178', '6714', '8914', '8655', '4292', '10445', '7520', '3010', '9400', '5371', '3005', '3006', '10923', '3183', '5394', '3024', '5884', '641', '2067', '1602', '2072', '708', '545', '10524', '4880']		False		False	False	10721;8971;4683;3178;6714;8914;8655;4292;10445;7520;3010;9400;5371;3005;3006;10923;3183;5394;3024;5884;641;2067;1602;2072;708;545;10524;4880	True		qval	True	missing	False	42	True	28	0	0				14	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	evidence_perturb	True	4100	True	False	1		0.90625	58	64	computed	0.90625	33dccec61498	0.90625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.859375	0.8900669642857143	0.9612429448700767	0.90625	True	ok	off		Md9d2eaa1ad64	False	0.734375	1566.0	1566.0	term_survival:min
15	GOBP_ENDOCRINE_PROCESS	GOBP_ENDOCRINE_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.6026064161701	0.405260314090458	down	['6865', '3952', '706', '1907', '6869', '3625', '1906', '4142', '1908', '1407', '1535', '2798', '6196', '4986', '654', '3624', '5972', '1408', '6863']		False		False	False	6865;3952;706;1907;6869;3625;1906;4142;1908;1407;1535;2798;6196;4986;654;3624;5972;1408;6863	True		qval	True	missing	False	42	True	19	0	0				15	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ENDOCRINE_PROCESS	evidence_perturb	True	4100	True	False	1		0.921875	59	64	computed	0.921875	919e20508fdf	0.921875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8515625	0.8963815789473684	0.9442065450083543	0.921875	True	ok	off		Md9d2eaa1ad64	False	0.734375	1566.0	1566.0	term_survival:min
16	GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	-1.52013555174554	0.405260314090458	down	['151', '6582', '344', '706', '6523', '1137', '10802', '5950', '338', '1645', '9217', '9965', '341', '1950', '6623', '8435', '5023', '5865', '6804', '10577', '1813', '2824', '337', '135', '6571', '3988', '10928', '8973', '10227', '10599', '4986', '654', '6256', '6850', '2207', '5972', '4792', '348', '2865', '359', '152', '6531', '6863', '140', '336', '6622', '150', '5071', '1071', '6579', '5595', '9971', '10998', '3931', '358', '319', '3784', '5360', '1113']		False		False	False	151;6582;344;706;6523;1137;10802;5950;338;1645;9217;9965;341;1950;6623;8435;5023;5865;6804;10577;1813;2824;337;135;6571;3988;10928;8973;10227;10599;4986;654;6256;6850;2207;5972;4792;348;2865;359;152;6531;6863;140;336;6622;150;5071;1071;6579;5595;9971;10998;3931;358;319;3784;5360;1113	True		qval	True	missing	False	42	True	59	0	0				16	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	evidence_perturb	True	4100	True	False	1		0.984375	63	64	computed	0.984375	958f1815471d	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8606350806451613	0.904396186440678	0.9466768694898312	0.984375	True	ok	off		Md9d2eaa1ad64	False	0.734375	1566.0	1566.0	term_survival:min
17	GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	fgsea_msigdb_C5_GO_BP_entrez	-1.48896440040622	0.405260314090458	down	['6582', '2954', '8303', '4353', '1267', '445', '2946', '3049', '9963', '8989', '3625', '1906', '2984', '4519', '655', '7173', '5292', '4056', '999', '4155', '7001', '11280', '2876', '1813', '2938', '1728', '337', '2879', '6571', '6556', '2944', '196', '10928', '2353', '1356', '3046', '1719', '1665', '581', '2098', '348', '891', '211', '2560', '578', '8288', '1012', '5071', '10516', '2890', '5179', '4495', '4258', '6327', '6335', '4493', '4583', '7295', '1147']		False		False	False	6582;2954;8303;4353;1267;445;2946;3049;9963;8989;3625;1906;2984;4519;655;7173;5292;4056;999;4155;7001;11280;2876;1813;2938;1728;337;2879;6571;6556;2944;196;10928;2353;1356;3046;1719;1665;581;2098;348;891;211;2560;578;8288;1012;5071;10516;2890;5179;4495;4258;6327;6335;4493;4583;7295;1147	True		qval	True	missing	False	42	True	59	0	0				17	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	evidence_perturb	True	4100	True	False	1		1.0	64	64	computed	1.0	f39c204209b4	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8601310483870968	0.9038665254237288	0.9466782181137761	1.0	True	ok	off		Md9d2eaa1ad64	False	0.734375	1566.0	1566.0	term_survival:min
18	GOBP_MALE_GAMETE_GENERATION	GOBP_MALE_GAMETE_GENERATION	fgsea_msigdb_C5_GO_BP_entrez	-1.44895032531718	0.405260314090458	down	['3207', '9025', '6676', '5914', '675', '8852', '5350', '5950', '338', '8655', '10407', '4292', '10406', '5925', '6662', '3625', '8756', '3033', '3010', '10983', '5592', '9978', '117', '8554', '1761', '10942', '1912', '2879', '5079', '1539', '6406', '10018', '4851', '1869', '11086', '10017', '9724', '4957', '10863', '2189', '5901', '3024', '581', '10309', '891', '9444', '10732', '406', '5997', '2067', '6847', '5050', '3206', '7419', '546', '6756', '9085', '3622', '3171', '330', '8924', '5887', '2492', '4867', '646', '3714', '881', '7257', '9940', '10295', '2488', '2593', '3268', '10524', '5048', '1459', '8546', '558', '11020', '1617', '11144', '7016', '7103', '8607', '8290', '1399', '3014', '2583', '9389', '3857', '8879', '5414', '11077']		False		False	False	3207;9025;6676;5914;675;8852;5350;5950;338;8655;10407;4292;10406;5925;6662;3625;8756;3033;3010;10983;5592;9978;117;8554;1761;10942;1912;2879;5079;1539;6406;10018;4851;1869;11086;10017;9724;4957;10863;2189;5901;3024;581;10309;891;9444;10732;406;5997;2067;6847;5050;3206;7419;546;6756;9085;3622;3171;330;8924;5887;2492;4867;646;3714;881;7257;9940;10295;2488;2593;3268;10524;5048;1459;8546;558;11020;1617;11144;7016;7103;8607;8290;1399;3014;2583;9389;3857;8879;5414;11077	True		qval	True	missing	False	42	True	93	0	0				18	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MALE_GAMETE_GENERATION	evidence_perturb	True	4100	True	False	1		1.0	64	64	computed	1.0	d3eb4030456d	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8526785714285714	0.8985215053763441	0.9434815867383768	1.0	True	ok	off		Md9d2eaa1ad64	False	0.734375	1566.0	1566.0	term_survival:min
19	GOBP_GAMETE_GENERATION	GOBP_GAMETE_GENERATION	fgsea_msigdb_C5_GO_BP_entrez	-1.4009704522973	0.405260314090458	down	['3207', '9025', '6676', '5914', '3952', '675', '8894', '8852', '2309', '5350', '5950', '338', '6714', '8655', '10407', '4292', '10406', '5925', '6662', '3625', '8756', '3033', '3010', '2177', '1906', '10983', '5592', '9978', '117', '8554', '4692', '1761', '10942', '2241', '1912', '2879', '11218', '5079', '1539', '6406', '10018', '4851', '1869', '11086', '6196', '10017', '9724', '4957', '8549', '5139', '10863', '2189', '3624', '5901', '3024', '581', '1028', '10309', '891', '9444', '10732', '406', '5997', '2067', '6847', '10927', '10155', '5050', '6654', '6461', '7153', '3206', '7419', '546', '6756', '2620', '9085', '3622', '7046', '3171', '9510', '658', '330', '8924', '5887', '7490', '2492', '4867', '10664', '646', '2528', '3714', '881', '7257', '9940', '10295', '2488', '2593', '3268', '10524', '4880', '10658', '5048', '1459', '8546', '558', '11020', '5728', '10403', '1617', '11144', '7016', '7103', '8607', '8290', '1399', '3014', '2583', '2649', '9389', '8085', '3857', '2120', '8879', '5414', '11077']		False		False	False	3207;9025;6676;5914;3952;675;8894;8852;2309;5350;5950;338;6714;8655;10407;4292;10406;5925;6662;3625;8756;3033;3010;2177;1906;10983;5592;9978;117;8554;4692;1761;10942;2241;1912;2879;11218;5079;1539;6406;10018;4851;1869;11086;6196;10017;9724;4957;8549;5139;10863;2189;3624;5901;3024;581;1028;10309;891;9444;10732;406;5997;2067;6847;10927;10155;5050;6654;6461;7153;3206;7419;546;6756;2620;9085;3622;7046;3171;9510;658;330;8924;5887;7490;2492;4867;10664;646;2528;3714;881;7257;9940;10295;2488;2593;3268;10524;4880;10658;5048;1459;8546;558;11020;5728;10403;1617;11144;7016;7103;8607;8290;1399;3014;2583;2649;9389;8085;3857;2120;8879;5414;11077	True		qval	True	missing	False	42	True	126	0	0				19	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GAMETE_GENERATION	evidence_perturb	True	4100	True	False	1		1.0	64	64	computed	1.0	f0bcb2599ee1	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8535748106060607	0.8942212301587303	0.9494050815703039	1.0	True	ok	off		Md9d2eaa1ad64	False	0.734375	1566.0	1566.0	term_survival:min
20	GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION	GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION	fgsea_msigdb_C5_GO_BP_entrez	-1.62853287643704	0.40743897091476	down	['6865', '3952', '706', '2775', '3625', '3033', '1906', '1813', '1407', '2781', '4986', '3624', '1408', '152', '150', '5071']		False		False	False	6865;3952;706;2775;3625;3033;1906;1813;1407;2781;4986;3624;1408;152;150;5071	True		qval	True	missing	False	42	True	16	0	0				20	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION	evidence_perturb	True	4100	True	False	1		0.9375	60	64	computed	0.9375	6135dfb2e91e	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8566176470588236	0.91015625	0.9353845564668175	0.9375	True	ok	off		Md9d2eaa1ad64	False	0.734375	1566.0	1566.0	term_survival:min
21	GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-1.34049117373044	0.40743897091476	down	['2662', '682', '3207', '9025', '6676', '5914', '3952', '675', '8894', '8852', '2309', '5350', '5535', '5950', '338', '6714', '8655', '10407', '4292', '10406', '6869', '5925', '6662', '3625', '8756', '3033', '3010', '2177', '2057', '1906', '8932', '10983', '5592', '9978', '117', '5023', '8554', '4692', '1761', '10876', '3675', '10942', '2241', '1912', '2879', '11218', '5079', '1539', '6406', '10018', '928', '1828', '4851', '1869', '11086', '6196', '10017', '7054', '8648', '9724', '4986', '4957', '8549', '5139', '10863', '2516', '2189', '3624', '4184', '5901', '3024', '581', '1028', '10309', '891', '9444', '10732', '406', '5997', '2067', '2560', '6847', '10927', '6092', '10155', '5050', '6863', '6654', '6461', '7153', '3206', '7419', '546', '6756', '2620', '5270', '9085', '3622', '7046', '3171', '9510', '658', '330', '8924', '5887', '7490', '2492', '10661', '4867', '10664', '646', '2528', '5798', '3714', '881', '7257', '9940', '10295', '2488', '2593', '3268', '10524', '4880', '10658', '5048', '1459', '8546', '558', '11020', '5728', '10403', '1617', '11144', '7016', '6696', '7103', '8607', '8290', '1399', '3014', '551', '2583', '6677', '2562', '3976', '2649', '1620', '9389', '8085', '2908', '3857', '2120', '8879', '5414', '11077']		False		False	False	2662;682;3207;9025;6676;5914;3952;675;8894;8852;2309;5350;5535;5950;338;6714;8655;10407;4292;10406;6869;5925;6662;3625;8756;3033;3010;2177;2057;1906;8932;10983;5592;9978;117;5023;8554;4692;1761;10876;3675;10942;2241;1912;2879;11218;5079;1539;6406;10018;928;1828;4851;1869;11086;6196;10017;7054;8648;9724;4986;4957;8549;5139;10863;2516;2189;3624;4184;5901;3024;581;1028;10309;891;9444;10732;406;5997;2067;2560;6847;10927;6092;10155;5050;6863;6654;6461;7153;3206;7419;546;6756;2620;5270;9085;3622;7046;3171;9510;658;330;8924;5887;7490;2492;10661;4867;10664;646;2528;5798;3714;881;7257;9940;10295;2488;2593;3268;10524;4880;10658;5048;1459;8546;558;11020;5728;10403;1617;11144;7016;6696;7103;8607;8290;1399;3014;551;2583;6677;2562;3976;2649;1620;9389;8085;2908;3857;2120;8879;5414;11077	True		qval	True	missing	False	42	True	155	0	0				21	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	evidence_perturb	True	4100	True	False	1		1.0	64	64	computed	1.0	a3d5b2fba1c7	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8557323619631902	0.8998991935483871	0.94571785749529	1.0	True	ok	off		Md9d2eaa1ad64	False	0.734375	1566.0	1566.0	term_survival:min
22	GOBP_MRNA_EXPORT_FROM_NUCLEUS	GOBP_MRNA_EXPORT_FROM_NUCLEUS	fgsea_msigdb_C5_GO_BP_entrez	-1.78191444902087	0.41982575083977	down	['3087', '8106', '9939', '10482', '4686', '11269', '9631', '5976', '9688', '8563', '4927', '6428']		False		False	False	3087;8106;9939;10482;4686;11269;9631;5976;9688;8563;4927;6428	True		qval	True	missing	False	42	True	12	0	0				22	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MRNA_EXPORT_FROM_NUCLEUS	evidence_perturb	True	4100	True	False	1		0.921875	59	64	computed	0.921875	6b977522b52f	0.921875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8389423076923077	0.9088541666666667	0.9154738490675991	0.921875	True	ok	off		Md9d2eaa1ad64	False	0.734375	1566.0	1566.0	term_survival:min
