raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
10	HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	fgsea_msigdb_H_entrez	1.10913758010379	0.957934194085798	up	['4033', '7062', '5372', '2258', '3265', '4084', '3732', '8626', '1839', '3691', '5900', '9618', '10458', '10906', '7378', '8651', '7867', '9883', '8848', '7164', '3006', '8722', '1969', '677', '3725', '3552', '5429', '317', '10608', '247', '5154', '2872', '7832', '6256', '10628', '2760', '8493', '10614', '2052', '11059', '10437', '8744', '2073', '3625', '896', '10668', '6948', '2517', '3976', '1026', '10769', '4193', '6281', '578', '900', '975', '7704', '7039', '100', '1030', '5820', '10399', '5268']		False		False	False	4033;7062;5372;2258;3265;4084;3732;8626;1839;3691;5900;9618;10458;10906;7378;8651;7867;9883;8848;7164;3006;8722;1969;677;3725;3552;5429;317;10608;247;5154;2872;7832;6256;10628;2760;8493;10614;2052;11059;10437;8744;2073;3625;896;10668;6948;2517;3976;1026;10769;4193;6281;578;900;975;7704;7039;100;1030;5820;10399;5268	True		qval	True	missing	False	42	True	63	0	10	fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY	evidence_perturb	True	1037	True	False	1		1.0	64	64	computed	1.0	73cbba12ef1c	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8555871212121211	0.8963293650793651	0.9494562981118126	1.0	True	ok	off		Maf269dcd4575	False	1.0	1	1	term_survival:min
11	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	fgsea_msigdb_H_entrez	-1.09221468874209	0.957934194085798	down	['6560', '2953', '7009', '7274', '1646', '9663', '5091', '1528', '217', '9564', '126', '2192', '7042', '3172', '873', '9361', '4153', '1401', '51', '2099', '316', '9060', '4502', '6999', '5831', '3398', '9536', '6898', '3273', '218', '1644', '5730', '10717', '435', '4121', '10728', '3162', '629', '3394', '355', '8876', '3735', '223', '5950', '3554', '1593', '10237', '348', '760', '1544', '978', '3479', '866', '1592', '2937']		False		False	False	6560;2953;7009;7274;1646;9663;5091;1528;217;9564;126;2192;7042;3172;873;9361;4153;1401;51;2099;316;9060;4502;6999;5831;3398;9536;6898;3273;218;1644;5730;10717;435;4121;10728;3162;629;3394;355;8876;3735;223;5950;3554;1593;10237;348;760;1544;978;3479;866;1592;2937	True		qval	True	missing	False	42	True	55	0	11	fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM	evidence_perturb	True	1037	True	False	1		0.96875	62	64	computed	0.96875	f3fe33cde6b1	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8566810344827587	0.9034090909090909	0.9429202465018174	0.96875	True	ok	off		M557bebe138f3	False	0.96875	1	1	term_survival:min
12	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	fgsea_msigdb_H_entrez	-1.0781342298782	0.957934194085798	down	['6146', '1665', '6599', '9045', '6188', '9221', '4706', '10549', '6633', '6194', '3329', '7965', '5111', '1982', '3015', '10971', '5690', '8454', '6627', '4673', '11331', '6193', '10054', '8894', '3608', '5714', '6175', '3326', '7398', '1503', '7458', '7555', '10146', '5704', '11335', '3181', '7027']		False		False	False	6146;1665;6599;9045;6188;9221;4706;10549;6633;6194;3329;7965;5111;1982;3015;10971;5690;8454;6627;4673;11331;6193;10054;8894;3608;5714;6175;3326;7398;1503;7458;7555;10146;5704;11335;3181;7027	True		qval	True	missing	False	42	True	37	0	12	fgsea_msigdb_H_entrez:HALLMARK_MYC_TARGETS_V1	evidence_perturb	True	1037	True	False	1		0.984375	63	64	computed	0.984375	33c997596369	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8545673076923077	0.9007601351351351	0.9432304778546072	0.984375	True	ok	off		M0b67a17cb0b6	False	0.984375	3	3	term_survival:min
13	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	fgsea_msigdb_H_entrez	1.03979431628881	0.957934194085798	up	['8013', '4794', '7128', '1435', '5970', '4084', '1839', '5271', '5743', '7262', '6385', '10957', '8613', '8878', '8837', '2920', '7071', '5209', '1958', '11080', '5606', '6347', '8848', '595', '5055', '2355', '7280', '7097', '3164', '1959', '3553', '3569', '3725', '3552', '6372', '10318', '9242', '4616', '5971', '4783', '7832', '3949', '2921', '3726', '8303', '5806', '1906', '10221', '8744', '8942', '1827', '4780', '2683', '2919', '10209']		False		False	False	8013;4794;7128;1435;5970;4084;1839;5271;5743;7262;6385;10957;8613;8878;8837;2920;7071;5209;1958;11080;5606;6347;8848;595;5055;2355;7280;7097;3164;1959;3553;3569;3725;3552;6372;10318;9242;4616;5971;4783;7832;3949;2921;3726;8303;5806;1906;10221;8744;8942;1827;4780;2683;2919;10209	True		qval	True	missing	False	42	True	55	0	13	fgsea_msigdb_H_entrez:HALLMARK_TNFA_SIGNALING_VIA_NFKB	evidence_perturb	True	1037	True	False	1		1.0	64	64	computed	1.0	8f055c2f4077	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8502155172413792	0.8965909090909091	0.9425639049487708	1.0	True	ok	off		Mdf6350d89cee	False	1.0	2	2	term_survival:min
14	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	fgsea_msigdb_H_entrez	1.03771532269257	0.957934194085798	up	['5832', '1981', '4800', '7466', '1977', '11015', '3014', '1054', '9114', '3376', '6347', '10113', '7280', '7494']		False		False	False	5832;1981;4800;7466;1977;11015;3014;1054;9114;3376;6347;10113;7280;7494	True		qval	True	missing	False	42	True	14	0	14	fgsea_msigdb_H_entrez:HALLMARK_UNFOLDED_PROTEIN_RESPONSE	evidence_perturb	True	1037	True	False	1		0.796875	51	64	computed	0.796875	248c1a1dbb2b	0.796875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8229166666666667	0.8816964285714286	0.9244921744921746	0.796875	True	ok	off		Mcf69f9e4157c	False	0.796875	1	1	term_survival:min
15	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	fgsea_msigdb_H_entrez	-1.03349644442609	0.957934194085798	down	['10351', '6579', '5213', '367', '8435', '8431', '4306', '216', '9023', '3932', '8856', '2030', '8424', '3283', '1733', '8630', '6718', '189', '10661', '6310', '5194', '223', '1593', '1582', '6258', '8443', '3422', '866']		False		False	False	10351;6579;5213;367;8435;8431;4306;216;9023;3932;8856;2030;8424;3283;1733;8630;6718;189;10661;6310;5194;223;1593;1582;6258;8443;3422;866	True		qval	True	missing	False	42	True	28	0	15	fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	evidence_perturb	True	1037	True	False	1		0.984375	63	64	computed	0.984375	838361fd840f	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8873922413793105	0.9190848214285716	0.9624895173871468	0.984375	True	ok	off		Mf6a5663747ad	False	0.984375	1	1	term_survival:min
16	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	fgsea_msigdb_H_entrez	-1.02657458161523	0.957934194085798	down	['9846', '6584', '9145', '9022', '8204', '8645', '3280', '115', '10395', '2288', '367', '9862', '6337', '2674', '2194', '221', '9094', '7357', '9060', '7022', '9536', '10125', '4137', '3880', '2353', '1836', '4603', '8614', '3866', '6840', '1952', '7052', '9612', '2296', '11057', '8839', '374', '5932', '4277', '3898', '4609', '11098', '1960']		False		False	False	9846;6584;9145;9022;8204;8645;3280;115;10395;2288;367;9862;6337;2674;2194;221;9094;7357;9060;7022;9536;10125;4137;3880;2353;1836;4603;8614;3866;6840;1952;7052;9612;2296;11057;8839;374;5932;4277;3898;4609;11098;1960	True		qval	True	missing	False	42	True	43	0	16	fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY	evidence_perturb	True	1037	True	False	1		0.953125	61	64	computed	0.953125	0d37c176f128	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8607638888888889	0.9007994186046511	0.9507707856896543	0.953125	True	ok	off		M849a4c0e7f2d	False	0.953125	1	1	term_survival:min
17	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	fgsea_msigdb_H_entrez	1.00601728002522	0.957934194085798	up	['8809', '1435', '5781', '3597', '4050', '10379', '5196', '6354', '4055', '1438', '5292', '8651', '1441', '948', '7097', '3553', '3569', '3725']		False		False	False	8809;1435;5781;3597;4050;10379;5196;6354;4055;1438;5292;8651;1441;948;7097;3553;3569;3725	True		qval	True	missing	False	42	True	18	0	17	fgsea_msigdb_H_entrez:HALLMARK_IL6_JAK_STAT3_SIGNALING	evidence_perturb	True	1037	True	False	1		0.921875	59	64	computed	0.921875	23229151cd5d	0.921875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8643092105263157	0.9123263888888888	0.9423013531070323	0.921875	True	ok	off		Ma4188ca7ae89	False	0.921875	1	1	term_survival:min
18	HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	fgsea_msigdb_H_entrez	-1.00309915649095	0.957934194085798	down	['8974', '3036', '3309', '8406', '6781', '1466', '10397', '7163', '8870', '7428', '5313', '10570', '2997', '7538', '7045', '1356', '1649', '8819', '3491', '5224', '5329', '4502', '2152', '680', '8660', '5317', '1843', '5507', '2353', '1944', '6095', '1956', '694', '9672', '8614', '5066', '3073', '3516', '7052', '3162', '5033', '8497', '1942', '4493', '3340', '8839', '3906', '2817', '901', '3219']		False		False	False	8974;3036;3309;8406;6781;1466;10397;7163;8870;7428;5313;10570;2997;7538;7045;1356;1649;8819;3491;5224;5329;4502;2152;680;8660;5317;1843;5507;2353;1944;6095;1956;694;9672;8614;5066;3073;3516;7052;3162;5033;8497;1942;4493;3340;8839;3906;2817;901;3219	True		qval	True	missing	False	42	True	50	0	18	fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA	evidence_perturb	True	1037	True	False	1		0.96875	62	64	computed	0.96875	aeeeed6d60d8	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8530649038461539	0.8871875	0.9567354597195884	0.96875	True	ok	off		M35834cd98de2	False	0.953125	2	2	term_survival:min
19	HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	fgsea_msigdb_H_entrez	0.985316396547815	0.957934194085798	up	['4060', '6578', '5553', '5196', '8993', '5747', '5104']		False		False	False	4060;6578;5553;5196;8993;5747;5104	True		qval	True	missing	False	42	True	7	0	19	fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	evidence_perturb	True	1037	True	False	1		0.8125	52	64	computed	0.8125	e7371f4eac9a	0.8125	0.46875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8973214285714285	0.8973214285714285	1.0	0.8125	True	ok	off		Me6bf443283c2	False	0.8125	1	1	term_survival:min
20	HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	fgsea_msigdb_H_entrez	0.977344559237234	0.957934194085798	up	['8615', '10197', '3251', '10989', '6472', '10212', '10452', '4860', '9368', '6533', '7453', '2717', '6241', '8878', '7037', '10213', '31', '5606', '205', '6513', '4074', '7494', '1718', '10097', '2286', '1595', '5701', '4783', '7832', '3949', '8833', '8140', '2181', '8624', '3099', '699', '10437', '1491', '516', '5684', '3939', '993', '7374', '3992', '47', '3417', '1026', '6509', '226', '5861', '5693', '900', '5230', '5163', '6745', '10622', '5352']		False		False	False	8615;10197;3251;10989;6472;10212;10452;4860;9368;6533;7453;2717;6241;8878;7037;10213;31;5606;205;6513;4074;7494;1718;10097;2286;1595;5701;4783;7832;3949;8833;8140;2181;8624;3099;699;10437;1491;516;5684;3939;993;7374;3992;47;3417;1026;6509;226;5861;5693;900;5230;5163;6745;10622;5352	True		qval	True	missing	False	42	True	57	0	20	fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING	evidence_perturb	True	1037	True	False	1		0.984375	63	64	computed	0.984375	5bd1e2775dba	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.86015625	0.9054276315789473	0.944962773197846	0.984375	True	ok	off		M852823ef4bff	False	0.984375	1	1	term_survival:min
21	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	fgsea_msigdb_H_entrez	0.976607334401488	0.957934194085798	up	['1499', '4855', '8325', '8313', '10014', '1856', '6868', '6502']		False		False	False	1499;4855;8325;8313;10014;1856;6868;6502	True		qval	True	missing	False	42	True	8	0	21	fgsea_msigdb_H_entrez:HALLMARK_WNT_BETA_CATENIN_SIGNALING	evidence_perturb	True	1037	True	False	1		0.75	48	64	computed	0.75	fdfa5bae0a42	0.75	0.703125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.873046875	0.873046875	1.0	0.75	True	ok	off		M591a524fec18	False	0.75	1	1	term_survival:min
22	HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	fgsea_msigdb_H_entrez	-0.961833801264514	0.957934194085798	down	['283', '3665', '5641', '3309', '4057', '3988', '1075', '7076', '712', '1847', '5698', '3937', '6714', '5341', '3172', '2335', '1356', '3958', '3932', '1520', '3818', '718', '5329', '2152', '5531', '868', '3003', '2764', '10125', '11216']		False		False	False	283;3665;5641;3309;4057;3988;1075;7076;712;1847;5698;3937;6714;5341;3172;2335;1356;3958;3932;1520;3818;718;5329;2152;5531;868;3003;2764;10125;11216	True		qval	True	missing	False	42	True	30	0	22	fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	evidence_perturb	True	1037	True	False	1		1.0	64	64	computed	1.0	f62dd3909e9d	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8359375	0.8916666666666667	0.9302779922565796	1.0	True	ok	off		Mdcc8d9bd6d7f	False	0.921875	4	4	term_survival:min
23	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	fgsea_msigdb_H_entrez	0.957327985493613	0.957934194085798	up	['6834', '9167', '1337', '10989', '4728', '9377', '4717', '514', '513', '515', '2879', '1431', '7386', '5018', '1350', '6391', '5250', '7417', '840', '1727', '5166', '50', '2109', '4967', '4708', '1347', '1349', '10312', '5162', '4190', '4702', '6390', '517', '8803', '1355', '2271', '4726', '4724', '10476', '1374', '4712', '2108']		False		False	False	6834;9167;1337;10989;4728;9377;4717;514;513;515;2879;1431;7386;5018;1350;6391;5250;7417;840;1727;5166;50;2109;4967;4708;1347;1349;10312;5162;4190;4702;6390;517;8803;1355;2271;4726;4724;10476;1374;4712;2108	True		qval	True	missing	False	42	True	42	0	23	fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	evidence_perturb	True	1037	True	False	1		1.0	64	64	computed	1.0	3fdf9a49257d	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8600852272727273	0.9010416666666667	0.9497299989083535	1.0	True	ok	off		M03a383e6e086	False	0.9375	2	2	term_survival:min
24	HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	fgsea_msigdb_H_entrez	-0.945568328123665	0.957934194085798	down	['624', '7249', '1674', '4208', '3908', '70', '1384', '3316', '6444', '7004', '5091', '6535', '115', '4632', '2049', '5213', '6764', '7140', '9260', '4607', '2878', '5816', '1292', '8877', '4851', '5224', '351', '5621', '5925', '4608', '7169', '5507']		False		False	False	624;7249;1674;4208;3908;70;1384;3316;6444;7004;5091;6535;115;4632;2049;5213;6764;7140;9260;4607;2878;5816;1292;8877;4851;5224;351;5621;5925;4608;7169;5507	True		qval	True	missing	False	42	True	32	0	24	fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS	evidence_perturb	True	1037	True	False	1		0.96875	62	64	computed	0.96875	e0341df89c4b	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.848345588235294	0.9013671875	0.9349300994885039	0.96875	True	ok	off		Me334011e2fa6	False	0.96875	1	1	term_survival:min
