claim_id	entity	direction	context_keys	term_uid	source	term_id	term_name	module_id	module_missing	module_reason	gene_ids	gene_ids_suggest	gene_ids_snippet	gene_ids_n_total	gene_ids_n_in_claim	term_ids	gene_set_hash	context_score	context_evaluated	context_status	context_method	context_confidence	context_reason	select_context_score	select_context_evaluated	select_context_tokens_n	select_context_status_score	select_context_tiebreak	context_signature	context_swap_active	context_gate_mode	context_gate_hit	eligible_context	eligible	term_survival	keep_term	keep_reason	claim_json	preselect_tau_gate	context_score_proxy	select_context_mode	select_context_policy	select_notes	select_diag_n_total	select_diag_n_eligible	select_diag_n_ineligible	select_diag_n_picked	select_diag_blocked_by_module_cap	select_diag_relaxed	select_diag_relax_passes	select_diag_max_per_module	select_diag_ctx_hit_terms	claim_mode	llm_notes	context_notes	context_review_mode	context_ctx_id	context_proxy_method	context_score_proxy_norm	module_context_weight	context_tokens_n	context_score_proxy_u01	context_score_proxy_u01_norm	context_ctx_id_original	context_ctx_id_effective	context_swap_from	context_swap_to	gene_ids_excel	term_ids_excel	context_gate_applied_pre_audit
c_811b24d8d297	REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	fgsea_msigdb_C2_CP_REACTOME_entrez	REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	M44f8d7e6e1d2	False		5861,11196,10652,9554,2801,10175,5265,9871,2153,1075	5861,11196,10652,9554,2801,10175,5265,9871,2153,1075	5861,11196,10652,9554,2801,10175,5265,9871,2153,1075	15	15	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	da0003437c4a	0.9414076706551457	False	ABSTAIN	none	0.9414076706551457	NOT_IN_ANCHOR_MODULE	0	True	5	-1	860495601	bb0d0599b890	True	hard	True	False	False	0.96875	True	ok	"{""claim_id"":""c_811b24d8d297"",""entity"":""REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M44f8d7e6e1d2"",""gene_ids"":[""5861"",""11196"",""10652"",""9554"",""2801"",""10175"",""5265"",""9871"",""2153"",""1075"",""10972"",""10484"",""10342"",""1453"",""8615""],""term_ids"":[""fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT""],""gene_set_hash"":""da0003437c4a"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	proxy	proxy_swap_strong	ranked=984; eligible=19; ineligible=965; picked=50; max_per_module=1; blocked_by_module_cap=536; relaxed=False; relax_passes=0; ctx_mode=proxy; ctx_gate=hard; ctx_swap=True; ctx_sig=bb0d0599b890; ctx_hit_terms=965	984	19	965	50	536	False	0	1	965	deterministic		proxy_context_v2: u=0.941 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=bb0d0599b890 anchor=on;module=M44f8d7e6e1d2;anchored=0	proxy	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.9414076706551457	0.9414076706551457	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC		'5861;11196;10652;9554;2801;10175;5265;9871;2153;1075	'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	True
c_080b78786362	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	fgsea_msigdb_C2_CP_REACTOME_entrez	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	Mda5f8d1edf8e	False		10498,406,5054,551,8648	10498,406,5054,551,8648	10498,406,5054,551,8648	5	5	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	8f61d5d8f625	0.8881966981721656	False	ABSTAIN	none	0.8881966981721656	NOT_IN_ANCHOR_MODULE	0	True	5	-1	1394798387	bb0d0599b890	True	hard	True	False	False	0.96875	True	ok	"{""claim_id"":""c_080b78786362"",""entity"":""REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Mda5f8d1edf8e"",""gene_ids"":[""10498"",""406"",""5054"",""551"",""8648""],""term_ids"":[""fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION""],""gene_set_hash"":""8f61d5d8f625"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	proxy	proxy_swap_strong	ranked=984; eligible=19; ineligible=965; picked=50; max_per_module=1; blocked_by_module_cap=536; relaxed=False; relax_passes=0; ctx_mode=proxy; ctx_gate=hard; ctx_swap=True; ctx_sig=bb0d0599b890; ctx_hit_terms=965	984	19	965	50	536	False	0	1	965	deterministic		proxy_context_v2: u=0.888 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=bb0d0599b890 anchor=on;module=Mda5f8d1edf8e;anchored=0	proxy	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.8881966981721656	0.8881966981721656	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC		'10498;406;5054;551;8648	'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	True
c_7d2e1d7ee505	REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT	up	condition,tissue,perturbation,comparison	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT	fgsea_msigdb_C2_CP_REACTOME_entrez	REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT	REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT	M889a4a9d9941	False		1670,4899,847,3313,2309	1670,4899,847,3313,2309	1670,4899,847,3313,2309	5	5	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT	eaf5dc7e6d56	0.9635140036130576	False	ABSTAIN	none	0.9635140036130576	NOT_IN_ANCHOR_MODULE	0	True	5	-1	311374125	bb0d0599b890	True	hard	True	False	False	0.953125	True	ok	"{""claim_id"":""c_7d2e1d7ee505"",""entity"":""REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M889a4a9d9941"",""gene_ids"":[""1670"",""4899"",""847"",""3313"",""2309""],""term_ids"":[""fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT""],""gene_set_hash"":""eaf5dc7e6d56"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	proxy	proxy_swap_strong	ranked=984; eligible=19; ineligible=965; picked=50; max_per_module=1; blocked_by_module_cap=536; relaxed=False; relax_passes=0; ctx_mode=proxy; ctx_gate=hard; ctx_swap=True; ctx_sig=bb0d0599b890; ctx_hit_terms=965	984	19	965	50	536	False	0	1	965	deterministic		proxy_context_v2: u=0.964 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=bb0d0599b890 anchor=on;module=M889a4a9d9941;anchored=0	proxy	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.9635140036130576	0.9635140036130576	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC		'1670;4899;847;3313;2309	'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT	True
c_d989167132d9	REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	fgsea_msigdb_C2_CP_REACTOME_entrez	REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	M0f76c07db93c	False		9037,10417,11096,5199,9508,9510,11173,7058,9719,10418	9037,10417,11096,5199,9508,9510,11173,7058,9719,10418	9037,10417,11096,5199,9508,9510,11173,7058,9719,10418	16	16	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	242df516e7e4	0.11005395818282593	False	ABSTAIN	none	0.11005395818282593	PROXY_U01_LOW_ABSTAIN	0	True	5	-1	537694085	bb0d0599b890	True	hard	True	False	False	0.953125	True	ok	"{""claim_id"":""c_d989167132d9"",""entity"":""REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M0f76c07db93c"",""gene_ids"":[""9037"",""10417"",""11096"",""5199"",""9508"",""9510"",""11173"",""7058"",""9719"",""10418"",""9509"",""11095"",""11174"",""7057"",""9507"",""11093""],""term_ids"":[""fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS""],""gene_set_hash"":""242df516e7e4"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	proxy	proxy_swap_strong	ranked=984; eligible=19; ineligible=965; picked=50; max_per_module=1; blocked_by_module_cap=536; relaxed=False; relax_passes=0; ctx_mode=proxy; ctx_gate=hard; ctx_swap=True; ctx_sig=bb0d0599b890; ctx_hit_terms=965	984	19	965	50	536	False	0	1	965	deterministic		proxy_context_v2: u=0.110 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=bb0d0599b890 anchor=on;module=M0f76c07db93c;anchored=0	proxy	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.11005395818282593	0.11005395818282593	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC		'9037;10417;11096;5199;9508;9510;11173;7058;9719;10418	'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	True
c_1308d4edf147	REACTOME_SPHINGOLIPID_METABOLISM	up	condition,tissue,perturbation,comparison	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SPHINGOLIPID_METABOLISM	fgsea_msigdb_C2_CP_REACTOME_entrez	REACTOME_SPHINGOLIPID_METABOLISM	REACTOME_SPHINGOLIPID_METABOLISM	M709fd61b9df7	False		2581,2583,10825,9331,7368	2581,2583,10825,9331,7368	2581,2583,10825,9331,7368	5	5	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SPHINGOLIPID_METABOLISM	cf6645062194	0.5635188673393066	False	ABSTAIN	none	0.5635188673393066	NOT_IN_ANCHOR_MODULE	0	True	5	-1	717561217	bb0d0599b890	True	hard	True	False	False	0.953125	True	ok	"{""claim_id"":""c_1308d4edf147"",""entity"":""REACTOME_SPHINGOLIPID_METABOLISM"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M709fd61b9df7"",""gene_ids"":[""2581"",""2583"",""10825"",""9331"",""7368""],""term_ids"":[""fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SPHINGOLIPID_METABOLISM""],""gene_set_hash"":""cf6645062194"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	proxy	proxy_swap_strong	ranked=984; eligible=19; ineligible=965; picked=50; max_per_module=1; blocked_by_module_cap=536; relaxed=False; relax_passes=0; ctx_mode=proxy; ctx_gate=hard; ctx_swap=True; ctx_sig=bb0d0599b890; ctx_hit_terms=965	984	19	965	50	536	False	0	1	965	deterministic		proxy_context_v2: u=0.564 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=bb0d0599b890 anchor=on;module=M709fd61b9df7;anchored=0	proxy	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.5635188673393066	0.5635188673393066	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC		'2581;2583;10825;9331;7368	'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SPHINGOLIPID_METABOLISM	True
c_0f54fb8f3536	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	up	condition,tissue,perturbation,comparison	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	fgsea_msigdb_C2_CP_REACTOME_entrez	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	M9915bf2f8591	False		11046,10999,7355,9153,292	11046,10999,7355,9153,292	11046,10999,7355,9153,292	5	5	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	8ddc6586f697	0.479475497966801	False	ABSTAIN	none	0.479475497966801	NOT_IN_ANCHOR_MODULE	0	True	5	-1	820175468	bb0d0599b890	True	hard	True	False	False	0.953125	True	ok	"{""claim_id"":""c_0f54fb8f3536"",""entity"":""REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M9915bf2f8591"",""gene_ids"":[""11046"",""10999"",""7355"",""9153"",""292""],""term_ids"":[""fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES""],""gene_set_hash"":""8ddc6586f697"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	proxy	proxy_swap_strong	ranked=984; eligible=19; ineligible=965; picked=50; max_per_module=1; blocked_by_module_cap=536; relaxed=False; relax_passes=0; ctx_mode=proxy; ctx_gate=hard; ctx_swap=True; ctx_sig=bb0d0599b890; ctx_hit_terms=965	984	19	965	50	536	False	0	1	965	deterministic		proxy_context_v2: u=0.479 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=bb0d0599b890 anchor=on;module=M9915bf2f8591;anchored=0	proxy	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.479475497966801	0.479475497966801	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC		'11046;10999;7355;9153;292	'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	True
c_87ea6d76ffac	REACTOME_KERATINIZATION	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_KERATINIZATION	fgsea_msigdb_C2_CP_REACTOME_entrez	REACTOME_KERATINIZATION	REACTOME_KERATINIZATION	Mb88a31eadd38	False		3713,1830,6707,3728,3882,1828,3880,5046,6701,4014	3713,1830,6707,3728,3882,1828,3880,5046,6701,4014	3713,1830,6707,3728,3882,1828,3880,5046,6701,4014	15	15	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_KERATINIZATION	c47177aa10d3	0.7112420031324616	False	ABSTAIN	none	0.7112420031324616	NOT_IN_ANCHOR_MODULE	0	True	5	-1	844024493	bb0d0599b890	True	hard	True	False	False	0.953125	True	ok	"{""claim_id"":""c_87ea6d76ffac"",""entity"":""REACTOME_KERATINIZATION"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Mb88a31eadd38"",""gene_ids"":[""3713"",""1830"",""6707"",""3728"",""3882"",""1828"",""3880"",""5046"",""6701"",""4014"",""3860"",""11202"",""3889"",""1475"",""6698""],""term_ids"":[""fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_KERATINIZATION""],""gene_set_hash"":""c47177aa10d3"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	proxy	proxy_swap_strong	ranked=984; eligible=19; ineligible=965; picked=50; max_per_module=1; blocked_by_module_cap=536; relaxed=False; relax_passes=0; ctx_mode=proxy; ctx_gate=hard; ctx_swap=True; ctx_sig=bb0d0599b890; ctx_hit_terms=965	984	19	965	50	536	False	0	1	965	deterministic		proxy_context_v2: u=0.711 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=bb0d0599b890 anchor=on;module=Mb88a31eadd38;anchored=0	proxy	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.7112420031324616	0.7112420031324616	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC		'3713;1830;6707;3728;3882;1828;3880;5046;6701;4014	'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_KERATINIZATION	True
c_a7f1c2f45c99	REACTOME_NUCLEOTIDE_SALVAGE	up	condition,tissue,perturbation,comparison	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NUCLEOTIDE_SALVAGE	fgsea_msigdb_C2_CP_REACTOME_entrez	REACTOME_NUCLEOTIDE_SALVAGE	REACTOME_NUCLEOTIDE_SALVAGE	Mebbbcdc61596	False		4860,132,272,100,353	4860,132,272,100,353	4860,132,272,100,353	5	5	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NUCLEOTIDE_SALVAGE	96689312f147	0.10298111709726632	False	ABSTAIN	none	0.10298111709726632	PROXY_U01_LOW_ABSTAIN	0	True	5	-1	989914984	bb0d0599b890	True	hard	True	False	False	0.953125	True	ok	"{""claim_id"":""c_a7f1c2f45c99"",""entity"":""REACTOME_NUCLEOTIDE_SALVAGE"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Mebbbcdc61596"",""gene_ids"":[""4860"",""132"",""272"",""100"",""353""],""term_ids"":[""fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NUCLEOTIDE_SALVAGE""],""gene_set_hash"":""96689312f147"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	proxy	proxy_swap_strong	ranked=984; eligible=19; ineligible=965; picked=50; max_per_module=1; blocked_by_module_cap=536; relaxed=False; relax_passes=0; ctx_mode=proxy; ctx_gate=hard; ctx_swap=True; ctx_sig=bb0d0599b890; ctx_hit_terms=965	984	19	965	50	536	False	0	1	965	deterministic		proxy_context_v2: u=0.103 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=bb0d0599b890 anchor=on;module=Mebbbcdc61596;anchored=0	proxy	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.10298111709726632	0.10298111709726632	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC		'4860;132;272;100;353	'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NUCLEOTIDE_SALVAGE	True
c_09b7bdfed16d	REACTOME_RHOBTB_GTPASE_CYCLE	up	condition,tissue,perturbation,comparison	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RHOBTB_GTPASE_CYCLE	fgsea_msigdb_C2_CP_REACTOME_entrez	REACTOME_RHOBTB_GTPASE_CYCLE	REACTOME_RHOBTB_GTPASE_CYCLE	Mc93a1aebbf57	False		9318,10250,5756,11329,87,9352,2873,3183,8452,5930	9318,10250,5756,11329,87,9352,2873,3183,8452,5930	9318,10250,5756,11329,87,9352,2873,3183,8452,5930	14	14	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RHOBTB_GTPASE_CYCLE	c22b7b2f9b1f	0.5579100753199324	False	ABSTAIN	none	0.5579100753199324	NOT_IN_ANCHOR_MODULE	0	True	5	-1	1010643477	bb0d0599b890	True	hard	True	False	False	0.953125	True	ok	"{""claim_id"":""c_09b7bdfed16d"",""entity"":""REACTOME_RHOBTB_GTPASE_CYCLE"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Mc93a1aebbf57"",""gene_ids"":[""9318"",""10250"",""5756"",""11329"",""87"",""9352"",""2873"",""3183"",""8452"",""5930"",""4646"",""3326"",""9475"",""6093""],""term_ids"":[""fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RHOBTB_GTPASE_CYCLE""],""gene_set_hash"":""c22b7b2f9b1f"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	proxy	proxy_swap_strong	ranked=984; eligible=19; ineligible=965; picked=50; max_per_module=1; blocked_by_module_cap=536; relaxed=False; relax_passes=0; ctx_mode=proxy; ctx_gate=hard; ctx_swap=True; ctx_sig=bb0d0599b890; ctx_hit_terms=965	984	19	965	50	536	False	0	1	965	deterministic		proxy_context_v2: u=0.558 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=bb0d0599b890 anchor=on;module=Mc93a1aebbf57;anchored=0	proxy	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.5579100753199324	0.5579100753199324	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC		'9318;10250;5756;11329;87;9352;2873;3183;8452;5930	'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RHOBTB_GTPASE_CYCLE	True
c_d256764297d6	REACTOME_SIALIC_ACID_METABOLISM	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIALIC_ACID_METABOLISM	fgsea_msigdb_C2_CP_REACTOME_entrez	REACTOME_SIALIC_ACID_METABOLISM	REACTOME_SIALIC_ACID_METABOLISM	M4721b327356d	False		8869,2720,6482,10559,10610,7903,6483,6484,4758,8128	8869,2720,6482,10559,10610,7903,6483,6484,4758,8128	8869,2720,6482,10559,10610,7903,6483,6484,4758,8128	11	11	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIALIC_ACID_METABOLISM	701b0e379986	0.813067352422373	False	ABSTAIN	none	0.813067352422373	NOT_IN_ANCHOR_MODULE	0	True	5	-1	1049129993	bb0d0599b890	True	hard	True	False	False	0.953125	True	ok	"{""claim_id"":""c_d256764297d6"",""entity"":""REACTOME_SIALIC_ACID_METABOLISM"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M4721b327356d"",""gene_ids"":[""8869"",""2720"",""6482"",""10559"",""10610"",""7903"",""6483"",""6484"",""4758"",""8128"",""10020""],""term_ids"":[""fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIALIC_ACID_METABOLISM""],""gene_set_hash"":""701b0e379986"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	proxy	proxy_swap_strong	ranked=984; eligible=19; ineligible=965; picked=50; max_per_module=1; blocked_by_module_cap=536; relaxed=False; relax_passes=0; ctx_mode=proxy; ctx_gate=hard; ctx_swap=True; ctx_sig=bb0d0599b890; ctx_hit_terms=965	984	19	965	50	536	False	0	1	965	deterministic		proxy_context_v2: u=0.813 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=bb0d0599b890 anchor=on;module=M4721b327356d;anchored=0	proxy	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	4	0.813067352422373	0.813067352422373	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC|tumor|genotype|TP53_mut_vs_TP53_wt	UCEC		'8869;2720;6482;10559;10610;7903;6483;6484;4758;8128	'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIALIC_ACID_METABOLISM	True
