module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
Mac7586f3497b	26	1	25	['10124', '9133', '2947', '4842', '6888', '7137', '10693', '11318', '1132', '1761']	['fgsea_msigdb_H_entrez:HALLMARK_SPERMATOGENESIS']	10124;9133;2947;4842;6888;7137;10693;11318;1132;1761	fgsea_msigdb_H_entrez:HALLMARK_SPERMATOGENESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	25620615c1b6	91713f27e10d	ac7586f3497b	0.984375	1	1	term_survival:min
Mb172cbd0deb3	27	1	31	['5091', '6535', '2878', '5224', '5621', '115', '1292', '1384', '351', '3908']	['fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS']	5091;6535;2878;5224;5621;115;1292;1384;351;3908	fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	54726224a445	8e081674ac8c	b172cbd0deb3	0.96875	1	1	term_survival:min
Mbae0441ba2ef	28	1	23	['10124', '10397', '10410', '3662', '5621', '6004', '8743', '1437', '196', '3596']	['fgsea_msigdb_H_entrez:HALLMARK_IL2_STAT5_SIGNALING']	10124;10397;10410;3662;5621;6004;8743;1437;196;3596	fgsea_msigdb_H_entrez:HALLMARK_IL2_STAT5_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	a9e1f4c3f722	2e2cd39db385	bae0441ba2ef	0.875	1	1	term_survival:min
Mbe5cd644fd37	29	1	8	['1946', '2947', '351', '8406', '2050', '4118', '5314', '9465']	['fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE']	1946;2947;351;8406;2050;4118;5314;9465	fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	235cd4ae46ea	03c285806a0c	be5cd644fd37	0.953125	1	1	term_survival:min
Mc655fb76a1be	30	1	36	['10125', '3690', '3937', '11047', '3593', '3600', '6004', '6892', '8743', '196']	['fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE']	10125;3690;3937;11047;3593;3600;6004;6892;8743;196	fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	c39a49f63f3b	062912c9aca0	c655fb76a1be	1.0	1	1	term_survival:min
Mc8fa09b84269	31	1	18	['11047', '5111', '11051', '2068', '3059', '10946', '1161', '1643', '2067', '2071']	['fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR']	11047;5111;11051;2068;3059;10946;1161;1643;2067;2071	fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	ae7f9f42f1d6	f568d8431913	c8fa09b84269	0.890625	1	1	term_survival:min
Md4f5e0a53b7c	32	1	11	['7163', '1075', '1173', '3382', '5538', '5594', '1203', '163', '5868', '8674']	['fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION']	7163;1075;1173;3382;5538;5594;1203;163;5868;8674	fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	4f8f2ba5258e	d45d65800549	d4f5e0a53b7c	0.90625	1	1	term_survival:min
Me43c4cd101bd	33	1	21	['5091', '6535', '718', '8974', '682', '9663', '10422', '1193', '2235', '2996']	['fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM']	5091;6535;718;8974;682;9663;10422;1193;2235;2996	fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	bd368acaecf8	8951f4c8785b	e43c4cd101bd	0.953125	1	1	term_survival:min
Me6bf443283c2	34	1	7	['5747', '4060', '5104', '5196', '5553', '6578', '8993']	['fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS']	5747;4060;5104;5196;5553;6578;8993	fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	2c1bf7796dc4	e7371f4eac9a	e6bf443283c2	0.9375	1	1	term_survival:min
Mea4001d70482	35	1	9	['8819', '8454', '3280', '4851', '10402', '1840', '6934', '7472', '8321']	['fgsea_msigdb_H_entrez:HALLMARK_NOTCH_SIGNALING']	8819;8454;3280;4851;10402;1840;6934;7472;8321	fgsea_msigdb_H_entrez:HALLMARK_NOTCH_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	3de53f20e7bb	5c2b02c8d35c	ea4001d70482	0.953125	1	1	term_survival:min
Mf038d5edca1f	36	1	17	['3553', '3569', '1435', '5196', '7097', '8651', '948', '10379', '1438', '1441']	['fgsea_msigdb_H_entrez:HALLMARK_IL6_JAK_STAT3_SIGNALING']	3553;3569;1435;5196;7097;8651;948;10379;1438;1441	fgsea_msigdb_H_entrez:HALLMARK_IL6_JAK_STAT3_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	aba26b5a640d	3b83c355a68c	f038d5edca1f	0.953125	1	1	term_survival:min
Mf1237f2d6d20	37	1	12	['10549', '2878', '5621', '10494', '2068', '7295', '10542', '3087', '4700', '4710']	['fgsea_msigdb_H_entrez:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY']	10549;2878;5621;10494;2068;7295;10542;3087;4700;4710	fgsea_msigdb_H_entrez:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	e51530c84b6e	ca3891cda6d4	f1237f2d6d20	0.953125	1	1	term_survival:min
Mf4feafd524b6	38	1	12	['7494', '10113', '6347', '7280', '7466', '1054', '11015', '3014', '3376', '4800']	['fgsea_msigdb_H_entrez:HALLMARK_UNFOLDED_PROTEIN_RESPONSE']	7494;10113;6347;7280;7466;1054;11015;3014;3376;4800	fgsea_msigdb_H_entrez:HALLMARK_UNFOLDED_PROTEIN_RESPONSE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	e03c801068a9	eeffa3ffaeb4	f4feafd524b6	0.859375	1	1	term_survival:min
Mf77e58aceafc	39	3	62	['10125', '3690', '3937', '6535', '1520', '2335', '283', '3172', '3398', '3485']	['fgsea_msigdb_H_entrez:HALLMARK_COAGULATION', 'fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT', 'fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION']	10125;3690;3937;6535;1520;2335;283;3172;3398;3485	fgsea_msigdb_H_entrez:HALLMARK_COAGULATION;fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT;fgsea_msigdb_H_entrez:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	7d667b14ba87	c3a312deb127	f77e58aceafc	0.921875	3	3	term_survival:min
Mf906280fa5e1	40	1	25	['3265', '4627', '5747', '10458', '3691', '5603', '7070', '1001', '1002', '1006']	['fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION']	3265;4627;5747;10458;3691;5603;7070;1001;1002;1006	fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	5	a0d788ededd9	37b4810ad81e	f906280fa5e1	0.9375	1	1	term_survival:min
