term_uid	gene_id	weight	gene_term_degree	term_gene_degree
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	1272	1.0	5	6
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	408	1.0	10	6
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	6868	1.0	13	6
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	8650	1.0	10	6
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	9148	1.0	5	6
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	10499	1.0	6	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	3012	1.0	8	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	3017	1.0	7	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	3021	1.0	52	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	354	1.0	1	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	367	1.0	8	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	5585	1.0	6	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8294	1.0	67	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8331	1.0	67	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8340	1.0	66	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8342	1.0	19	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8343	1.0	32	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8344	1.0	9	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8345	1.0	19	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8347	1.0	19	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8349	1.0	66	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8352	1.0	57	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8353	1.0	57	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8354	1.0	57	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8355	1.0	57	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8356	1.0	57	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8357	1.0	13	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8358	1.0	27	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8359	1.0	67	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8361	1.0	9	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	8370	1.0	9	26
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	7334	1.0	15	4
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	7335	1.0	12	4
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	8517	1.0	16	4
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	8767	1.0	10	4
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	10381	1.0	50	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	10382	1.0	1	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	10645	1.0	1	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	5565	1.0	14	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	5571	1.0	2	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	7278	1.0	4	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	7280	1.0	9	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	7846	1.0	17	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	11091	1.0	10	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	1959	1.0	4	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	2033	1.0	54	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	3021	1.0	52	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	3200	1.0	1	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	3201	1.0	1	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	3213	1.0	1	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	3214	1.0	2	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	4211	1.0	1	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	5080	1.0	5	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	5916	1.0	1	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	5929	1.0	10	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	6256	1.0	25	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	8294	1.0	67	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	8331	1.0	67	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	8340	1.0	66	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	8343	1.0	32	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	8349	1.0	66	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	8352	1.0	57	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	8353	1.0	57	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	8354	1.0	57	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	8355	1.0	57	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	8356	1.0	57	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	8358	1.0	27	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	8359	1.0	67	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	9063	1.0	4	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	9935	1.0	1	27
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	701	1.0	14	2
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	9184	1.0	14	2
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	1017	1.0	6	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	1111	1.0	19	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	4998	1.0	3	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	5000	1.0	2	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	5001	1.0	7	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	5810	1.0	1	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	5883	1.0	4	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	5884	1.0	1	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	6119	1.0	17	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	10000	1.0	27	7
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	208	1.0	21	7
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	572	1.0	2	7
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	7529	1.0	12	7
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	7531	1.0	32	7
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	7532	1.0	30	7
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	7534	1.0	31	7
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	10018	1.0	8	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	207	1.0	35	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	2810	1.0	7	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	596	1.0	9	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	637	1.0	1	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	7027	1.0	26	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	7159	1.0	2	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	8655	1.0	10	8
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	3156	1.0	8	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	3157	1.0	6	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	32	1.0	6	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	3422	1.0	5	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	4598	1.0	5	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	6604	1.0	14	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	6721	1.0	8	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	6907	1.0	16	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	7108	1.0	5	9
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	1741	1.0	9	6
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	2790	1.0	26	6
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	2791	1.0	44	6
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	2792	1.0	47	6
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	2793	1.0	44	6
fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	5330	1.0	11	6
