term_uid	gene_id	weight	gene_term_degree	term_gene_degree
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	50	1.0	2	39
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	5209	1.0	3	39
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	539	1.0	1	39
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	5860	1.0	1	39
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	593	1.0	1	39
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	6390	1.0	1	39
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	6573	1.0	1	39
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	7351	1.0	2	39
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	7384	1.0	1	39
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	7532	1.0	1	39
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	8404	1.0	1	39
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	8436	1.0	1	39
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	8491	1.0	1	39
fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	8884	1.0	1	39
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	10261	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	11222	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	1445	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	2000	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	207	1.0	3	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	2113	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	2634	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	2833	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3001	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3002	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3109	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3112	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3117	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3122	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3133	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3135	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	322	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3455	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3551	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3553	1.0	4	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3558	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	356	1.0	3	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3589	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3592	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3593	1.0	4	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	3624	1.0	4	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	4153	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	43	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	4318	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	5551	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	5579	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	5582	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	567	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	5788	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	5917	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	6123	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	6133	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	6189	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	6203	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	6354	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	6357	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	6363	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	6892	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	7070	1.0	5	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	7076	1.0	5	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	7098	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	8664	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	914	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	915	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	925	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	926	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	942	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	9466	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	958	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	959	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	10397	1.0	2	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	10611	1.0	4	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	10645	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	11057	1.0	3	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	1622	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	1718	1.0	3	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	2005	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	207	1.0	3	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	2185	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	2773	1.0	2	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	3880	1.0	3	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	4117	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	567	1.0	2	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	6197	1.0	2	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	6675	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	9455	1.0	2	16
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	2260	1.0	1	9
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	350	1.0	1	9
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	3764	1.0	1	9
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	4023	1.0	3	9
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	5553	1.0	1	9
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	6578	1.0	1	9
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	6696	1.0	2	9
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	7076	1.0	5	9
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	8993	1.0	1	9
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1001	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1002	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1004	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	10290	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	11096	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1265	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1308	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1364	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1432	1.0	3	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1500	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1956	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	2200	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	2770	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	3265	1.0	3	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	3675	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	3691	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	3728	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	3918	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	4192	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	4267	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	4318	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	4597	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	4627	1.0	3	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	5010	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	5788	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	5818	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	5921	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	60	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	6237	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	6624	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	70	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	7059	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	7070	1.0	5	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	7082	1.0	3	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	71	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	7106	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	7122	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	7248	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	794	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	81	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	8174	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	8189	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	8449	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	8503	1.0	3	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	8517	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	8935	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	9073	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	9344	1.0	1	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	942	1.0	2	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	9672	1.0	3	50
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	102	1.0	1	10
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	1946	1.0	2	10
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	3315	1.0	1	10
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	351	1.0	1	10
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	4118	1.0	1	10
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	5314	1.0	1	10
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	5329	1.0	6	10
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	7070	1.0	5	10
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	8406	1.0	1	10
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	9465	1.0	1	10
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	10134	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	10950	1.0	3	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	1647	1.0	4	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	1649	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	1676	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	1960	1.0	4	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	2878	1.0	3	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	2944	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	301	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	3082	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	3489	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	3553	1.0	4	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	356	1.0	3	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	3725	1.0	4	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	4744	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	5327	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	5330	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	5551	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	5611	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	5663	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	6041	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	633	1.0	3	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	6574	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	6648	1.0	4	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	7076	1.0	5	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	7153	1.0	4	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	8878	1.0	3	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	914	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	929	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	10350	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	10351	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	10661	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	189	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	2232	1.0	3	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	2730	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	3283	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	3295	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	335	1.0	2	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	3417	1.0	3	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	3418	1.0	2	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	3422	1.0	2	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	367	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	3992	1.0	2	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	5189	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	5190	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	5191	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	5194	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	5213	1.0	2	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	6256	1.0	2	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	6310	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	6820	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	8412	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	8424	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	8431	1.0	2	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	8435	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	8443	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	847	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	8856	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	9963	1.0	1	30
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	214	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	2770	1.0	2	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	2946	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	308	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	3958	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	4023	1.0	3	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	4047	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	4597	1.0	2	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	5329	1.0	6	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	5359	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	6311	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	6713	1.0	2	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	6721	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	71	1.0	2	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	7108	1.0	1	16
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	928	1.0	2	16
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	10411	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	10603	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	10747	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	11098	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	1397	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	1508	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	1519	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	1675	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	1803	1.0	3	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	2934	1.0	3	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	3249	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	335	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	3673	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	3818	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	4035	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	4048	1.0	3	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	4224	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	4320	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	4323	1.0	3	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	4485	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	462	1.0	3	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	5028	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	5196	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	5654	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	629	1.0	4	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	6678	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	710	1.0	3	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	732	1.0	1	29
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	735	1.0	2	29
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1012	1.0	3	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	11108	1.0	1	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	11216	1.0	1	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1378	1.0	1	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1380	1.0	1	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1508	1.0	2	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1514	1.0	1	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1519	1.0	2	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1520	1.0	2	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1604	1.0	1	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1608	1.0	1	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1803	1.0	3	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	2207	1.0	1	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	2230	1.0	2	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	2885	1.0	2	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	3569	1.0	4	46
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	3660	1.0	3	46
