term_id	term_name	source	stat	qval	direction	evidence_genes	group_id	invalid_reason	is_summary	is_valid	pval	pval_provided	pval_source	qval_provided	qval_source	term_id_salvaged	term_name_salvaged
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	fgsea_msigdb_C2_CP_REACTOME_entrez	1.60350475959743	0.82	up	5063;801;1003;5058;7410;5170			False	True		False	missing	True	qval	False	False
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	fgsea_msigdb_C2_CP_REACTOME_entrez	1.60058681391672	0.82	up	4683;1763;5982;5810;672;6119			False	True		False	missing	True	qval	False	False
REACTOME_PI_3K_CASCADE_FGFR1	REACTOME_PI_3K_CASCADE_FGFR1	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.59234255016944	0.82	down	2251;9365;2250;2255;2249;2247;2253;5781;8074;5295;2254;2260;10818			False	True		False	missing	True	qval	False	False
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.56896067589382	0.82	up	2786;2768;2785;2147;2783;9002;2788;2782;2787;2769;2792			False	True		False	missing	True	qval	False	False
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.56794458916762	0.82	up	10686;5817;9075;1003;1007;5818;1009;1013;9069;10207;6663;60;8728;9073;2294;5010			False	True		False	missing	True	qval	False	False
REACTOME_SIGNALING_BY_WNT_IN_CANCER	REACTOME_SIGNALING_BY_WNT_IN_CANCER	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.56549026464027	0.82	down	8323;324;5519;8322;6934;5518;5526			False	True		False	missing	True	qval	False	False
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	fgsea_msigdb_C2_CP_REACTOME_entrez	1.56045084162607	0.82	up	2786;2785;2783;2788;2782;2787;2769;2792			False	True		False	missing	True	qval	False	False
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.55284425243665	0.82	down	8554;8535;7329;10210;4869;10499;6045;2033;11315;1655			False	True		False	missing	True	qval	False	False
REACTOME_SIGNAL_AMPLIFICATION	REACTOME_SIGNAL_AMPLIFICATION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.54606372307546	0.82	up	2786;2785;2773;2783;2788;2782;2787;2769;2792;2770			False	True		False	missing	True	qval	False	False
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.54006409694134	0.82	up	2786;2785;112;152;5581;2773;2783;2788;5999;2782;114;2787;6004;111;5583;2792;2770			False	True		False	missing	True	qval	False	False
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	fgsea_msigdb_C2_CP_REACTOME_entrez	1.52896997640999	0.82	up	2786;2785;5058;2783;998;5170;2788;2782;2787			False	True		False	missing	True	qval	False	False
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	fgsea_msigdb_C2_CP_REACTOME_entrez	1.51267372867522	0.82	up	7297;5008;3976;1270;3569;9021;3590;1271			False	True		False	missing	True	qval	False	False
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.51003146187849	0.82	up	2786;2785;112;5573;2740;2783;9495;2788;3790;8826;2782;114;2787;2641;111;2792			False	True		False	missing	True	qval	False	False
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	fgsea_msigdb_C2_CP_REACTOME_entrez	1.50387226622832	0.82	up	8503;2185;3635;3581;5291;3560;3568;3558;3561;5293;6850;3601;3559;3567			False	True		False	missing	True	qval	False	False
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.50376932991836	0.82	down	2251;9365;2250;2255;2249;2247;3730;2253			False	True		False	missing	True	qval	False	False
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	fgsea_msigdb_C2_CP_REACTOME_entrez	1.50151872013055	0.82	up	2786;2785;2783;5170;2788;2782;2787;2792			False	True		False	missing	True	qval	False	False
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	fgsea_msigdb_C2_CP_REACTOME_entrez	1.49535687620336	0.82	up	2224;9632;3638;1717;9871;10498;31;6319;2194;4520;7108;10654;5469;3156;3157;4598;32;3422;9453			False	True		False	missing	True	qval	False	False
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.49304925369821	0.82	down	8322;161;1212;163;7474			False	True		False	missing	True	qval	False	False
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.48911116288972	0.82	down	6241;1874;7027;7029;1869;7083;993			False	True		False	missing	True	qval	False	False
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	fgsea_msigdb_C2_CP_REACTOME_entrez	1.4829250198209	0.82	up	1634;4669;3423;10675;9955;6383;9394;10082;2131;9348			False	True		False	missing	True	qval	False	False
REACTOME_SIGNALING_BY_ALK	REACTOME_SIGNALING_BY_ALK	fgsea_msigdb_C2_CP_REACTOME_entrez	1.48275999423991	0.82	up	639;5803;3091;5291;3667;1786;3561;5764			False	True		False	missing	True	qval	False	False
REACTOME_RHO_GTPASES_ACTIVATE_PAKS	REACTOME_RHO_GTPASES_ACTIVATE_PAKS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.48113233117644	0.82	up	5063;801;5058;998;5500;4627			False	True		False	missing	True	qval	False	False
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	fgsea_msigdb_C2_CP_REACTOME_entrez	1.48015463467047	0.82	up	3265;1839;887;2520			False	True		False	missing	True	qval	False	False
REACTOME_SIGNALING_BY_VEGF	REACTOME_SIGNALING_BY_VEGF	fgsea_msigdb_C2_CP_REACTOME_entrez	1.47977224833638	0.82	up	10006;5063;2185;3265;801;1003;8829;5058;7410;5600;1398;10163;998;5291;5170;1535;5747;6093;60;5829;2534;8877;9047;2277;8828;10458;10768			False	True		False	missing	True	qval	False	False
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.47946391055737	0.82	up	5817;1003;1007;5818;1009;1013;6663;60;8728;2294;1015;4301;1002			False	True		False	missing	True	qval	False	False
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.47779351968593	0.82	down	324;5519;10023			False	True		False	missing	True	qval	False	False
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	fgsea_msigdb_C2_CP_REACTOME_entrez	1.4758928813266	0.82	up	5063;3118;9398;5058;7535;920;3120;3937;9402;3125			False	True		False	missing	True	qval	False	False
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.46958249101745	0.82	down	8554;7175;4927;8086;5987;8480;7329;10762;5371;7428;6396			False	True		False	missing	True	qval	False	False
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.46680567835089	0.82	down	10189;7175;4927;8086;8480;10482;10762;7884			False	True		False	missing	True	qval	False	False
REACTOME_RAC2_GTPASE_CYCLE	REACTOME_RAC2_GTPASE_CYCLE	fgsea_msigdb_C2_CP_REACTOME_entrez	1.46600502961977	0.82	up	10006;8503;1794;5058;7410;7204;9710;10163;998;1535;7037;8987;5880;8826;1795			False	True		False	missing	True	qval	False	False
REACTOME_CHOLESTEROL_BIOSYNTHESIS	REACTOME_CHOLESTEROL_BIOSYNTHESIS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.44765107451456	0.82	up	1718;2224;1717;3930;7108;10654;3156;3157;4598;3422;9453			False	True		False	missing	True	qval	False	False
REACTOME_OTHER_INTERLEUKIN_SIGNALING	REACTOME_OTHER_INTERLEUKIN_SIGNALING	fgsea_msigdb_C2_CP_REACTOME_entrez	1.44759635261588	0.82	up	7297;5803;3588;920			False	True		False	missing	True	qval	False	False
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	fgsea_msigdb_C2_CP_REACTOME_entrez	1.4427082289047	0.82	up	8503;3635;5291;3560;3568;3558;3561;5293;3559;3567			False	True		False	missing	True	qval	False	False
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	fgsea_msigdb_C2_CP_REACTOME_entrez	1.44241174664146	0.82	up	2786;2785;2783;2788;2782;2787;2769;2792			False	True		False	missing	True	qval	False	False
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	REACTOME_REGULATION_OF_SIGNALING_BY_CBL	fgsea_msigdb_C2_CP_REACTOME_entrez	1.4420827341818	0.82	up	8503;1398;5291;2534;4067;5293;3055;6850			False	True		False	missing	True	qval	False	False
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.4405316078393	0.82	up	10232;248;420;9091;8733;4978;5281;4061;8000;4062;8875;5277;5283;2215;8818;7070;5329;419;1087;2350			False	True		False	missing	True	qval	False	False
REACTOME_GABA_RECEPTOR_ACTIVATION	REACTOME_GABA_RECEPTOR_ACTIVATION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.43754665612691	0.82	up	2786;2785;112;2773;2783;2788;2556;2782;114;2554;2561;2787;2570;111;2792;2555;2770;2562;2774			False	True		False	missing	True	qval	False	False
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.43614681261786	0.82	down	8823;2250;673;2249;2247;2253;10253;5518;5781;8074;6233;7316;8817;2254			False	True		False	missing	True	qval	False	False
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	fgsea_msigdb_C2_CP_REACTOME_entrez	1.42972913818618	0.82	up	2224;1717;10498;31;6319;2194;4520;7108;10654;5469;3156;3157;4598;32;3422;9453			False	True		False	missing	True	qval	False	False
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS	REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.42866640839616	0.82	up	2786;826;2785;801;112;5573;1003;2783;5291;5170;2788;824;2782;114;2534;2787;5293;111;2792			False	True		False	missing	True	qval	False	False
REACTOME_GLYCOSPHINGOLIPID_CATABOLISM	REACTOME_GLYCOSPHINGOLIPID_CATABOLISM	fgsea_msigdb_C2_CP_REACTOME_entrez	1.4268938198143	0.82	up	5660;412;414;4074;415;6610;4759;427;10825			False	True		False	missing	True	qval	False	False
REACTOME_PI_3K_CASCADE_FGFR3	REACTOME_PI_3K_CASCADE_FGFR3	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.42621407764747	0.82	down	8823;2250;2249;2247;2253;5781;8074;5295;8817;2254			False	True		False	missing	True	qval	False	False
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	fgsea_msigdb_C2_CP_REACTOME_entrez	1.42601527918655	0.82	up	8503;7410;998;5291;5170;5880;2534;4067;3937;1278;6850			False	True		False	missing	True	qval	False	False
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.42549235075511	0.82	up	2786;11214;2768;2785;7410;7204;2783;2788;389;9181;6093;2782;2787;2792;9826;9828;5924;2245;5364;10672			False	True		False	missing	True	qval	False	False
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	fgsea_msigdb_C2_CP_REACTOME_entrez	1.42189816144987	0.82	up	2786;2785;801;2783;2788;2897;2782;2787			False	True		False	missing	True	qval	False	False
REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS	REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.41583632169502	0.82	up	2804;3265;5292;2120;7750;3845			False	True		False	missing	True	qval	False	False
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.41051265707045	0.82	down	6580;6616;9256;4128;6571;8541			False	True		False	missing	True	qval	False	False
REACTOME_PYROPTOSIS	REACTOME_PYROPTOSIS	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.40882808866775	0.82	down	3659;1991;3552;834;838;837			False	True		False	missing	True	qval	False	False
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	REACTOME_PLASMA_LIPOPROTEIN_REMODELING	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.40813936755246	0.82	down	3990;348;5125;335;3931;4023			False	True		False	missing	True	qval	False	False
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	fgsea_msigdb_C2_CP_REACTOME_entrez	1.40447104425417	0.82	up	5423;5426;5982;6119;8505			False	True		False	missing	True	qval	False	False
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.39905784612015	0.82	down	2251;8823;2250;673;2255;2249;2247;2253;10253;5518;5781;8074;6233;7316;8817;2254			False	True		False	missing	True	qval	False	False
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.39532273122289	0.82	down	2251;8823;673;2249;2247;2253;10253;5518;5781;8074;6233;7316;8817;2254			False	True		False	missing	True	qval	False	False
REACTOME_CA_DEPENDENT_EVENTS	REACTOME_CA_DEPENDENT_EVENTS	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.39512422243848	0.82	down	3838;5580;109;5576;108;156;817;5575;113;5137;816;107;5582;814;818			False	True		False	missing	True	qval	False	False
REACTOME_ABC_TRANSPORTER_DISORDERS	REACTOME_ABC_TRANSPORTER_DISORDERS	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.39250600923797	0.82	down	5689;1244;11160;5709;5687;6833;335;21;10058;5706;5707;7979;5690;5713			False	True		False	missing	True	qval	False	False
REACTOME_PLATELET_SENSITIZATION_BY_LDL	REACTOME_PLATELET_SENSITIZATION_BY_LDL	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.38997011579978	0.82	down	5519;5777;5518;5781;5526;5528;338			False	True		False	missing	True	qval	False	False
REACTOME_REPRODUCTION	REACTOME_REPRODUCTION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.38858630147945	0.82	up	4683;639;2515;10388;8359;1019;8294;8347;6847;8362;3021;8348;11083;6677;672;4439;6119;7784;8364;7022;8747;11144;10735;8337			False	True		False	missing	True	qval	False	False
REACTOME_SIGNALING_BY_NODAL	REACTOME_SIGNALING_BY_NODAL	fgsea_msigdb_C2_CP_REACTOME_entrez	1.38855558804074	0.82	up	4838;4088;8928;5046			False	True		False	missing	True	qval	False	False
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION	REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.38649406105589	0.82	down	2251;8823;2250;2255;2249;2247;2253;8074;9982;8817;2254			False	True		False	missing	True	qval	False	False
REACTOME_PROGRAMMED_CELL_DEATH	REACTOME_PROGRAMMED_CELL_DEATH	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.38623004046756	0.82	down	3659;5689;324;4836;10273;2339;8797;5709;5687;5580;3005;1991;7534;7027;7029;1869;3552;834;572;5706;660;4001;5707;5533;838;7979;1830;3320;5690;1828;5713;330;7332;10000;5588;8837			False	True		False	missing	True	qval	False	False
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	fgsea_msigdb_C2_CP_REACTOME_entrez	1.38350436923655	0.82	up	1839;6678;5663;1447;6387;2069;10413			False	True		False	missing	True	qval	False	False
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.38345061929483	0.82	down	7175;4927;1104;8086;8480;4869;10762			False	True		False	missing	True	qval	False	False
REACTOME_REGULATION_OF_INSULIN_SECRETION	REACTOME_REGULATION_OF_INSULIN_SECRETION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.38162242655856	0.82	up	2786;2785;112;152;5573;2740;2783;9495;2788;2181;3790;8826;2782;114;6513;2787;6861;2769;10768;2641;111;2792;2770;3767			False	True		False	missing	True	qval	False	False
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	fgsea_msigdb_C2_CP_REACTOME_entrez	1.38090641184664	0.82	up	2908;6095;3164;2103;9970;5468;9572;9971;2649;2101;6096;6258;5469;6257;5915;4929			False	True		False	missing	True	qval	False	False
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.37550330046775	0.82	up	2966;9015;2965;9014;9533;2968;1022			False	True		False	missing	True	qval	False	False
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	fgsea_msigdb_C2_CP_REACTOME_entrez	1.36878805011212	0.82	up	2786;8503;3265;2785;801;1839;2773;2783;2069;5170;2788;5747;2782;3480;8877;2787;6722			False	True		False	missing	True	qval	False	False
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	fgsea_msigdb_C2_CP_REACTOME_entrez	1.36782622108543	0.82	up	2966;4300;2963;5431;8812;2965;9150;5433;905;2968;5430;1022;8178;4686;6923			False	True		False	missing	True	qval	False	False
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.36659774474189	0.82	down	5519;7027;7029;1869;5000;891;5518			False	True		False	missing	True	qval	False	False
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.36609280928647	0.82	down	2251;8823;2250;2255;2249;2247;2253;8074			False	True		False	missing	True	qval	False	False
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.36386607250056	0.82	down	1262;11336;5310;10694;2847;1260;4218;6608;403;8195;8729;10576			False	True		False	missing	True	qval	False	False
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.36301769736414	0.82	down	7175;4927;8086;8480;7329;10210;10762			False	True		False	missing	True	qval	False	False
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	fgsea_msigdb_C2_CP_REACTOME_entrez	1.36090773923488	0.82	up	4855;10014;2648;9734			False	True		False	missing	True	qval	False	False
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.35903923368647	0.82	down	10189;9775;9295;7175;4927;8683;8086;8480;10482;7919;6431;10762;7884;11338			False	True		False	missing	True	qval	False	False
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.35473369886508	0.82	up	2966;8359;9015;2965;8294;8347;8362;10284;3021;8348;9014;6839;8364;1786;8337;9533;8819;2968			False	True		False	missing	True	qval	False	False
REACTOME_CARDIOGENESIS	REACTOME_CARDIOGENESIS	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.35288608315105	0.82	down	11091;8320;6899;8861;6862;4303;6910;2626;9421			False	True		False	missing	True	qval	False	False
