term_id	term_name	source	stat	qval	direction	evidence_genes	group_id	invalid_reason	is_summary	is_valid	pval	pval_provided	pval_source	qval_provided	qval_source	term_id_salvaged	term_name_salvaged
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	fgsea_msigdb_H_entrez	1.17641068524917	0.731605351170569	up	10006;10611;1453;11214;1794;996;3831;3799;6249;7204;10163;998;5108;11190;4627;6904;11004;2317;9181;4281;6093;5829;667;7277;983;10403;10928;4739;4296;9133;10160;675;4628;9826;9585;11064;4643;8936;9787;10435;357;11133;613;4650;7153;10565;4082;9344			False	True		False	missing	True	qval	False	False
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	fgsea_msigdb_H_entrez	1.16523346628606	0.731605351170569	up	10006;3108;3091;7098;8651;3592;3551;6891;9734;5199;8560;8767;3689;2147;1520;3976;7535;7097;920;8915;2069;3569;672;5551;2213;6059;3560;4050;3111;92;3558;3561;3112;972;3606;894;3553;3135;4067;3937;2113;1029;1984;7186;6223;3683;8444;8477;3459;3566;3574;6357;3559			False	True		False	missing	True	qval	False	False
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	fgsea_msigdb_H_entrez	1.14610064569502	0.731605351170569	up	4855;7471;10014;2648;8321;7475;894;1454;2770;5664			False	True		False	missing	True	qval	False	False
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	fgsea_msigdb_H_entrez	1.13978951454362	0.731605351170569	up	10006;5008;3091;7098;5817;366;1839;1318;5663;2773;8767;3976;7130;7097;2069;3569;4891;4061;3560;3576;5739;3696;92;719;3606;3553;8877;4067;1240;3937;5027;490;6717;5732;2769;3656;10316;4790;6004;3601;3566;9180;8519;8743;4210;3738;958;3386;9153;6401;3690;3593;5970;4224;1536;7162;7076;5329;3554;6541;3627;3454;2152;4693;6352;196;4084;6506;9435;3575;1906			False	True		False	missing	True	qval	False	False
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	fgsea_msigdb_H_entrez	1.13735008023146	0.731605351170569	up	1515;4855;3796;4321;801;2764;3697;5663;5155;2773;2147;1520;5359;2783;3075;337;3569;710;6935;11216;3309;5327;1465;1378;5292;1509;2534;842;10404;5698;4067;3937;1848;1519;8754;5550;9101;3920;1356			False	True		False	missing	True	qval	False	False
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	fgsea_msigdb_H_entrez	1.13279087373862	0.731605351170569	up	7145;2908;4259;8991;996;2993;9091;2994;8867;5498;4891;682;7037;4329;3045;7150;8364;644;8974;1182;6513;4005;669;2057;3920;2996;1371;8301;440;286;2995;212;7716;10841;3386;6006;6397;10840;1039;4601;10661			False	True		False	missing	True	qval	False	False
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	fgsea_msigdb_H_entrez	1.12478586135186	0.731605351170569	up	10399;10397;9618;3265;8651;1839;8812;3976;1606;1030;3275;3945;9883;5429;3872;5154;4013;9538;10560;1509;894;8877;10057;9738;4193;3691;3162;1029;8626;10458;6004;2872;5268			False	True		False	missing	True	qval	False	False
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	fgsea_msigdb_H_entrez	-1.10267714760911	0.731605351170569	down	324;2339;3399;1028;8412;657			False	True		False	missing	True	qval	False	False
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	fgsea_msigdb_H_entrez	1.09279354374607	0.731605351170569	up	1634;1611;5663;2065;3482;2147;5058;10059;8915;2069;3456;3569;672;5534;5551;2878;637;2944;5327;7049;5747;6093;4744;3606;894;842;3553;3489;599;2026;2769;3162;4739;839;3459;8682;8743;5664;6648;840;5970;9890;2879;3875			False	True		False	missing	True	qval	False	False
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	fgsea_msigdb_H_entrez	1.06905300482367	0.731605351170569	up	4191;37;4259;4942;3418;10989;5447;498;1632;2746;7419;8402;2110;4709;9296;3945;4329;1666;481;7416;7384;5162;4695;4696;10063;4723;10440;1340;10449;2395;292;293;9551;22;4722;4701;2108;1528;11331;840;9617;2879;9131;5160;4697;1355;8992;4724;2271;5166;4717			False	True		False	missing	True	qval	False	False
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	fgsea_msigdb_H_entrez	1.0636800817417	0.731605351170569	up	5468;5359;2224;10957;1717;9415;6319;875;2194;5165;7108;10654;2770;3156;3157;4598;20;3422			False	True		False	missing	True	qval	False	False
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	fgsea_msigdb_H_entrez	-1.05318328024499	0.731605351170569	down	6897;1051;4848;9775;7534;7494;8602;4869			False	True		False	missing	True	qval	False	False
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	fgsea_msigdb_H_entrez	-1.05079365563816	0.731605351170569	down	3659;11054;3437;3600;3429;6373;716;834;3431;3430;9111;7318;3669			False	True		False	missing	True	qval	False	False
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	fgsea_msigdb_H_entrez	-1.04517301477667	0.731605351170569	down	10351;3992;6647;1593;866;335;847;8412;21;6718;5827;225;8800			False	True		False	missing	True	qval	False	False
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	fgsea_msigdb_H_entrez	1.03933465110104	0.731605351170569	up	6643;3482;10059;4074;3382;1173;10972;6456;9367;9805;1182;9871;667;3920;8082;1315;11079;9183;375;9276;8615;10282			False	True		False	missing	True	qval	False	False
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	fgsea_msigdb_H_entrez	-1.03554448342158	0.731605351170569	down	334;4836;5211;6817;4958;348;6647;1349;33;3977;847;10313;226;217;8322;8780;4706;3679;5860;4638;4023;977;10140;8884;4189;604;7351;1351;7905;949			False	True		False	missing	True	qval	False	False
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	fgsea_msigdb_H_entrez	1.02575723172677	0.731605351170569	up	1634;2201;6696;5817;3487;6678;333;5744;10085;1009;7058;7169;6387;3693;3569;7057;3485;7171;6591;7052;1289;5999;3576;5806;3486;7049;5645;2191;667;2026;11010;4487;5396;1278;4176;1601;10631;1311;5352;1293;4982;7456;10486;2669;6443;2517;3690			False	True		False	missing	True	qval	False	False
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	fgsea_msigdb_H_entrez	1.02022843262407	0.731605351170569	up	6696;8829;7410;5154;7448;5747;894;4487;10631			False	True		False	missing	True	qval	False	False
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	fgsea_msigdb_H_entrez	1.01621100847612	0.731605351170569	up	10611;10397;2185;220;2773;10257;1718;2181;3638;8611;9053;9871;6319;6722;1622;2005;5036;7113;3156;3157;3422			False	True		False	missing	True	qval	False	False
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	fgsea_msigdb_H_entrez	-1.01555583682862	0.731605351170569	down	2251;4087;1072;5899;5519;5163;7334;5308;5576;108;1869;156;5602;3709;10298			False	True		False	missing	True	qval	False	False
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	fgsea_msigdb_H_entrez	-1.00217721178324	0.731605351170569	down	6647;847;475;9588;10494;5214;2729;5052;2068;3087			False	True		False	missing	True	qval	False	False
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	fgsea_msigdb_H_entrez	-0.987337548950872	0.731605351170569	down	4839;10733;4869;7965;6723;1844;7374;5347			False	True		False	missing	True	qval	False	False
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	fgsea_msigdb_H_entrez	-0.992663322563561	0.746978133912807	down	6187;3838;7398;5709;5687;6741;4830;8669;1176;3066;6194;7027;6633;10492;4869;4706;5706;5707;328;8761;1964;7965;8454;5093;1854;5690;5713;10728;1207;7332;2739;6723;10856;10576			False	True		False	missing	True	qval	False	False
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	fgsea_msigdb_H_entrez	0.972712657479654	0.746978133912807	up	4683;5426;10527;9972;8726;1019;4171;5982;5810;6839;672;6119;7037;11004;7283;1163;2146;3159;4436;1786;898;2935;983;9738;3930;9232;11113;1029;5036;9133;9183;4176;5931;9918;3184;6426;4999;4175;675;10212;10615;11340;4678;11168;9787;6628;7153;5558;10460;2547;3925;7913;10606;10528;1503			False	True		False	missing	True	qval	False	False
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	fgsea_msigdb_H_entrez	0.962563088502392	0.746978133912807	up	4683;4191;37;5720;2027;1718;1632;2110;1376;158;873;1666;11343;10455;644;5162;51;2752;2026;8801;10449;364;2194;1579;1371			False	True		False	missing	True	qval	False	False
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	fgsea_msigdb_H_entrez	0.956943552053831	0.746978133912807	up	5423;1069;1479;1716;353;112;6883;1603;2965;5982;1642;6119;9883;5429;4860;10063;9328;10978;5433;6878;9533;6809;5430;2067			False	True		False	missing	True	qval	False	False
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	fgsea_msigdb_H_entrez	0.956216592208353	0.746978133912807	up	5195;3265;3418;412;1718;2224;10512;8915;10455;4436;1381;10057;51;6258;2067;3291;6477;1022;2172;6648;3422;6310			False	True		False	missing	True	qval	False	False
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	fgsea_msigdb_H_entrez	0.944191496832087	0.762167676888916	up	8503;10989;5199;3488;1718;3689;2542;1719;2965;4171;4074;10962;4793;2181;7037;7283;3638;3309;3475;4860;1717;5693;5861;31;6513;7277;10622;9415;6319;7108;440;5352;8615;3308;9521;3156;3157;5033			False	True		False	missing	True	qval	False	False
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	fgsea_msigdb_H_entrez	0.937153894678812	0.769522808247182	up	8503;70;4478;3265;4892;7410;5818;1009;5600;6237;4902;5291;1013;3384;4627;7283;3667;7185;3638;5880;5747;60;8515;7087;3691;10174;8754;9073;5010;10458;6850;247;4982;2770;3675;4771;3386;4628;7082;1002;4318;7070;7045;1308			False	True		False	missing	True	qval	False	False
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	fgsea_msigdb_H_entrez	0.916352128034366	0.789765110450545	up	1634;10112;4191;3796;7264;6662;10616;501;5836;2542;5223;229;1289;6383;1058;3309;3486;8974;983;2026;8819;2585;2131;5165;839;9348;9276;5352;4731;1528;5033;6888;726;8912;4601;5516;3069;4678;7162;7045;6676;2805;1999;10776;11285;3925;9435;8789;1824;10456;4282;2683;9456;3161;10164;3417;2673;2745;7436;2817;5631;8614;8534;4166;7295			False	True		False	missing	True	qval	False	False
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	fgsea_msigdb_H_entrez	0.905850053599712	0.789765110450545	up	3091;5426;996;11044;4088;7090;1736;3799;1019;9252;4171;6839;1946;11004;1163;2146;3159;1058;7150;262;4212;2935;6558;983;3930;8452;10403;8819;10951;9232;6632;10419;9133;3184;8899;1871;6426;4175;2130;675;1112;10212;9585;9184;4678;10432;7153;6541;4082;5558;890;10460;602;3925;5976;3226;9493;3161;10146;8243;3151;11065;7486;11104;899			False	True		False	missing	True	qval	False	False
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	fgsea_msigdb_H_entrez	0.886874829423691	0.789765110450545	up	7297;8651;3588;3581;7097;3569;4050;9021;3561;5292;1271;3553;3162;5770;2;3601;3459;3566;9180;3574;3559;3572;3690			False	True		False	missing	True	qval	False	False
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	fgsea_msigdb_H_entrez	-0.884506588282558	0.789765110450545	down	3280;7474;4853;182;8454;5467;4854;6934			False	True		False	missing	True	qval	False	False
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	fgsea_msigdb_H_entrez	0.878781598356395	0.803700704311762	up	9620;9687;3487;771;6840;8204;7739;6387;6658;7052;5979;9094;2317;9060;6566;1717;267;7031;11098;7022;10560;5655;4886;3480;9214;6513;9145;2296;2194;5420;11031;10160;3860;1154;573			False	True		False	missing	True	qval	False	False
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	fgsea_msigdb_H_entrez	0.87410570963288	0.803700704311762	up	4633;70;1160;10014;1839;6678;2065;5837;2027;6840;2224;7169;3693;1134;4627;3270;11155;2878;7249;3475;3486;5816;4656;2775;5621;8877;7136;6450;3691;10174;6319;3801;8082;4641;1410;5507;1293;573;1674;5664;9659;859;4684			False	True		False	missing	True	qval	False	False
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	fgsea_msigdb_H_entrez	0.872026040863408	0.803700704311762	up	2515;116;7419;6847;246;7247;11004;5414;2146;9053;6518;11144;4744;6558;983;2672;5443;5261;9133;4225;4771;6888;7137;5232;9892;8028;9063			False	True		False	missing	True	qval	False	False
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	fgsea_msigdb_H_entrez	0.867082010051046	0.803700704311762	up	1515;1267;3164;1030;8804;9296;3569;3485;682;5979;7037;1036;2878;637;1875;6474;262;2354;898;7277;4067;2026;1968;3175;5873;4487;3162;3337;4885;440;988;6257;3572;6648;9;694;6539;5702			False	True		False	missing	True	qval	False	False
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	fgsea_msigdb_H_entrez	-0.909395516016535	0.831653225806452	down	10202;9368;928;6337;7033;8309;11145;21;7494;5174;374;10733;7164;6584;3993;1363;2289;3547;5777;5603;857;4192;960;6478;3669;3705;2171;10140;6196;5618			False	True		False	missing	True	qval	False	False
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	fgsea_msigdb_H_entrez	0.829506282815575	0.850532738576744	up	10611;9592;7262;4088;1839;3164;8767;7050;3976;7130;7097;3569;10010;7185;4794;10957;5328;5806;9021;7538;2354;3606;3553;8877;5743;490;4790;3601;1942;8061;2669;3572;6648;687;3593;5970;4929;694;6515;1846;5329;10769;1958;4082;3627;2152;6352;4084;602;3575;1906;597;7280;1847;4814;2683;7128			False	True		False	missing	True	qval	False	False
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	fgsea_msigdb_H_entrez	0.680978804144483	0.906116642958748	up	9620;7090;8829;4627;1271;8828;4897;3897;7070;7088			False	True		False	missing	True	qval	False	False
