term_uid	gene_id	weight	gene_term_degree	term_gene_degree
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000100985	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000101017	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000102245	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000104312	1.0	4	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000104432	1.0	4	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000105329	1.0	4	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000108691	1.0	5	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000112576	1.0	5	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000115085	1.0	1	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000115415	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000115607	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000117560	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000118971	1.0	6	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000121989	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000122641	1.0	5	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000125538	1.0	5	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000128342	1.0	5	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000134539	1.0	1	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000134954	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000135341	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000136634	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000138755	1.0	4	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000143479	1.0	1	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000143753	1.0	1	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000146648	1.0	6	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000154096	1.0	5	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000160223	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000163083	1.0	1	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000163737	1.0	4	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000164163	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000167286	1.0	1	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000167768	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000172349	1.0	1	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000177889	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000181104	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000182866	1.0	4	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000184371	1.0	6	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000186810	1.0	1	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000189430	1.0	1	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000227507	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000232810	1.0	4	55
fgsea_msigdb_H_ensembl:HALLMARK_ALLOGRAFT_REJECTION	ENSG00000239672	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000052749	1.0	3	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000065135	1.0	3	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000067064	1.0	5	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000072110	1.0	2	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000076554	1.0	4	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000087076	1.0	1	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000099194	1.0	4	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000103942	1.0	2	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000109452	1.0	2	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000112576	1.0	5	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000112658	1.0	1	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000112972	1.0	3	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000113161	1.0	3	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000117143	1.0	1	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000118515	1.0	4	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000124225	1.0	4	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000127954	1.0	1	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000131016	1.0	3	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000135525	1.0	3	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000138448	1.0	4	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000154122	1.0	3	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000164120	1.0	1	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000166451	1.0	1	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000170515	1.0	4	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000178573	1.0	1	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000189060	1.0	3	27
fgsea_msigdb_H_ensembl:HALLMARK_ANDROGEN_RESPONSE	ENSG00000196419	1.0	3	27
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000008438	1.0	1	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000077782	1.0	1	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000099250	1.0	5	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000109072	1.0	2	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000118785	1.0	4	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000118971	1.0	6	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000124875	1.0	4	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000138448	1.0	4	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000142192	1.0	4	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000159167	1.0	3	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000163430	1.0	2	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000163737	1.0	4	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000169398	1.0	3	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000173391	1.0	5	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000178726	1.0	2	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000184916	1.0	2	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000186652	1.0	1	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000197461	1.0	1	19
fgsea_msigdb_H_ensembl:HALLMARK_ANGIOGENESIS	ENSG00000204262	1.0	3	19
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000035403	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000039068	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000055118	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000064666	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000065618	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000067445	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000072110	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000072415	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000075618	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000075711	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000077522	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000084636	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000090339	1.0	6	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000091436	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000100345	1.0	5	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000100985	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000101335	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000103855	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000104067	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000105376	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000110076	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000110400	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000110492	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000110799	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000112062	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000113361	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000117020	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000117461	1.0	4	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000120217	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000120896	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000124181	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000125753	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000126458	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000126562	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000127955	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000127990	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000128245	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000128340	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000130202	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000131462	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000132470	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000132964	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000133026	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000139211	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000139725	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000140937	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000143127	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000144668	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000146648	1.0	6	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000147065	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000150093	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000154096	1.0	5	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000157978	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000160691	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000162614	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000162692	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000162706	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000163531	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000166086	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000166147	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000168067	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000168615	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000169398	1.0	3	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000171119	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000173801	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000174059	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000184113	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000185386	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000186575	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000189143	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000196338	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000196405	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000197122	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000197702	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000204304	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000204381	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000204539	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000213937	1.0	2	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_JUNCTION	ENSG00000214063	1.0	1	79
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000006831	1.0	2	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000012048	1.0	3	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000058453	1.0	1	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000086062	1.0	2	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000100385	1.0	4	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000106211	1.0	2	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000107485	1.0	2	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000117281	1.0	1	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000124466	1.0	2	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000134202	1.0	2	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000142192	1.0	4	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000154096	1.0	5	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000157017	1.0	1	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000169129	1.0	1	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000169174	1.0	2	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000180447	1.0	2	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000181856	1.0	1	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000184349	1.0	1	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000185924	1.0	1	20
fgsea_msigdb_H_ensembl:HALLMARK_APICAL_SURFACE	ENSG00000198646	1.0	1	20
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000005339	1.0	1	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000006327	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000012048	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000065361	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000069702	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000086061	1.0	1	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000092969	1.0	4	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000100234	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000100285	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000101224	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000104368	1.0	4	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000104687	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000105974	1.0	4	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000106211	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000109929	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000110848	1.0	4	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000111674	1.0	5	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000111859	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000116717	1.0	4	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000116761	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000117560	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000118971	1.0	6	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000120885	1.0	5	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000123374	1.0	4	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000125538	1.0	5	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000125845	1.0	6	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000131238	1.0	2	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000131747	1.0	6	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000134531	1.0	3	55
fgsea_msigdb_H_ensembl:HALLMARK_APOPTOSIS	ENSG00000137331	1.0	4	55
