raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
10	REACTOME_FGFR2_ALTERNATIVE_SPLICING	REACTOME_FGFR2_ALTERNATIVE_SPLICING	fgsea_msigdb_C2_CP_REACTOME_entrez	1.815650882983	0.131318723949007	up	['5440', '5437', '5434', '5435', '5436', '5432', '3187', '5431', '3185', '5430', '5439', '2263', '2962', '5725']		False		False	False	5440;5437;5434;5435;5436;5432;3187;5431;3185;5430;5439;2263;2962;5725	True		qval	True	missing	False	42	True	14	0	10	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_FGFR2_ALTERNATIVE_SPLICING	evidence_perturb	True	2798	True	False	1		0.765625	49	64	computed	0.765625	18e30b8e34d6	0.765625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8197916666666667	0.8783482142857143	0.9240953490953492	0.765625	True	ok	off		M8b58b7878591	False	0.765625	477.0	477.0	term_survival:min
11	REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.80781103329681	0.131318723949007	up	['5440', '5437', '5434', '5435', '5436', '5432', '8823', '5431', '2250', '5430', '8817', '5439', '2253', '2263', '2962', '2246', '2251']		False		False	False	5440;5437;5434;5435;5436;5432;8823;5431;2250;5430;8817;5439;2253;2263;2962;2246;2251	True		qval	True	missing	False	42	True	17	0	11	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	evidence_perturb	True	2798	True	False	1		0.90625	58	64	computed	0.90625	316931102106	0.90625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8489583333333333	0.8988970588235294	0.9381558673148748	0.90625	True	ok	off		M8b58b7878591	False	0.765625	477.0	477.0	term_survival:min
12	REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.78659898808616	0.131318723949007	up	['5281', '4062', '9487', '419', '2350', '249', '1043', '1087', '8434', '8813', '8875', '8818', '1048', '4061', '10942', '7512', '4241', '420', '4978', '10026']		False		False	False	5281;4062;9487;419;2350;249;1043;1087;8434;8813;8875;8818;1048;4061;10942;7512;4241;420;4978;10026	True		qval	True	missing	False	42	True	20	0	12	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	evidence_perturb	True	2798	True	False	1		0.90625	58	64	computed	0.90625	712185699ddd	0.90625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8385416666666666	0.88046875	0.9459117309204385	0.90625	True	ok	off		M4765f1e72fa1	False	0.90625	1.0	1.0	term_survival:min
13	REACTOME_PEROXISOMAL_PROTEIN_IMPORT	REACTOME_PEROXISOMAL_PROTEIN_IMPORT	fgsea_msigdb_C2_CP_REACTOME_entrez	1.78134803549161	0.131318723949007	up	['3416', '5189', '7321', '5195', '10005', '847', '8540', '189', '3295', '1962', '8528', '3417', '1384', '5190', '5194', '1610', '5192', '5191', '8443', '7311', '6233']		False		False	False	3416;5189;7321;5195;10005;847;8540;189;3295;1962;8528;3417;1384;5190;5194;1610;5192;5191;8443;7311;6233	True		qval	True	missing	False	42	True	21	0	13	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_PEROXISOMAL_PROTEIN_IMPORT	evidence_perturb	True	2798	True	False	1		0.921875	59	64	computed	0.921875	27cb9e1cedae	0.921875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8508522727272727	0.8913690476190477	0.9489758708756629	0.921875	True	ok	off		M8b58b7878591	False	0.765625	477.0	477.0	term_survival:min
14	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	fgsea_msigdb_C2_CP_REACTOME_entrez	1.77285963762835	0.131318723949007	up	['9318', '5440', '5437', '5434', '5435', '5436', '5432', '2967', '5431', '10450', '9978', '5430', '1022', '2873', '5439', '7311', '6233', '1161', '10987']		False		False	False	9318;5440;5437;5434;5435;5436;5432;2967;5431;10450;9978;5430;1022;2873;5439;7311;6233;1161;10987	True		qval	True	missing	False	42	True	19	0	14	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	evidence_perturb	True	2798	True	False	1		0.828125	53	64	computed	0.828125	11365f6c7eed	0.828125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.85	0.8947368421052632	0.9441082408840729	0.828125	True	ok	off		M8b58b7878591	False	0.765625	477.0	477.0	term_survival:min
15	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.68574360287557	0.131318723949007	up	['4751', '5692', '5706', '701', '7321', '5694', '5701', '8945', '8900', '8881', '8697', '5690', '5347', '1017', '5704', '5714', '5708', '9212', '6502', '996', '5685', '7311', '6233', '5695']		False		False	False	4751;5692;5706;701;7321;5694;5701;8945;8900;8881;8697;5690;5347;1017;5704;5714;5708;9212;6502;996;5685;7311;6233;5695	True		qval	True	missing	False	42	True	24	0	15	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	evidence_perturb	True	2798	True	False	1		0.90625	58	64	computed	0.90625	2b8bc21518a7	0.90625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8693749999999999	0.9055989583333333	0.9558349802371542	0.90625	True	ok	off		M8b58b7878591	False	0.765625	477.0	477.0	term_survival:min
16	REACTOME_KEAP1_NFE2L2_PATHWAY	REACTOME_KEAP1_NFE2L2_PATHWAY	fgsea_msigdb_C2_CP_REACTOME_entrez	1.59940999662077	0.131318723949007	up	['5692', '5706', '2730', '5694', '6649', '5701', '571', '8945', '1026', '5584', '4199', '4851', '374', '6737', '5690', '3417', '9817', '5704', '10072', '5714', '5708', '9978', '3162', '5052', '2932', '4609', '6502', '468', '4097', '8452', '5685', '7311', '9429', '6233']		False		False	False	5692;5706;2730;5694;6649;5701;571;8945;1026;5584;4199;4851;374;6737;5690;3417;9817;5704;10072;5714;5708;9978;3162;5052;2932;4609;6502;468;4097;8452;5685;7311;9429;6233	True		qval	True	missing	False	42	True	34	0	16	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_KEAP1_NFE2L2_PATHWAY	evidence_perturb	True	2798	True	False	1		0.890625	57	64	computed	0.890625	5f5e2e8fe7d4	0.890625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8415798611111112	0.8910845588235294	0.9378467004112125	0.890625	True	ok	off		M8b58b7878591	False	0.765625	477.0	477.0	term_survival:min
17	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	fgsea_msigdb_C2_CP_REACTOME_entrez	1.55019683608382	0.131318723949007	up	['2168', '5692', '5469', '5706', '9588', '5753', '343', '2730', '5694', '2877', '6649', '5701', '571', '8945', '1026', '847', '5584', '4199', '4851', '374', '1350', '6907', '3040', '6737', '538', '6604', '6256', '5690', '3417', '1327', '9817', '5704', '10072', '9167', '5714', '5708', '10499', '9978', '3162', '5052', '2932', '4609', '6502', '468', '4097', '8452', '5685', '7311', '9612', '9429', '6233', '9611', '5695', '3039', '208', '1351', '5465', '596', '1339']		False		False	False	2168;5692;5469;5706;9588;5753;343;2730;5694;2877;6649;5701;571;8945;1026;847;5584;4199;4851;374;1350;6907;3040;6737;538;6604;6256;5690;3417;1327;9817;5704;10072;9167;5714;5708;10499;9978;3162;5052;2932;4609;6502;468;4097;8452;5685;7311;9612;9429;6233;9611;5695;3039;208;1351;5465;596;1339	True		qval	True	missing	False	42	True	59	0	17	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	evidence_perturb	True	2798	True	False	1		1.0	64	64	computed	1.0	6b79465f9009	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.853578629032258	0.8969809322033899	0.946271499221251	1.0	True	ok	off		M8b58b7878591	False	0.765625	477.0	477.0	term_survival:min
18	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	fgsea_msigdb_C2_CP_REACTOME_entrez	1.54432209075415	0.131318723949007	up	['4751', '5469', '801', '8195', '6991', '582', '509', '5310', '3418', '4899', '4867', '9814', '7280', '10694', '9321', '11336', '6950', '8729', '403', '6907', '6753', '3313', '1258', '8100', '6604', '6010', '6256', '5347', '5600', '5311', '2551', '9572', '1260', '10499', '517', '6608', '2101', '10013', '9742', '9702', '8481', '9611', '10651', '585', '8636', '7278', '7283', '9738', '5108', '5465', '11190']		False		False	False	4751;5469;801;8195;6991;582;509;5310;3418;4899;4867;9814;7280;10694;9321;11336;6950;8729;403;6907;6753;3313;1258;8100;6604;6010;6256;5347;5600;5311;2551;9572;1260;10499;517;6608;2101;10013;9742;9702;8481;9611;10651;585;8636;7278;7283;9738;5108;5465;11190	True		qval	True	missing	False	42	True	51	0	18	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	evidence_perturb	True	2798	True	False	1		0.953125	61	64	computed	0.953125	4a76e95cfbfc	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8446180555555556	0.8943014705882354	0.9381329755866514	0.953125	True	ok	off		M8b58b7878591	False	0.765625	477.0	477.0	term_survival:min
19	REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.73281820158062	0.187249338090789	up	['5291', '3539', '3538', '5296', '3497', '7462', '6850', '2885', '5295', '6464', '2207']		False		False	False	5291;3539;3538;5296;3497;7462;6850;2885;5295;6464;2207	True		qval	True	missing	False	42	True	11	0	19	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	evidence_perturb	True	2798	True	False	1		0.875	56	64	computed	0.875	135ad15d21f1	0.875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8255208333333333	0.9005681818181819	0.9074139835858586	0.875	True	ok	off		M8b58b7878591	False	0.765625	477.0	477.0	term_survival:min
20	REACTOME_MRNA_CAPPING	REACTOME_MRNA_CAPPING	fgsea_msigdb_C2_CP_REACTOME_entrez	1.7750413535284	0.192369228276438	up	['5440', '5437', '5434', '5435', '5436', '5432', '6829', '2967', '5431', '5430', '1022', '5439']		False		False	False	5440;5437;5434;5435;5436;5432;6829;2967;5431;5430;1022;5439	True		qval	True	missing	False	42	True	12	0	20	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_MRNA_CAPPING	evidence_perturb	True	2798	True	False	1		0.828125	53	64	computed	0.828125	5c9c3b3bf215	0.828125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8197115384615384	0.8880208333333333	0.9130492771117773	0.828125	True	ok	off		M8b58b7878591	False	0.765625	477.0	477.0	term_survival:min
21	REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	fgsea_msigdb_C2_CP_REACTOME_entrez	1.74426505729245	0.192369228276438	up	['5440', '5437', '5434', '5435', '5436', '4893', '5432', '2549', '8823', '5431', '2250', '5430', '8817', '5439', '2253', '2885', '5295', '2263', '3845', '2962', '2246', '2251']		False		False	False	5440;5437;5434;5435;5436;4893;5432;2549;8823;5431;2250;5430;8817;5439;2253;2885;5295;2263;3845;2962;2246;2251	True		qval	True	missing	False	42	True	22	0	21	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	evidence_perturb	True	2798	True	False	1		0.953125	61	64	computed	0.953125	2b377f8a1a70	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.858016304347826	0.8970170454545454	0.9515992535067908	0.953125	True	ok	off		M8b58b7878591	False	0.765625	477.0	477.0	term_survival:min
22	REACTOME_HIV_TRANSCRIPTION_INITIATION	REACTOME_HIV_TRANSCRIPTION_INITIATION	fgsea_msigdb_C2_CP_REACTOME_entrez	1.68477467382051	0.192369228276438	up	['5440', '5437', '6882', '5434', '5435', '2960', '5436', '5432', '6878', '2967', '5431', '8148', '5430', '1022']		False		False	False	5440;5437;6882;5434;5435;2960;5436;5432;6878;2967;5431;8148;5430;1022	True		qval	True	missing	False	42	True	14	0	22	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_HIV_TRANSCRIPTION_INITIATION	evidence_perturb	True	2798	True	False	1		0.78125	50	64	computed	0.78125	e2ee8fbafe57	0.78125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8302083333333333	0.8895089285714286	0.9250637383449885	0.78125	True	ok	off		M8b58b7878591	False	0.765625	477.0	477.0	term_survival:min
23	REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	fgsea_msigdb_C2_CP_REACTOME_entrez	1.67791834046782	0.192369228276438	up	['5692', '5706', '7321', '5694', '5701', '8900', '8881', '8697', '5690', '1017', '5704', '5714', '5708', '990', '996', '5685', '7311', '6233', '898', '5695']		False		False	False	5692;5706;7321;5694;5701;8900;8881;8697;5690;1017;5704;5714;5708;990;996;5685;7311;6233;898;5695	True		qval	True	missing	False	42	True	20	0	23	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	evidence_perturb	True	2798	True	False	1		0.96875	62	64	computed	0.96875	5cb04be1f180	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8601190476190477	0.9031250000000001	0.9473069353838027	0.96875	True	ok	off		M8b58b7878591	False	0.765625	477.0	477.0	term_survival:min
24	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	fgsea_msigdb_C2_CP_REACTOME_entrez	-1.58515293110194	0.192369228276438	down	['8368', '7156', '5985', '5982', '995', '3017', '6119', '7157', '7532', '891', '890', '7158', '8343', '8359', '8360', '8341', '5932', '8924', '4683', '8348', '641']		False		False	False	8368;7156;5985;5982;995;3017;6119;7157;7532;891;890;7158;8343;8359;8360;8341;5932;8924;4683;8348;641	True		qval	True	missing	False	42	True	21	0	24	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	evidence_perturb	True	2798	True	False	1		0.9375	60	64	computed	0.9375	64c860f22723	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8544034090909092	0.8950892857142857	0.9492612714942437	0.9375	True	ok	off		Mfaba555c683f	False	0.765625	401.0	401.0	term_survival:min
